ativo,target,janela,tecnica,data,target_pred,resultado_real,valor_obtido
ITUB4-50,1.02,20,Random Forest,2005-02-28,1,0.1041666666666667,103703.7037037037
ITUB4-50,1.02,20,Random Forest,2005-03-01,0,0.0816326530612245,103703.7037037037
ITUB4-50,1.02,20,Random Forest,2005-03-02,1,0.06,103703.7037037037
ITUB4-50,1.02,20,Random Forest,2005-03-03,1,0.0258064516129032,106379.92831541218
ITUB4-50,1.02,20,Random Forest,2005-03-04,1,-0.0223642172523961,106379.92831541218
ITUB4-50,1.02,20,Random Forest,2005-03-07,1,-0.0287539936102235,106379.92831541218
ITUB4-50,1.02,20,Random Forest,2005-03-08,1,-0.0291262135922329,106379.92831541218
ITUB4-50,1.02,20,Random Forest,2005-03-09,1,-0.03257328990228,102914.78407061049
ITUB4-50,1.02,20,Random Forest,2005-03-10,1,-0.0226537216828478,102914.78407061049
ITUB4-50,1.02,20,Random Forest,2005-03-11,1,0.0133333333333334,102914.78407061049
ITUB4-50,1.02,20,Random Forest,2005-03-14,1,-0.0263157894736841,102914.78407061049
ITUB4-50,1.02,20,Random Forest,2005-03-15,0,0.0305084745762711,102914.78407061049
ITUB4-50,1.02,20,Random Forest,2005-03-16,1,-0.0631229235880398,96418.50201964173
ITUB4-50,1.02,20,Random Forest,2005-03-17,0,-0.0897009966777406,96418.50201964173
ITUB4-50,1.02,20,SVC,2005-02-25,1,0.0370370370370369,103703.7037037037
ITUB4-50,1.02,20,SVC,2005-02-28,1,0.1041666666666667,103703.7037037037
ITUB4-50,1.02,20,SVC,2005-03-01,0,0.0816326530612245,103703.7037037037
ITUB4-50,1.02,20,SVC,2005-03-02,0,0.06,103703.7037037037
ITUB4-50,1.02,20,SVC,2005-03-03,1,0.0258064516129032,106379.92831541218
ITUB4-50,1.02,20,SVC,2005-03-04,1,-0.0223642172523961,106379.92831541218
ITUB4-50,1.02,20,SVC,2005-03-07,1,-0.0287539936102235,106379.92831541218
ITUB4-50,1.02,20,SVC,2005-03-08,1,-0.0291262135922329,106379.92831541218
ITUB4-50,1.02,20,SVC,2005-03-09,1,-0.03257328990228,102914.78407061049
ITUB4-50,1.02,20,SVC,2005-03-10,1,-0.0226537216828478,102914.78407061049
ITUB4-50,1.02,20,SVC,2005-03-11,1,0.0133333333333334,102914.78407061049
ITUB4-50,1.02,20,SVC,2005-03-14,1,-0.0263157894736841,102914.78407061049
ITUB4-50,1.02,20,SVC,2005-03-15,0,0.0305084745762711,102914.78407061049
ITUB4-50,1.02,20,SVC,2005-03-16,0,-0.0631229235880398,102914.78407061049
ITUB4-50,1.02,20,SVC,2005-03-17,0,-0.0897009966777406,93683.22536660227
ITUB4-50,1.02,25,RNA,2005-03-04,1,-0.0223642172523961,97763.57827476038
ITUB4-50,1.02,25,RNA,2005-03-07,1,-0.0287539936102235,97763.57827476038
ITUB4-50,1.02,25,RNA,2005-03-08,0,-0.0291262135922329,97763.57827476038
ITUB4-50,1.02,25,RNA,2005-03-09,1,-0.03257328990228,97763.57827476038
ITUB4-50,1.02,25,RNA,2005-03-10,1,-0.0226537216828478,95548.86938180464
ITUB4-50,1.02,25,RNA,2005-03-11,1,0.0133333333333334,95548.86938180464
ITUB4-50,1.02,25,RNA,2005-03-14,1,-0.0263157894736841,95548.86938180464
ITUB4-50,1.02,25,RNA,2005-03-15,1,0.0305084745762711,95548.86938180464
ITUB4-50,1.02,25,RNA,2005-03-16,1,-0.0631229235880398,89517.54540089339
ITUB4-50,1.02,25,RNA,2005-03-17,1,-0.0897009966777406,89517.54540089339
ITUB4-50,1.02,25,Random Forest,2005-03-04,1,-0.0223642172523961,97763.57827476038
ITUB4-50,1.02,25,Random Forest,2005-03-07,1,-0.0287539936102235,97763.57827476038
ITUB4-50,1.02,25,Random Forest,2005-03-08,1,-0.0291262135922329,97763.57827476038
ITUB4-50,1.02,25,Random Forest,2005-03-09,1,-0.03257328990228,97763.57827476038
ITUB4-50,1.02,25,Random Forest,2005-03-10,0,-0.0226537216828478,97763.57827476038
ITUB4-50,1.02,25,Random Forest,2005-03-11,1,0.0133333333333334,99067.0926517572
ITUB4-50,1.02,25,Random Forest,2005-03-14,1,-0.0263157894736841,99067.0926517572
ITUB4-50,1.02,25,Random Forest,2005-03-15,1,0.0305084745762711,99067.0926517572
ITUB4-50,1.02,25,Random Forest,2005-03-16,1,-0.0631229235880398,92813.68813221106
ITUB4-50,1.02,25,Random Forest,2005-03-17,1,-0.0897009966777406,92813.68813221106
ITUB4-50,1.02,25,SVC,2005-03-04,1,-0.0223642172523961,97763.57827476038
ITUB4-50,1.02,25,SVC,2005-03-07,1,-0.0287539936102235,97763.57827476038
ITUB4-50,1.02,25,SVC,2005-03-08,1,-0.0291262135922329,97763.57827476038
ITUB4-50,1.02,25,SVC,2005-03-09,1,-0.03257328990228,97763.57827476038
ITUB4-50,1.02,25,SVC,2005-03-10,1,-0.0226537216828478,95548.86938180464
ITUB4-50,1.02,25,SVC,2005-03-11,1,0.0133333333333334,95548.86938180464
ITUB4-50,1.02,25,SVC,2005-03-14,1,-0.0263157894736841,95548.86938180464
ITUB4-50,1.02,25,SVC,2005-03-15,1,0.0305084745762711,95548.86938180464
ITUB4-50,1.02,25,SVC,2005-03-16,1,-0.0631229235880398,89517.54540089339
ITUB4-50,1.02,25,SVC,2005-03-17,0,-0.0897009966777406,89517.54540089339
