data,PETR4_in_precision,PETR4_rend_decisao_in_precision,VALE3_in_precision,VALE3_rend_decisao_in_precision,ITUB4_in_precision,ITUB4_rend_decisao_in_precision
2020-08-26,1.0,-0.0082285898712522,1.0,-0.0093740213648791,1.0,-0.0113636674355601
2020-08-27,1.0,-0.026851348975781,1.0,-0.0120749918554157,1.0,-0.005681867896896
2020-08-28,1.0,-0.0238197708992099,1.0,0.008499519608834,1.0,-0.0032468109517543
2020-08-31,1.0,0.0049283624623008,1.0,-0.000490358460988,1.0,0.0049648161755277
2020-09-01,1.0,0.0255376864539941,1.0,0.0099705949917978,1.0,0.0076753811348692
2020-09-02,1.0,0.0074138180862491,1.0,0.0189604460133293,1.0,0.012229389504059
2020-09-03,1.0,0.0082860060975431,1.0,0.0091666511987489,1.0,0.0537189746357746
2020-09-04,1.0,0.0043610867166368,1.0,0.0083333142570007,1.0,0.0051669016961326
2020-09-08,1.0,-0.0187528488737379,1.0,-0.0040000173203905,0.0,-0.015500771991178
2020-09-09,1.0,0.0124499730473134,1.0,0.0054999962352973,1.0,-0.0139109612310433
2020-09-10,1.0,0.0,1.0,0.0033333201867523,1.0,-0.0198728017586332
2020-09-11,1.0,-0.0141717652802398,1.0,0.0383333062587313,1.0,0.0050103930743293
2020-09-14,1.0,-0.0265721157505047,0.0,0.0087579735111116,1.0,0.0112734371293678
2020-09-15,1.0,-0.0221434297920873,1.0,0.0135350379941962,1.0,0.0024824286948561
2020-09-16,1.0,0.0064072433401145,1.0,0.0028883309348436,1.0,0.0020686789718615
2020-09-17,1.0,0.0146452375697477,1.0,0.0016046282971353,1.0,-0.0140670030800361
2020-09-18,1.0,0.0072760761490657,1.0,0.0125160476106464,1.0,-0.0227554686904768
2020-09-21,1.0,-0.0241018301981781,1.0,0.0055692026166396,1.0,0.0118681544391671
2020-09-22,1.0,-0.029104151666839,1.0,-0.0054672844821101,0.0,0.0201312938977229
2020-09-23,1.0,-0.0468393770022285,1.0,0.0172287998421352,1.0,0.0
2020-09-24,0.0,0.023221412747818,1.0,0.0015077838342527,1.0,0.0373333708391711
2020-09-25,1.0,0.0,1.0,-0.0040207746320612,1.0,0.0074528965558414
2020-09-28,1.0,0.011313332820542,1.0,0.0092142729808836,1.0,0.0477860888660909
2020-09-29,1.0,0.0117167618065737,1.0,0.004523378113839,1.0,0.0004366956670028
2020-09-30,1.0,0.0276923347548415,1.0,0.0179023886671966,1.0,-0.0091703149854018
2020-10-01,1.0,0.021385008576811,1.0,0.0053754239665601,1.0,-0.012441746959081
2020-10-02,1.0,0.0005069091512782,1.0,-0.0015118630055359,1.0,0.019020334537842
2020-10-05,1.0,0.0217941959072625,1.0,0.0052074569765696,1.0,0.012764062380266
2020-10-06,1.0,0.0112359569020808,1.0,0.0125986716012407,1.0,0.0125595282283406
2020-10-07,1.0,0.0024999932741638,1.0,0.0273926185256294,1.0,0.0030527412718691
2020-10-08,1.0,0.0295000215226754,1.0,0.0188898257951769,1.0,0.0588748513995858
2020-10-09,1.0,0.0024582036760957,1.0,0.0040525320832751,1.0,0.0297071430969474
2020-10-13,1.0,-0.0103245215736802,1.0,0.0153995961681003,1.0,0.0062551751752089
2020-10-14,1.0,0.0014749552726964,1.0,0.0194909932010038,1.0,-0.0004170303845041
2020-10-15,1.0,-0.0280236541756479,1.0,0.0072103777967571,1.0,-0.0104254088721619
2020-10-16,1.0,0.0020336507218989,1.0,0.0110559160152004,1.0,-0.0221017686016595
2020-10-19,1.0,0.0137265867305445,1.0,0.0071735959526983,1.0,0.0301075411962462
2020-10-20,1.0,0.0305033930936572,1.0,-0.0070141973394839,1.0,0.0374149912859988
2020-10-21,1.0,0.0084324832513011,1.0,0.0076518424352684,1.0,0.028029659390727
2020-10-22,1.0,0.0337300998166075,1.0,0.0121154087486872,1.0,0.0549450692396574
2020-10-23,1.0,0.0095510713799333,1.0,0.0202810617656686,0.0,0.0154440317436874
2020-10-26,1.0,-0.0195797605679765,1.0,0.0087440374130668,1.0,0.0
2020-10-27,1.0,-0.0272206819110364,1.0,0.0,1.0,0.0026819676682813
2020-10-28,1.0,-0.0716333565450662,0.0,-0.0131955652755018,1.0,-0.0643678685411116
2020-10-29,1.0,0.0510037661759445,1.0,-0.0104928600474964,1.0,-0.0789272412907913
2020-10-30,1.0,0.0208985843064535,0.0,0.0098705366908664,1.0,-0.0831417711195528
2020-11-03,1.0,0.0199896233911515,1.0,0.0249190762752706,1.0,0.0175732263484166
2020-11-04,1.0,0.0029985597098579,1.0,0.0,1.0,0.0094117861119756
2020-11-05,1.0,-0.0009994638826659,1.0,-0.0034766166199509,1.0,0.0172548972555802
2020-11-06,1.0,-0.0029985597098579,1.0,0.0107459013523243,1.0,0.0185404477896499
2020-11-09,1.0,0.1339330340711809,1.0,0.0018706160261184,1.0,0.047868365060872
2020-11-10,1.0,0.057560589366358,1.0,-0.0087295497088718,1.0,0.0542495176861386
2020-11-11,1.0,0.000428321961582,1.0,-0.0035853618272853,1.0,0.0083449423655606
2020-11-12,1.0,-0.0226980394980826,1.0,-0.0059236380501726,1.0,0.003129338774113
2020-11-13,1.0,-0.0235545393990673,1.0,0.0130719017138275,1.0,-0.0055632754264108
2020-11-16,1.0,0.0119914306803248,1.0,0.0289763740843847,1.0,0.0288595095407219
2020-11-17,1.0,0.0472884597063361,0.0,0.0509259469204999,1.0,0.008171622035436
2020-11-18,1.0,0.0058358329761079,1.0,0.0,1.0,0.0068096468709487
2020-11-19,1.0,-0.0020841960243273,1.0,0.0151401393833918,0.0,0.0010214670638976
2020-11-20,1.0,0.0,1.0,0.00750771216248,1.0,-0.0132788428791792
2020-11-23,1.0,0.0462693479920479,0.0,0.049904303408527,1.0,0.0124783645184161
2020-11-24,1.0,0.0401716557164163,1.0,0.0,1.0,0.0371134289809938
2020-11-25,1.0,0.0114504791708943,1.0,0.0284552780783737,1.0,0.0057393829984499
2020-11-26,1.0,0.0003854261467497,1.0,0.0156457232978671,1.0,-0.0094530747010839
2020-11-27,0.0,0.0046260212561287,1.0,0.0231168902110373,1.0,0.0057393829984499
2020-11-30,1.0,-0.0023130754491452,1.0,0.0064679630513426,1.0,-0.0141796120516258
2020-12-01,1.0,-0.0065536705585243,1.0,0.0336081100602455,1.0,0.0488812020909823
2020-12-02,1.0,0.0351562843804158,1.0,0.0043263213137409,1.0,0.0106951745531511
2020-12-03,1.0,0.0282982798963731,1.0,0.0018541461205918,1.0,0.0245521243887486
2020-12-04,1.0,0.0139757120412366,1.0,0.0220024789882976,1.0,0.0062872160551796
2020-12-07,1.0,0.0190686209162651,1.0,0.0069158127681042,1.0,0.0277961423485495
2020-12-08,1.0,0.0123088304873759,1.0,0.0106770348065144,1.0,0.0226675471676867
2020-12-09,1.0,0.0127674690818047,1.0,0.0087846062628792,1.0,0.0115169290990313
2020-12-10,1.0,0.0371459552040563,1.0,0.0255114425260553,1.0,0.0312093812058198
2020-12-11,1.0,0.0127318673099558,1.0,0.0077995663787384,1.0,0.0099454454844319
2020-12-14,1.0,0.0085621829043322,1.0,0.0070905234221067,1.0,0.014757778639453
2020-12-15,1.0,-0.0014271104678283,1.0,0.0089813234109492,1.0,0.0138844221464663
2020-12-16,1.0,0.0074918800473758,1.0,0.0190262206424248,1.0,0.0300895949027363
2020-12-17,1.0,0.0128433943321577,1.0,0.0167630161507692,1.0,0.0081530597779931
2020-12-18,0.0,0.0078291360089633,1.0,0.0086738322898714,1.0,0.007212291776472
2020-12-21,0.0,-0.0217081731708809,1.0,-0.0025108457121086,1.0,-0.0122295107964327
2020-12-22,1.0,-0.0224198910486426,1.0,-0.0071901268361136,1.0,-0.0075258285299411
2020-12-23,1.0,0.005338063598401,1.0,-0.001027158386808,1.0,0.023307781233134
2020-12-28,1.0,0.0056416621398898,1.0,0.0089987469810561,1.0,0.0065177198035169
2020-12-29,0.0,0.0024682345974274,1.0,0.0046702380652763,1.0,0.0052762617556655
2020-12-30,1.0,0.0045839320121428,1.0,-0.0022781521121537,1.0,0.0034140486629696
2021-01-04,1.0,0.0289139779629279,1.0,0.0420321244941347,1.0,-0.0066675482554041
2021-01-05,1.0,0.0442905570201895,1.0,0.0168379675257447,1.0,0.0107386821239813
2021-01-06,1.0,0.0245358091664491,1.0,0.0144240929672214,1.0,0.0348611993078331
2021-01-07,1.0,0.026697400677261,1.0,0.0612773046611172,1.0,0.0445497522416077
2021-01-08,1.0,0.0095359996305705,1.0,0.0033006535479065,0.0,0.0154873885455611
2021-01-11,1.0,-0.0127145236473743,1.0,-0.0099990141986389,1.0,0.0
2021-01-12,0.0,0.0031786309118435,1.0,-0.0037860292625873,1.0,0.008390330383679
2021-01-13,1.0,-0.0190717854710613,1.0,-0.0397048807097855,1.0,0.0108763522721086
2021-01-14,1.0,0.0171408511513986,0.0,0.0168689652528978,1.0,0.028732082849758
2021-01-15,1.0,0.001032722520968,1.0,0.0,1.0,0.0106084357419229
2021-01-18,1.0,-0.0068846624556684,1.0,0.0185303459575537,1.0,0.0085281375496015
2021-01-19,1.0,-0.0065404987907388,1.0,0.0007407394583046,1.0,-0.0015792768888525
2021-01-20,1.0,0.0024096087068661,1.0,0.0067724822510545,0.0,-0.0176879223300478
2021-01-21,1.0,0.0135617285061899,1.0,0.0169312140319507,0.0,-0.037902698269709
2021-01-22,1.0,0.0115113436973138,1.0,0.0197847594382076,0.0,0.0
2021-01-26,1.0,0.0264220453402791,1.0,0.0125819958177478,0.0,0.0
2021-01-27,1.0,0.0507272481875868,1.0,0.0087399047361964,0.0,0.0
2021-01-28,1.0,0.0413615483601591,1.0,0.0106206279366859,1.0,0.0
2021-01-29,1.0,0.0058138639704669,1.0,0.0095566160485382,1.0,0.0112936210932749
2021-02-01,1.0,0.0058138639704669,1.0,0.0142238108926042,1.0,0.0144827703521874
2021-02-02,1.0,0.058866212819413,1.0,0.0044355857826145,1.0,0.0075653126390175
2021-02-03,1.0,0.0055210805526789,1.0,0.0137502912667394,1.0,-0.006189858754762
2021-02-04,1.0,0.0003451110505626,1.0,0.0100054451813651,0.0,-0.0178817055605162
2021-02-05,1.0,0.0383023367754698,1.0,0.0284922276738838,0.0,-0.0216644193846817
2021-02-08,1.0,0.0277095698779758,1.0,0.0208669467770126,0.0,0.0
2021-02-09,1.0,0.0114081442076707,1.0,0.0065539094336913,0.0,0.0
2021-02-10,1.0,0.0108146783727889,1.0,0.0113107770173886,1.0,0.0
2021-02-11,1.0,0.0127931902224892,1.0,0.0,1.0,0.0050018302584772
2021-02-12,1.0,0.0244517149793388,1.0,-0.01393107045723,1.0,0.0039300222910965
2021-02-17,1.0,0.0378682023835213,1.0,0.0130931218400982,1.0,0.0103608700953808
2021-02-18,1.0,0.0177747580149352,1.0,0.0106820121692917,1.0,0.0207736329190338
2021-02-19,1.0,0.0164109905382394,1.0,0.016870684064061,1.0,0.011115119652976
2021-02-22,1.0,0.0175438104836598,1.0,0.020932648733418,1.0,0.0022598797464324
2021-02-23,1.0,0.0524944898482922,1.0,0.0078683050856098,1.0,0.0331449659320609
2021-02-24,1.0,0.0183298886826239,1.0,0.0167719169340474,1.0,0.0032811296728099
2021-02-25,1.0,0.0100001076133773,1.0,0.002532935198428,1.0,-0.0134888380261598
2021-02-26,1.0,0.0094827035134229,1.0,-0.0101317086069762,1.0,-0.032461791583004
2021-03-01,1.0,-0.0068965907115919,1.0,0.0063829838253443,0.0,-0.0473010375053831
2021-03-02,1.0,-0.0375000126834185,1.0,0.0352583646205842,1.0,0.0
2021-03-03,1.0,-0.056465564663619,1.0,0.0196078358089255,1.0,0.0201784941015177
2021-03-04,1.0,0.0516432117604244,1.0,0.021026161745306,1.0,0.0415065319630837
2021-03-05,1.0,0.0347592913714934,1.0,0.0620777056436898,1.0,0.0407781217224145
2021-03-08,1.0,0.0154968596415503,1.0,0.0275201585641826,1.0,0.0401486977823955
2021-03-09,1.0,0.0276217416419447,1.0,0.0185641092474465,1.0,0.0353117451277085
2021-03-10,1.0,0.0182316446600418,1.0,0.0034871815177648,1.0,0.0140169746241286
2021-03-11,1.0,0.0384615498977002,1.0,0.0266666739415985,1.0,0.0101449607834035
2021-03-12,1.0,0.0099352068150872,1.0,0.0044444461503267,1.0,0.0132596682377485
2021-03-15,1.0,0.0224622572398245,1.0,-0.0166666615490197,1.0,0.0162062883836448
2021-03-16,1.0,0.0021159485136272,1.0,-0.0117171650487225,1.0,0.0010905527912003
2021-03-17,1.0,0.0211596274518844,1.0,-0.0088888769477125,1.0,0.0196292253408392
2021-03-18,1.0,0.0008376313340588,1.0,0.005834193803606,1.0,0.0282849904767276
2021-03-19,1.0,0.0067002057181998,1.0,-0.0157625365898219,1.0,0.0120396528883444
2021-03-22,1.0,-0.0041875933674469,1.0,-0.0395087002552193,1.0,0.0139335270775193
2021-03-23,1.0,-0.0104689834186174,1.0,-0.0401228218247495,1.0,0.0185714213644911
2021-03-24,1.0,0.0150928166823936,1.0,0.0286956464705422,1.0,0.0057887051377455
2021-03-25,1.0,0.0264316436622853,1.0,0.0026870154942513,1.0,0.0014471913155052
2021-03-26,1.0,0.0170357282808213,1.0,0.0289122899854304,1.0,0.0188698836721526
2021-03-29,1.0,0.0209940319010386,1.0,0.025520825252049,1.0,0.0032005485576001
2021-03-30,1.0,0.0148053732710634,1.0,0.0060259434443722,1.0,0.0152915622105445
2021-03-31,1.0,0.0180673479448826,1.0,0.0066387633556234,1.0,0.0060049330169653
2021-04-01,1.0,0.0041169093717836,1.0,0.0097028008164369,1.0,-0.0058252842461328
2021-04-05,1.0,-0.003705163055141,1.0,0.0603615659209786,1.0,-0.0249100657510985
2021-04-06,0.0,0.003293555187159,1.0,0.0073217821026106,1.0,-0.0234963717217834
2021-04-07,0.0,0.0020584546858918,1.0,0.014643549562243,1.0,0.0122131987245313
2021-04-08,1.0,0.0,1.0,0.0034305422661688,1.0,0.0033321335377403
2021-04-09,1.0,0.0119148898415407,0.0,-0.0026681818378009,1.0,-0.0007404400188956
2021-04-12,1.0,0.0171118626368729,1.0,-0.0124833170741824,1.0,0.0107367792510329
2021-04-13,1.0,0.0054211977709939,1.0,-0.0061940137260508,1.0,0.0099374109571218
2021-04-14,1.0,0.0250209235767761,1.0,0.0366451862351134,1.0,0.0338608845452684
2021-04-15,1.0,0.0054851203683769,1.0,0.0112276735038839,1.0,0.015184377878179
2021-04-16,1.0,-0.0194093733111298,0.0,0.0043262220727775,1.0,0.0221898468426899
2021-04-19,1.0,0.0502109302570817,1.0,0.0114138431411486,1.0,0.0028693972035909
2021-04-20,1.0,0.0106863116716292,1.0,0.0037054180277495,1.0,-0.0035868505694196
2021-04-22,1.0,0.0020712608080653,1.0,-0.0065771141832461,1.0,-0.0057389133385314
2021-04-23,1.0,-0.0082850432322613,1.0,0.001389531760406,1.0,0.0007173344344789
2021-04-26,1.0,-0.0037282694545176,1.0,0.0253821303861427,1.0,0.0065051871932475
2021-04-27,1.0,0.0012427564848393,1.0,0.0157972113714379,1.0,0.0028911743357812
2021-04-28,1.0,0.029487179843761,1.0,0.0169138958558204,1.0,0.0249052143236587
2021-04-29,1.0,0.0070481261504084,1.0,0.0067742174626513,1.0,0.0060326231210688
2021-04-30,1.0,-0.0078773174622213,0.0,-0.0056154774040472,1.0,-0.0209368475306802
2021-05-03,1.0,-0.0128524653330978,1.0,-0.0164007462844693,1.0,0.0009003170278395
2021-05-04,1.0,-0.0199004565679008,1.0,-0.0099830694352039,1.0,0.0065812088601057
2021-05-05,1.0,0.0336642412817672,1.0,0.0074113791109188,1.0,0.0278810372359814
2021-05-06,1.0,0.0059047099332861,1.0,0.028663275338962,1.0,0.0095029260971899
2021-05-07,1.0,0.0312104723987543,1.0,8.580481255837765e-05,1.0,0.0124269080068309
2021-05-10,1.0,0.0072580988016802,1.0,0.0335507120462614,1.0,0.0205999277627462
2021-05-11,1.0,0.0149192940982578,1.0,0.0415862462260673,1.0,0.0151405435428844
2021-05-12,1.0,0.0232464717098344,1.0,0.0038983141843073,1.0,0.0036100998985725
2021-05-13,1.0,0.0137317590677634,1.0,-0.03203389355445,1.0,0.0314079765681379
2021-05-14,1.0,0.0224807279036544,1.0,-0.0526271126795759,1.0,0.0181437582266154
2021-05-17,1.0,0.0136881535549828,1.0,-0.0354237230149903,1.0,0.0055420951687974
2021-05-18,0.0,0.0037453361545842,1.0,0.0073324025728134,0.0,0.0131624330692436
2021-05-19,0.0,-0.0131085546622244,0.0,-0.0155377098979228,1.0,0.0
2021-05-20,1.0,-0.0157302899704334,1.0,-0.0214734675205917,0.0,0.0181568715910159
2021-05-21,1.0,-0.0146066891240582,0.0,-0.0288931579151062,1.0,0.0
2021-05-24,1.0,0.0091323392364798,0.0,0.0,0.0,0.0027100319578869
2021-05-25,1.0,0.0129375321794505,1.0,0.0,0.0,-0.0030866726822382
2021-05-26,1.0,0.010420736727285,1.0,0.0371345332404573,1.0,0.0033603589670656
2021-05-27,1.0,0.0065184358149748,1.0,0.0116425983481832,1.0,0.0009851249879778
2021-05-28,1.0,0.0360429909065569,0.0,0.0147601457337806,1.0,0.0233998647777052
2021-05-31,0.0,0.0089019983538466,1.0,0.0,1.0,0.0087630281322809
2021-06-01,1.0,0.0274480797231641,0.0,0.0085470058821983,1.0,0.0318689710331397
2021-06-02,1.0,0.0263254176425691,1.0,-0.0111111076468576,1.0,0.0371941794595056
2021-06-04,1.0,0.0199572134192651,0.0,-0.0189743608530502,0.0,0.0256572621762647
2021-06-07,1.0,0.0017542799967435,0.0,-0.0371794885785125,1.0,0.0
2021-06-08,1.0,0.0105262508864744,0.0,0.0,1.0,0.0100548493401442
2021-06-09,1.0,0.0125348785931494,1.0,0.0,1.0,0.0465258782031915
2021-06-10,1.0,0.0069372510629085,1.0,0.0102477244021363,1.0,0.0083333267858749
2021-06-11,1.0,0.0006937251062907,1.0,0.012439354045789,1.0,-0.0133928588966406
2021-06-14,1.0,0.0180367398893176,1.0,0.0032199049303326,1.0,-0.0160714404971563
2021-06-15,1.0,0.0034530549704327,1.0,-0.0091375830602341,1.0,-0.0229166609376404
2021-06-16,1.0,0.0113949690348727,1.0,-0.028544074279052,1.0,0.0284577619713321
2021-06-17,0.0,0.0065494965580004,1.0,-0.0500391585570843,1.0,0.0202020038625523
2021-06-18,1.0,-0.0203377981904332,1.0,0.0194374354165266,1.0,0.0067175771118021
2021-06-21,1.0,-0.0003447103451579,1.0,0.0272853912904084,1.0,-0.0003053558642734
2021-06-22,1.0,0.0089623568002221,1.0,0.012557592024342,1.0,-0.0088549674008305
2021-06-23,1.0,0.0092308133898472,1.0,0.0163686616553633,1.0,-0.0039694750942266
2021-06-24,1.0,0.0136752790960699,1.0,0.0017901814533587,1.0,0.0009325322985861
2021-06-25,1.0,0.0033681532940495,1.0,0.020139628069664,0.0,-0.001243393494369
2021-06-28,1.0,-0.014146243835008,0.0,0.0040621684195139,0.0,-0.0394777819127918
2021-06-29,1.0,-0.0171774721949245,1.0,-0.0016778590405971,0.0,-0.0537767814536548
2021-06-30,1.0,-0.0040417839528595,0.0,0.0091840255088698,0.0,0.0
2021-07-01,1.0,0.0047074868430109,0.0,0.0098904890095521,0.0,0.0
2021-07-02,1.0,-0.0121049661677422,0.0,0.0,0.0,0.0
2021-07-05,0.0,-0.0195023360720177,0.0,0.0,0.0,0.0
2021-07-06,0.0,-0.03160730223976,1.0,0.0,0.0,0.0
2021-07-07,1.0,0.0,1.0,0.0067067316474132,0.0,0.0
2021-07-08,1.0,0.0102190266485192,1.0,-0.0026130136789787,0.0,0.0
2021-07-12,0.0,0.0072516658419165,1.0,0.0129779696699105,0.0,0.0
2021-07-13,0.0,0.0141406304017301,1.0,0.0070373637473905,1.0,0.0
2021-07-14,1.0,0.0,1.0,0.0115551637621246,1.0,0.0215231611782233
2021-07-15,1.0,0.0050927851184894,1.0,0.0101747933548088,1.0,0.0070328253561244
2021-07-16,1.0,-0.0040014740216702,1.0,0.0045951107837242,1.0,-0.0023442382995607
2021-07-19,0.0,-0.0378318812704665,1.0,-0.027570664702345,1.0,-0.025787007896216
2021-07-20,1.0,-0.0200072517320524,1.0,-0.0192474410245396,1.0,-0.0130609298163905
2021-07-21,1.0,0.0167972705346402,1.0,-0.0040749068808521,1.0,0.0136705290453934
2021-07-22,0.0,0.0081480659235843,1.0,0.0089725628109683,1.0,0.003399045522815
2021-07-23,1.0,0.0062962053671777,1.0,0.007125268925014,1.0,-0.0030591297595915
2021-07-26,1.0,0.0174073687056175,1.0,0.0278852979599866,1.0,0.010876968094892
2021-07-27,1.0,0.0018281622656125,1.0,0.0030250572347208,1.0,0.0176271272094981
2021-07-28,1.0,0.0201096659394868,1.0,0.0164217816024336,1.0,0.0354892133252731
2021-07-29,0.0,0.0043164499174753,1.0,0.0102259955179281,0.0,0.0032383392710185
2021-07-30,0.0,0.0010790246871671,1.0,0.0,1.0,0.0068004697455757
2021-08-02,1.0,-0.0140288426646689,1.0,-0.0188529637978013,1.0,0.0209068823921777
2021-08-03,1.0,-0.0334532769902492,1.0,-0.0042286984786505,1.0,0.0009553917612788
2021-08-04,1.0,0.0082862919634023,1.0,-0.0022905417265055,0.0,-0.0213375726130546
2021-08-05,1.0,0.0915254935299118,1.0,0.0031922712071615,1.0,-0.0264331178259986
2021-08-06,1.0,0.0014034011611544,1.0,0.0114009569445376,1.0,-0.0114649636056105
2021-08-09,1.0,-0.0101754862320876,1.0,0.0115526748045628,1.0,0.0214494464410146
2021-08-10,1.0,0.0098244932152958,1.0,0.0164295622100054,1.0,0.0003208815153733
2021-08-11,1.0,0.0171929487626697,1.0,0.0028133215604237,1.0,0.0041719886835573
2021-08-12,1.0,0.0184927609031544,1.0,-0.0019058024035195,1.0,-0.0022464879978357
2021-08-13,0.0,0.0189263362902256,0.0,-0.0026318204343809,1.0,-0.0070603455088808
2021-08-16,0.0,0.0,1.0,-0.0117070525834922,1.0,0.0163078750554883
2021-08-17,1.0,0.0,1.0,0.0111923060718121,1.0,0.0089079315375181
2021-08-18,1.0,0.0103588205070285,1.0,0.0,1.0,0.026723848810899
2021-08-19,1.0,0.0232291563478148,1.0,-0.051636080517883,1.0,0.0311036649463189
2021-08-20,1.0,0.0087120877658384,1.0,-0.0627955357330132,1.0,0.0111486798102355
2021-08-23,0.0,0.0344696809736487,1.0,-0.0738604071091411,1.0,0.0123911683767296
