Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,Momentum,RSI,Parabolic_SAR,ATR,True_Range,Chaikin_AD,OBV,compra,maximo,venda,target,resultado_real
2020-01-22,34.021942,34.203231,33.876911,34.354306,17269400.0,0,1,0.00480726499664586,-0.023459919982996912,0.006295926938413665,0.03263193502484841,0.0044072541444595045,0.0008798982873588471,-0.00263503001974304,0.010610195956095327,0.0036903522799035765,0.006295926938413665,0.014822934982576728,-0.009586422397584225,-0.018838297160739235,-0.008279774807271606,-0.0026702107000085547,1.3838410000000039,61.684463940154984,32.057976,0.6733598571428578,0.4955240000000032,48024954.4851894,59396200.0,33.496204,33.677493,30.940026,0,-0.07631246812325354
2020-01-23,33.538504,33.496204,33.061109,33.677493,23028900.0,0,1,-0.014311517464935395,0.00480726499664586,-0.023459919982996912,0.006295926938413665,0.005397631758923082,-0.015490362553756649,-0.019017718410857316,-0.02253264671795919,0.0044072541444595045,0.0036903522799035765,0.006295926938413665,-0.013074482077907503,-0.009586422397584225,-0.018838297160739235,-0.008279774807271606,1.3294540000000055,55.96489913357529,32.057976,0.6938936530612253,0.9608330000000009,60668238.43383211,36367300.0,33.61102,33.677493,30.668092,0,-0.08755842577821205
2020-01-24,32.511199,33.61102,32.444726,33.677493,19744800.0,0,1,-0.031109537346309418,-0.014311517464935395,0.00480726499664586,-0.023459919982996912,0.0019757613494547814,0.005397631758923082,-0.015490362553756649,-0.019017718410857316,0.005397631758923082,0.0044072541444595045,0.0036903522799035765,-0.035316086410601306,-0.013074482077907503,-0.009586422397584225,-0.018838297160739235,0.2658909999999963,46.16831792424554,32.057976,0.7323846064139946,1.2327669999999955,43052788.246732526,16622500.0,31.218002,31.47785,31.121315,0,-0.003097155288797726
2020-01-27,30.52306,31.218002,30.504932,31.31469,38779700.0,0,1,-0.06310215108188925,-0.031109537346309418,-0.014311517464935395,0.00480726499664586,0.0030924009173252357,-0.07076667286805323,-0.06734480245858498,-0.0882327967712648,0.0019757613494547814,0.005397631758923082,0.0044072541444595045,-0.023106540143254823,-0.035316086410601306,-0.013074482077907503,-0.009586422397584225,-2.8945849999999993,33.827150182737846,34.662497,0.8233762059558519,2.0062669999999976,6009405.520782384,-22157200.0,30.940026,31.47785,30.378029,0,-0.018164076526632433
2020-01-28,30.940026,30.940026,30.86751,31.47785,23046400.0,0,1,0.013568221967157974,-0.06310215108188925,-0.031109537346309418,-0.014311517464935395,0.017233438404493016,0.008289208283371749,-0.06556986550200677,-0.06214799509253844,0.0030924009173252357,0.0019757613494547814,0.005397631758923082,-0.0023465110556565526,-0.023106540143254823,-0.035316086410601306,-0.013074482077907503,-2.6830800000000004,37.59480846122469,34.662497,0.8327629055304339,0.9547899999999991,-11560595.28401493,889200.0,31.242174,31.356991,30.764779,0,-0.015280466717841001
2020-01-29,30.668092,31.242174,30.492846,31.356991,23323000.0,0,1,-0.00882791991898213,0.013568221967157974,-0.06310215108188925,-0.031109537346309418,0.0036683278045040253,0.013386555142883517,0.004442325021762408,-0.06941674876361631,0.017233438404493016,0.0030924009173252357,0.0019757613494547814,-0.024276814095647883,-0.0023465110556565526,-0.023106540143254823,-0.035316086410601306,-2.8462400000000017,36.14924087971203,34.662497,0.8350044837068314,0.8641450000000006,-25423927.154244974,-22433800.0,30.19674,31.773956,30.8006748,1,0.020000000000000018
2020-01-30,31.121315,30.19674,30.094009,31.121315,23083200.0,0,1,0.014670188639782693,-0.00882791991898213,0.013568221967157974,-0.06310215108188925,0.03015898266724451,-0.0038759586175787226,0.005842268720800636,-0.003101961400320466,0.0036683278045040253,0.017233438404493016,0.0030924009173252357,-0.003407856134679698,-0.024276814095647883,-0.0023465110556565526,-0.023106540143254823,-2.2177710000000026,40.27141083581573,34.662497,0.8487403062992006,1.0273059999999994,-2340727.1542449743,649400.0,30.794994,32.402425,31.41089388,1,0.020000000000000018
2020-01-31,30.378029,30.794994,30.094009,30.855424,29988200.0,0,1,-0.024173337347905513,0.014670188639782693,-0.00882791991898213,0.013568221967157974,0.0019604090714755483,0.021578581839381546,-0.012456359445441769,-0.0027381321070623433,0.03015898266724451,0.0036683278045040253,0.017233438404493016,-0.023026028902585722,-0.003407856134679698,-0.024276814095647883,-0.0023465110556565526,-4.066920999999997,36.149566235208994,34.662497,0.8614949987064006,1.0273059999999994,-9956768.570555247,-29338800.0,30.517017,32.583714,31.12735734,1,0.020000000000000018
2020-02-03,30.764779,30.517017,30.094009,30.873553,18858200.0,0,1,0.012650879825326188,-0.024173337347905513,0.014670188639782693,-0.00882791991898213,0.011615465001063759,0.0025477831509529186,0.02216595591885873,-0.011868985365964525,0.0019604090714755483,0.03015898266724451,0.0036683278045040253,-0.013958347052474741,-0.023026028902585722,-0.003407856134679698,-0.024276814095647883,-3.897718000000001,39.61292752402307,34.662497,0.8556413559416578,0.7795440000000013,3638657.6878727484,-10480600.0,31.544323,32.583714,32.17520946,1,0.020000000000000018
2020-02-04,31.586624,31.544323,31.405335,31.773956,21559200.0,0,1,0.026363243161719875,0.012650879825326188,-0.024173337347905513,0.014670188639782693,0.007253324328733635,0.040362498064811514,0.03129481621470062,0.0509129889826067,0.011615465001063759,0.0019604090714755483,0.03015898266724451,-0.004415853247451898,-0.013958347052474741,-0.023026028902585722,-0.003407856134679698,-2.2721579999999975,46.28107966519551,34.662497,0.8666081876601106,1.0091769999999975,3285226.2620994933,11078600.0,32.221136,32.583714,30.329685,0,-0.05870218231908397
