Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status
2022-06-03,68.032675,68.832516,67.955767,69.078622,18345000.0,0,1
2022-06-06,68.101892,68.940187,68.101892,69.055549,14793100.0,0,1
2022-06-07,69.693884,67.863478,67.763498,69.901535,26933500.0,0,1
2022-06-08,67.29436,69.047858,66.794459,69.470852,26846000.0,0,1
2022-06-09,65.017888,66.90982,64.948671,66.90982,36104100.0,0,1
2022-06-10,65.033269,64.118066,63.356678,65.363973,28462800.0,0,1
2022-06-13,62.972139,63.141336,61.60318,63.733527,30894300.0,0,1
2022-06-14,62.849087,63.318224,62.210751,63.679691,22581500.0,0,1
2022-06-15,62.810633,63.141336,62.710652,64.425697,33550900.0,0,1
2022-06-17,59.534359,61.026371,58.534557,61.026371,56480100.0,0,1
2022-06-20,58.065419,58.142327,57.104071,58.588392,26651300.0,0,1
2022-06-21,58.449958,59.065221,58.265379,59.711247,20870900.0,0,1
2022-06-22,57.950057,56.911801,56.434973,58.488412,32154000.0,0,1
2022-06-23,55.835092,58.788353,55.704348,59.457451,31545300.0,0,1
2022-06-24,57.38863,55.973526,55.835092,57.58859,22329500.0,0,1
2022-06-27,60.026569,58.834497,58.496103,60.734121,28716600.0,0,1
2022-06-28,61.103279,61.526272,60.587996,61.70316,25970700.0,0,1
2022-06-29,60.595687,61.226331,60.018878,61.595489,18587000.0,0,1
2022-06-30,58.880642,59.211346,58.580701,60.026569,27325600.0,0,1
2022-07-01,57.757788,58.0808,56.757986,58.85757,26640100.0,0,1
2022-07-04,57.427084,56.911801,56.588788,57.688571,12381800.0,0,1
2022-07-05,57.142525,57.173288,55.812019,57.234814,26415300.0,0,1
2022-07-06,57.68088,57.411702,56.558025,58.026965,23073500.0,0,1
2022-07-07,59.357471,59.418997,59.126747,60.157312,34157100.0,0,1
2022-07-08,57.988511,59.088293,57.911603,59.880444,24012100.0,0,1
2022-07-11,56.01198,57.027163,55.804328,57.034854,21933700.0,0,1
2022-07-12,56.181177,55.373645,54.650711,56.273466,22277100.0,0,1
2022-07-13,55.988907,56.104269,55.612059,56.634933,22908800.0,0,1
2022-07-14,52.258877,54.220027,51.958936,54.473823,57332400.0,0,1
2022-07-15,52.58189,51.912792,51.259075,52.674179,36281800.0,0,1
2022-07-18,52.858758,54.135428,52.835686,54.135428,21928900.0,0,1
2022-07-19,52.97412,52.458837,52.28964,53.274061,21678900.0,0,1
2022-07-20,51.828193,52.651107,50.897608,52.666489,40253800.0,0,1
2022-07-21,52.735706,51.766667,51.251384,52.77416,26875700.0,0,1
2022-07-22,53.227916,53.681672,53.043337,54.412297,27757100.0,0,1
2022-07-25,54.212336,54.343079,53.866251,54.781454,19733500.0,0,1
2022-07-26,54.112356,54.850671,53.512475,54.927579,19726800.0,0,1
2022-07-27,54.235409,53.812415,53.304824,54.312316,21561800.0,0,1
2022-07-28,54.366152,54.958342,54.073902,55.350572,21603000.0,0,1
2022-07-29,53.643218,53.581692,52.320403,54.081593,76790600.0,0,1
2022-08-01,52.358857,53.020265,52.243495,53.720126,38710800.0,0,1
2022-08-02,54.027757,52.551127,51.512871,54.196955,32537600.0,0,1
2022-08-03,51.928173,53.881632,51.928173,53.95085,31639000.0,0,1
2022-08-04,51.628233,52.043535,51.389818,52.335785,40252600.0,0,1
2022-08-05,52.297331,52.212732,51.912792,52.87414,36064700.0,0,1
2022-08-08,52.743396,52.935666,52.112752,53.17408,35523400.0,0,1
2022-08-09,53.835488,52.751087,52.412693,53.95854,34944900.0,0,1
2022-08-10,53.873942,54.396915,53.158699,54.458441,29980900.0,0,1
2022-08-11,55.750493,54.45075,54.258481,56.642624,50895200.0,0,1
2022-08-12,56.464013,55.638894,55.250603,56.464013,35413800.0,0,1
2022-08-15,55.250603,55.007921,54.231339,55.452838,26625100.0,0,1
2022-08-16,56.585354,56.221331,55.905845,56.90893,22258900.0,0,1
2022-08-17,55.193977,55.266782,54.918938,55.655073,29005300.0,0,1
2022-08-18,54.781418,55.250603,54.773328,55.501374,27439400.0,0,1
2022-08-19,54.166623,54.198981,53.778332,54.554915,45538300.0,0,1
2022-08-22,53.373862,54.037193,53.252521,54.126176,19238000.0,0,1
2022-08-23,56.795679,54.021014,53.915852,56.868483,37015900.0,0,1
2022-08-24,54.967474,56.447834,54.854222,56.828036,28544300.0,0,1
2022-08-25,56.035275,55.735967,55.210156,56.164705,24914100.0,0,1
2022-08-26,55.193977,56.342672,55.193977,57.596529,28301300.0,0,1
2022-08-29,54.126176,54.603451,54.07764,54.927027,22007800.0,0,1
2022-08-30,52.556833,53.341505,52.095737,53.859226,34307200.0,0,1
2022-08-31,52.176631,52.920856,52.176631,53.13118,32894800.0,0,1
2022-09-01,51.683178,51.755982,50.073387,51.755982,40840600.0,0,1
2022-09-02,50.898506,52.168542,50.898506,52.435492,49687900.0,0,1
2022-09-05,52.759068,52.136184,51.958217,53.778332,24179900.0,0,1
2022-09-06,51.505211,52.314151,51.440496,53.026018,24403700.0,0,1
2022-09-08,52.18472,51.909681,51.416227,52.338419,24067300.0,0,1
2022-09-09,56.261778,53.834958,53.584187,56.334583,48942500.0,0,1
2022-09-12,56.747142,56.698606,56.027186,57.111165,24727300.0,0,1
2022-09-13,55.210156,56.075722,55.080726,57.434741,29245700.0,0,1
2022-09-14,54.198981,54.805686,53.770243,55.800682,30894400.0,0,1
2022-09-15,55.29105,54.846133,54.34459,55.517553,36827100.0,0,1
2022-09-16,55.210156,54.425484,53.867316,55.69552,64875600.0,0,1
2022-09-19,56.997914,54.546825,54.465931,57.078808,33885900.0,0,1
2022-09-20,56.180884,56.464013,55.331497,56.706695,35219400.0,0,1
2022-09-21,55.371944,56.180884,55.339586,56.617712,44372300.0,0,1
2022-09-22,56.64198,56.763321,56.043364,57.192059,34484000.0,0,1
2022-09-23,55.469017,55.582268,54.870401,55.857308,43974700.0,0,1
2022-09-26,55.007921,54.765239,54.716703,56.156616,34454000.0,0,1
2022-09-27,54.765239,55.477106,54.35268,55.655073,31559700.0,0,1
2022-09-28,55.282961,54.773328,54.554915,55.687431,24258000.0,0,1
2022-09-29,55.355765,54.951295,54.48211,55.638894,34836400.0,0,1
2022-09-30,58.276039,55.404302,55.218245,58.971727,55356300.0,0,1
2022-10-03,59.861561,59.246767,57.539903,59.999081,42454200.0,0,1
2022-10-04,61.309564,60.023349,59.910098,61.681676,41658700.0,0,1
2022-10-05,62.256024,61.714034,61.576514,62.98407,42095000.0,0,1
2022-10-06,61.115418,62.450169,60.605786,62.749477,76900500.0,0,1
2022-10-07,61.083061,60.96172,60.799932,64.262195,83231800.0,0,1
2022-10-10,59.853472,61.811107,59.440912,62.30456,45409400.0,0,1
2022-10-11,59.449002,59.214409,58.267949,60.00717,33782400.0,0,1
2022-10-13,58.38929,58.445916,57.475188,58.890833,32728500.0,0,1
2022-10-14,56.488281,58.737135,56.302225,59.34384,33833300.0,0,1
2022-10-17,57.167791,56.795679,56.027186,57.628887,25797200.0,0,1
2022-10-18,58.211324,58.486363,57.224417,58.915101,27408200.0,0,1
2022-10-19,57.523725,57.944373,57.094986,58.348843,22589600.0,0,1
2022-10-20,58.25986,57.418562,56.884662,59.20632,37175600.0,0,1
2022-10-21,59.966723,58.081893,57.790675,60.41164,36610400.0,0,1
2022-10-24,58.187055,59.271035,57.58035,59.821114,31960300.0,0,1
2022-10-25,58.187055,57.928195,57.370026,59.271035,28067800.0,0,1
2022-10-26,59.481359,57.661244,57.531814,60.54916,40746300.0,0,1
2022-10-27,57.361937,58.243681,56.164705,58.340754,52359000.0,0,1
2022-10-28,54.563004,55.485196,53.915852,55.857308,52414500.0,0,1
2022-10-31,54.304143,53.390041,53.00175,56.140437,38918000.0,0,1
2022-11-01,55.954381,56.180884,55.776414,57.272953,42373300.0,0,1
2022-11-03,54.320322,54.716703,53.859226,54.959385,34279200.0,0,1
2022-11-04,58.445916,57.556082,57.272953,59.368108,60976200.0,0,1
2022-11-07,58.138519,58.243681,57.790675,59.076889,29445500.0,0,1
2022-11-08,59.902008,57.960552,57.960552,60.613875,39756500.0,0,1
2022-11-09,59.173962,59.942455,58.66433,60.492534,42208500.0,0,1
2022-11-10,60.306478,57.839211,57.742138,61.050703,47658100.0,0,1
2022-11-11,66.575763,63.089232,62.458259,67.133932,80174100.0,0,1
2022-11-14,67.392793,66.648568,65.831539,68.306895,43822500.0,0,1
2022-11-16,66.689015,67.400882,65.960969,68.573845,32935300.0,0,1
2022-11-17,67.222915,65.418979,65.313817,67.376614,31790500.0,0,1
2022-11-18,65.386621,68.23409,65.281459,68.347342,44193900.0,0,1
2022-11-21,64.650486,63.987155,63.323824,64.8689,27745900.0,0,1
2022-11-22,64.828453,64.674754,64.221748,65.896254,27105100.0,0,1
2022-11-23,65.467515,65.467515,64.666665,65.81536,22415800.0,0,1
2022-11-24,65.888164,65.936701,65.208655,66.648568,12420900.0,0,1
2022-11-25,65.443247,66.333081,65.26528,67.044949,20477000.0,0,1
2022-11-28,65.766823,65.200565,64.32691,66.608121,16166300.0,0,1
2022-11-29,68.306895,67.02068,66.834624,69.309981,42574300.0,0,1
2022-11-30,69.334249,68.759901,68.565756,70.070384,59932800.0,0,1
2022-12-01,69.714451,69.908596,68.541488,70.175546,34319300.0,0,1
2022-12-02,70.215993,70.183636,68.735633,70.976397,30213600.0,0,1
2022-12-05,70.143189,71.105827,70.118921,71.987572,21896500.0,0,1
2022-12-06,71.162453,70.369692,70.280709,71.939036,21335700.0,0,1
2022-12-07,68.630471,69.496037,67.83771,69.908596,45441000.0,0,1
2022-12-08,69.471769,69.164371,69.04303,70.580016,29827900.0,0,1
2022-12-09,71.785337,71.235258,70.80652,72.432489,37713000.0,0,1
2022-12-12,69.641646,71.308062,69.067299,71.429403,34995000.0,0,1
2022-12-13,69.934511,70.007562,69.504319,70.940996,31559400.0,0,1
2022-12-14,70.527038,69.601721,69.398801,70.884178,34564000.0,0,1
2022-12-15,70.754309,70.932879,70.527038,71.565991,24782100.0,0,1
2022-12-16,69.544903,70.616323,68.595235,70.876062,37686500.0,0,1
2022-12-19,69.293282,68.99296,68.376081,69.471852,27508500.0,0,1
2022-12-20,69.601721,69.293282,69.244581,70.819244,22657300.0,0,1
2022-12-21,69.999445,70.535155,69.642305,70.940996,39183700.0,0,1
2022-12-22,69.601721,70.031912,68.741338,70.332235,19429200.0,0,1
2022-12-23,70.06438,69.220231,69.057894,70.226716,18656500.0,0,1
2022-12-26,70.705608,70.145548,70.072496,71.054632,18407500.0,0,1
2022-12-27,72.393907,71.428005,70.997814,72.76728,26720300.0,0,1
2022-12-28,72.23157,72.393907,71.996183,73.221822,23314500.0,0,1
2022-12-29,72.142285,72.239687,72.101701,73.010785,40110800.0,0,1
