Exchange Date,Close,Open,Low,High,Volume
2-fev.-2022,"63,536552","63,321777","62,744104","63,906855",17489000.0
3-fev.-2022,"63,506928","63,914261","63,188468","64,269752",19179400.0
4-fev.-2022,"65,158479","63,506928","63,358807","65,299194",24535400.0
7-fev.-2022,"66,750781","65,284382","65,284382","66,832247",24915800.0
8-fev.-2022,"67,683944","66,987774","66,284199","67,750598",26598600.0
9-fev.-2022,"67,698756","66,654502","66,158296","67,987592",24815300.0
10-fev.-2022,"69,520645","68,468985","68,157931","69,972415",47888900.0
11-fev.-2022,"68,113495","69,142937","67,839471","69,172561",34555300.0
14-fev.-2022,"67,817253","67,476574","67,261798","68,261616",22804400.0
15-fev.-2022,"65,802805","65,928708","64,951109","66,610066",29624900.0
16-fev.-2022,"66,284199","66,239763","65,987957","67,113677",20774700.0
17-fev.-2022,"63,432868","65,802805","63,225498","65,913896",36259300.0
18-fev.-2022,"63,566177","64,017946","63,269934","64,454903",22503500.0
21-fev.-2022,"63,618019","64,136443","63,321777","65,165885",14561000.0
22-fev.-2022,"64,721521","64,203097","63,543958","64,728927",23591200.0
23-fev.-2022,"64,040164","65,239945","63,358807","65,425097",24413800.0
24-fev.-2022,"64,832612","62,670044","62,010905","65,202915",37212500.0
25-fev.-2022,"68,343083","64,077194","63,025535","68,439361",51028300.0
2-mar.-2022,"73,801346","73,297734","71,883177","73,838376",42191500.0
3-mar.-2022,"73,838376","74,208679","73,690255","74,993721",38621400.0
4-mar.-2022,"75,519551","73,082958","72,668219","75,608423",30533200.0
7-mar.-2022,"77,815428","77,348846","76,926701","78,43013",55305300.0
8-mar.-2022,"74,401236","79,237391","73,853188","79,326263",53060200.0
9-mar.-2022,"72,439494","73,67002","71,185896","73,67771",41051200.0
10-mar.-2022,"74,831328","72,677908","72,354896","74,831328",33107000.0
11-mar.-2022,"74,439098","74,931308","74,416026","75,685005",24321500.0
14-mar.-2022,"70,447581","73,047066","70,178404","73,216263",37013000.0
15-mar.-2022,"68,424905","68,440286","67,125162","68,894043",46984100.0
16-mar.-2022,"70,086114","70,670614","68,686392","72,20108",37631000.0
17-mar.-2022,"72,524093","71,447383","71,185896","73,047066",40577800.0
18-mar.-2022,"73,900743","73,37777","72,139554","73,900743",45353600.0
21-mar.-2022,"75,992636","74,8544","74,715966","76,469465",25310100.0
22-mar.-2022,"74,292973","75,761913","73,977651","76,107998",29406700.0
23-mar.-2022,"74,131467","74,985144","74,054559","76,092617",26235000.0
24-mar.-2022,"74,531387","73,985342","73,300862","75,062051",23021400.0
25-mar.-2022,"73,239336","75,138959","72,524093","75,600406",22409100.0
28-mar.-2022,"73,323934","73,600803","71,993429","74,093013",16196200.0
29-mar.-2022,"72,69329","73,323934","71,831922","73,570039",38182500.0
30-mar.-2022,"73,731546","74,077631","73,270099","74,685203",21951600.0
31-mar.-2022,"73,523895","74,154539","73,339316","74,516006",17875800.0
1-abr.-2022,"74,569841","74,431407","73,885362","74,985144",22407600.0
4-abr.-2022,"75,323538","74,423716","74,254519","75,561952",16849500.0
5-abr.-2022,"73,147046","74,877473","72,924014","75,200486",25699300.0
6-abr.-2022,"74,254519","73,316244","73,316244","74,385262",22553100.0
7-abr.-2022,"74,700585","73,446987","73,170119","75,131269",19909600.0
8-abr.-2022,"73,177809","74,323736","72,770198","74,908236",26820000.0
11-abr.-2022,"72,293369","72,147244","71,462765","72,839415",16476200.0
12-abr.-2022,"71,80885","73,139355","71,70887","73,531585",16757000.0
13-abr.-2022,"71,831922","71,901139","71,378166","72,585619",23641400.0
14-abr.-2022,"70,82443","71,762705","70,263002","72,293369",24666100.0
18-abr.-2022,"69,65543","70,455272","69,224746","70,755212",14726000.0
19-abr.-2022,"67,432794","68,978641","66,786768","68,978641",34425200.0
20-abr.-2022,"65,679295","66,60988","64,910217","66,656025",29562400.0
22-abr.-2022,"61,872357","64,025776","61,587798","64,141138",38655700.0
25-abr.-2022,"60,81872","59,94197","59,634339","61,226331",38809700.0
26-abr.-2022,"59,988115","60,81872","59,872753","61,003298",36808500.0
27-abr.-2022,"63,195172","61,880048","61,641633","63,602783",49259100.0
28-abr.-2022,"64,756401","65,387045","62,164607","65,794657",55847100.0
29-abr.-2022,"64,05654","66,279176","64,05654","67,063636",47251100.0
2-mai.-2022,"63,771981","63,956559","62,018482","63,987323",31393100.0
3-mai.-2022,"63,448968","63,795053","63,210553","64,764092",27315000.0
4-mai.-2022,"62,918304","63,010593","61,41091","63,202863",33876400.0
5-mai.-2022,"61,780068","62,718343","60,81872","63,987323",30840400.0
6-mai.-2022,"61,341693","60,911009","60,180385","62,218442",25138900.0
9-mai.-2022,"58,826807","59,626648","58,511484","59,972733",36952900.0
10-mai.-2022,"58,096182","58,657609","57,5809","59,172892",31822100.0
11-mai.-2022,"60,518779","59,503596","59,311326","61,441673",33877400.0
12-mai.-2022,"59,911207","59,25749","58,349978","59,911207",27665000.0
13-mai.-2022,"59,84199","60,311128","59,834299","61,026371",25922500.0
16-mai.-2022,"61,633943","60,511088","60,388036","62,018482",23786500.0
17-mai.-2022,"61,372456","62,949067","60,649522","63,002902",29202500.0
18-mai.-2022,"59,818918","60,534161","59,542049","60,949463",30529800.0
19-mai.-2022,"61,41091","59,818918","59,580503","61,818521",29918400.0
20-mai.-2022,"62,49531","63,072119","61,972337","63,418205",38204400.0
23-mai.-2022,"63,771981","63,295152","63,27208","64,333408",27571600.0
24-mai.-2022,"64,633348","62,925994","62,29535","64,671802",35091000.0
25-mai.-2022,"64,833309","64,602585","64,148829","65,217848",24564500.0
26-mai.-2022,"64,794855","64,725638","63,910415","65,102486",27348800.0
27-mai.-2022,"65,9254","65,294756","65,14094","66,048453",19748100.0
30-mai.-2022,"66,640643","66,356084","66,148433","67,225143",15828600.0
31-mai.-2022,"66,302249","67,079018","65,379354","67,240524",41186400.0
1-jun.-2022,"67,863478","66,286867","66,140742","68,27878",25988800.0
2-jun.-2022,"69,140148","69,217056","68,447977","69,432398",24981700.0
3-jun.-2022,"68,032675","68,832516","67,955767","69,078622",18345000.0
6-jun.-2022,"68,101892","68,940187","68,101892","69,055549",14793100.0
7-jun.-2022,"69,693884","67,863478","67,763498","69,901535",26933500.0
8-jun.-2022,"67,29436","69,047858","66,794459","69,470852",26846000.0
9-jun.-2022,"65,017888","66,90982","64,948671","66,90982",36104100.0
10-jun.-2022,"65,033269","64,118066","63,356678","65,363973",28462800.0
13-jun.-2022,"62,972139","63,141336","61,60318","63,733527",30894300.0
14-jun.-2022,"62,849087","63,318224","62,210751","63,679691",22581500.0
15-jun.-2022,"62,810633","63,141336","62,710652","64,425697",33550900.0
17-jun.-2022,"59,534359","61,026371","58,534557","61,026371",56480100.0
20-jun.-2022,"58,065419","58,142327","57,104071","58,588392",26651300.0
21-jun.-2022,"58,449958","59,065221","58,265379","59,711247",20870900.0
22-jun.-2022,"57,950057","56,911801","56,434973","58,488412",32154000.0
23-jun.-2022,"55,835092","58,788353","55,704348","59,457451",31545300.0
24-jun.-2022,"57,38863","55,973526","55,835092","57,58859",22329500.0
27-jun.-2022,"60,026569","58,834497","58,496103","60,734121",28716600.0
28-jun.-2022,"61,103279","61,526272","60,587996","61,70316",25970700.0
29-jun.-2022,"60,595687","61,226331","60,018878","61,595489",18587000.0
30-jun.-2022,"58,880642","59,211346","58,580701","60,026569",27325600.0
1-jul.-2022,"57,757788","58,0808","56,757986","58,85757",26640100.0
4-jul.-2022,"57,427084","56,911801","56,588788","57,688571",12381800.0
5-jul.-2022,"57,142525","57,173288","55,812019","57,234814",26415300.0
6-jul.-2022,"57,68088","57,411702","56,558025","58,026965",23073500.0
7-jul.-2022,"59,357471","59,418997","59,126747","60,157312",34157100.0
8-jul.-2022,"57,988511","59,088293","57,911603","59,880444",24012100.0
11-jul.-2022,"56,01198","57,027163","55,804328","57,034854",21933700.0
12-jul.-2022,"56,181177","55,373645","54,650711","56,273466",22277100.0
13-jul.-2022,"55,988907","56,104269","55,612059","56,634933",22908800.0
14-jul.-2022,"52,258877","54,220027","51,958936","54,473823",57332400.0
15-jul.-2022,"52,58189","51,912792","51,259075","52,674179",36281800.0
18-jul.-2022,"52,858758","54,135428","52,835686","54,135428",21928900.0
19-jul.-2022,"52,97412","52,458837","52,28964","53,274061",21678900.0
20-jul.-2022,"51,828193","52,651107","50,897608","52,666489",40253800.0
21-jul.-2022,"52,735706","51,766667","51,251384","52,77416",26875700.0
22-jul.-2022,"53,227916","53,681672","53,043337","54,412297",27757100.0
25-jul.-2022,"54,212336","54,343079","53,866251","54,781454",19733500.0
26-jul.-2022,"54,112356","54,850671","53,512475","54,927579",19726800.0
27-jul.-2022,"54,235409","53,812415","53,304824","54,312316",21561800.0
28-jul.-2022,"54,366152","54,958342","54,073902","55,350572",21603000.0
29-jul.-2022,"53,643218","53,581692","52,320403","54,081593",76790600.0
1-ago.-2022,"52,358857","53,020265","52,243495","53,720126",38710800.0
2-ago.-2022,"54,027757","52,551127","51,512871","54,196955",32537600.0
3-ago.-2022,"51,928173","53,881632","51,928173","53,95085",31639000.0
4-ago.-2022,"51,628233","52,043535","51,389818","52,335785",40252600.0
5-ago.-2022,"52,297331","52,212732","51,912792","52,87414",36064700.0
8-ago.-2022,"52,743396","52,935666","52,112752","53,17408",35523400.0
9-ago.-2022,"53,835488","52,751087","52,412693","53,95854",34944900.0
10-ago.-2022,"53,873942","54,396915","53,158699","54,458441",29980900.0
11-ago.-2022,"55,750493","54,45075","54,258481","56,642624",50895200.0
12-ago.-2022,"56,464013","55,638894","55,250603","56,464013",35413800.0
15-ago.-2022,"55,250603","55,007921","54,231339","55,452838",26625100.0
16-ago.-2022,"56,585354","56,221331","55,905845","56,90893",22258900.0
17-ago.-2022,"55,193977","55,266782","54,918938","55,655073",29005300.0
18-ago.-2022,"54,781418","55,250603","54,773328","55,501374",27439400.0
19-ago.-2022,"54,166623","54,198981","53,778332","54,554915",45538300.0
22-ago.-2022,"53,373862","54,037193","53,252521","54,126176",19238000.0
23-ago.-2022,"56,795679","54,021014","53,915852","56,868483",37015900.0
24-ago.-2022,"54,967474","56,447834","54,854222","56,828036",28544300.0
25-ago.-2022,"56,035275","55,735967","55,210156","56,164705",24914100.0
26-ago.-2022,"55,193977","56,342672","55,193977","57,596529",28301300.0
29-ago.-2022,"54,126176","54,603451","54,07764","54,927027",22007800.0
30-ago.-2022,"52,556833","53,341505","52,095737","53,859226",34307200.0
31-ago.-2022,"52,176631","52,920856","52,176631","53,13118",32894800.0
1-set.-2022,"51,683178","51,755982","50,073387","51,755982",40840600.0
2-set.-2022,"50,898506","52,168542","50,898506","52,435492",49687900.0
5-set.-2022,"52,759068","52,136184","51,958217","53,778332",24179900.0
6-set.-2022,"51,505211","52,314151","51,440496","53,026018",24403700.0
8-set.-2022,"52,18472","51,909681","51,416227","52,338419",24067300.0
9-set.-2022,"56,261778","53,834958","53,584187","56,334583",48942500.0
12-set.-2022,"56,747142","56,698606","56,027186","57,111165",24727300.0
13-set.-2022,"55,210156","56,075722","55,080726","57,434741",29245700.0
14-set.-2022,"54,198981","54,805686","53,770243","55,800682",30894400.0
15-set.-2022,"55,29105","54,846133","54,34459","55,517553",36827100.0
16-set.-2022,"55,210156","54,425484","53,867316","55,69552",64875600.0
19-set.-2022,"56,997914","54,546825","54,465931","57,078808",33885900.0
