ativo,target,data,RNA_60,RNA_75,RNA_90,RandomForest_60,RandomForest_75,RandomForest_90,SVC_60,SVC_75,SVC_90,melhor_precision
PETR4,1.01,2022-07-20,0.9333333333333332,0.92,0.9222222222222224,0.9655172413793104,1.0,0.976470588235294,0.9333333333333332,0.92,0.9222222222222224,RandomForest_75
PETR4,1.015,2022-07-20,0.9,0.875,0.8444444444444444,1.0,0.984375,0.9047619047619048,0.9,0.875,0.8444444444444444,RandomForest_60
PETR4,1.02,2022-07-20,0.8809523809523809,0.7285714285714285,0.7471264367816092,1.0,0.8688524590163934,0.9571428571428572,0.7796610169491526,0.7333333333333333,0.7555555555555555,RandomForest_60
PETR4,1.015,2022-07-21,0.9,0.8676470588235294,0.8444444444444444,1.0,0.9692307692307692,0.9047619047619048,0.9,0.875,0.8444444444444444,RandomForest_60
PETR4,1.01,2022-07-21,0.9333333333333332,0.92,0.9222222222222224,0.9824561403508772,0.9452054794520548,0.9325842696629212,0.9333333333333332,0.92,0.9222222222222224,RandomForest_60
PETR4,1.02,2022-07-21,0.7796610169491526,0.7391304347826086,0.7816091954022989,0.8653846153846154,0.8852459016393442,1.0,0.7796610169491526,0.7333333333333333,0.7555555555555555,RandomForest_90
PETR4,1.015,2022-07-22,0.9,0.875,0.8488372093023255,0.9642857142857144,0.9692307692307692,1.0,0.9,0.875,0.8333333333333334,RandomForest_90
PETR4,1.01,2022-07-22,0.9333333333333332,0.92,0.9111111111111112,1.0,1.0,1.0,0.9333333333333332,0.92,0.9111111111111112,RandomForest_60 | RandomForest_75 | RandomForest_90
PETR4,1.02,2022-07-22,0.8461538461538461,0.7333333333333333,0.7444444444444445,1.0,0.8870967741935484,1.0,0.7666666666666667,0.7333333333333333,0.7444444444444445,RandomForest_60 | RandomForest_90
PETR4,1.015,2022-07-25,0.9,0.84,0.8620689655172413,1.0,0.9130434782608696,0.9615384615384616,0.9,0.875,0.8333333333333334,RandomForest_60
PETR4,1.01,2022-07-25,0.9333333333333332,0.92,0.9111111111111112,0.9491525423728814,1.0,0.9318181818181818,0.9333333333333332,0.92,0.9111111111111112,RandomForest_75
PETR4,1.02,2022-07-25,0.7586206896551724,0.7333333333333333,0.7613636363636364,0.8823529411764706,0.8571428571428571,0.9571428571428572,0.7666666666666667,0.7333333333333333,0.7444444444444445,RandomForest_90
PETR4,1.015,2022-07-26,0.9,0.84,0.8452380952380952,1.0,0.9130434782608696,1.0,0.9,0.84,0.8333333333333334,RandomForest_60 | RandomForest_90
PETR4,1.01,2022-07-26,0.9333333333333332,0.92,0.9213483146067416,1.0,0.971830985915493,0.9318181818181818,0.9333333333333332,0.92,0.9111111111111112,RandomForest_60
PETR4,1.02,2022-07-26,0.7796610169491526,0.8163265306122449,0.7444444444444445,1.0,0.8852459016393442,0.9571428571428572,0.7666666666666667,0.7333333333333333,0.7444444444444445,RandomForest_60
PETR4,1.01,2022-07-27,0.9333333333333332,0.92,0.9090909090909092,1.0,0.9452054794520548,0.9318181818181818,0.9333333333333332,0.92,0.9111111111111112,RandomForest_60
PETR4,1.02,2022-07-27,0.7666666666666667,0.7536231884057971,0.7790697674418605,1.0,0.9,1.0,0.7666666666666667,0.7333333333333333,0.7444444444444445,RandomForest_60 | RandomForest_90
