ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.02|2021-04-26|71.430397|72.338327|71.15407|72.825188|4.281354099355775|4.288061884373234|0.0067077850174595|0|0|1|1.0
VALE3|1.02|2021-04-27|72.450173|71.634352|71.397501|72.765975|4.27157473544695|4.287248469574633|0.01567373412768358|0|0|1|1.0
VALE3|1.02|2021-04-28|73.63443|72.739658|71.930416|73.969969|4.286886737870583|4.303659186510869|0.016772448640285376|0|1|1|1.0
VALE3|1.02|2021-04-29|73.654167|73.812068|72.956772|74.312087|4.301522241273223|4.308273616824119|0.006751375550895666|0|0|0|0.0
VALE3|1.02|2021-04-30|71.726461|73.022564|71.726461|73.397578|4.290768489278509|4.295890937800843|0.005122448522334011|0|0|1|1.0
VALE3|1.02|2021-05-03|71.358026|72.173847|71.226442|72.601495|4.27907775036078|4.284985513905234|0.005907763544453992|0|0|1|1.0
VALE3|1.02|2021-05-04|72.437015|71.680407|71.48961|73.075197|4.272217446663948|4.291489006854094|0.019271560190145642|0|0|1|0.0
VALE3|1.02|2021-05-05|72.838346|73.680484|72.627812|74.226558|4.299737960872273|4.307122010661933|0.007384049789660452|0|1|1|1.0
VALE3|1.02|2021-05-06|75.69372|73.647588|73.344945|75.792408|4.2992913928815275|4.327998129320802|0.02870673643927457|1|1|1|1.0
VALE3|1.02|2021-05-07|75.956888|76.674021|75.127908|76.6806|4.33956294174143|4.339648742872965|8.580113153566771e-05|0|0|1|0.0
VALE3|1.02|2021-05-10|75.456869|78.818841|75.456869|79.246489|4.367152067268998|4.372563108936873|0.005411041667874983|0|0|1|1.0
VALE3|1.02|2021-05-11|78.108287|74.989745|74.555518|78.108287|4.317351370854123|4.358096158771049|0.040744787916926484|1|1|1|1.0
VALE3|1.02|2021-05-12|75.220017|77.634584|74.976587|77.937228|4.352012998010842|4.355903733458223|0.0038907354473805|0|1|1|1.0
VALE3|1.02|2021-05-13|74.009444|73.687063|72.844925|75.147646|4.299827247830471|4.319454791689747|0.019627543859275676|0|0|1|1.0
VALE3|1.02|2021-05-14|72.739658|73.160727|72.121213|73.5489|4.292658760597403|4.297950491123235|0.0052917305258315395|0|1|1|1.0
VALE3|1.02|2021-05-17|74.647627|73.358103|73.140989|74.884478|4.29535296883524|4.3159466327316744|0.020593663896434578|1|0|1|1.0
VALE3|1.02|2021-05-18|75.397656|75.371339|74.469988|75.923992|4.322427083386837|4.329732734584216|0.00730565119737836|0|0|1|1.0
VALE3|1.02|2021-05-19|73.851543|73.752855|72.265956|74.200241|4.300719706335051|4.306767398146497|0.006047691811446043|0|0|0|0.0
VALE3|1.02|2021-05-20|73.101514|73.489687|72.502807|73.752855|4.297145083448841|4.300719706335051|0.0035746228862096885|0|0|1|1.0
VALE3|1.02|2021-05-21|71.976471|73.101514|71.384342|73.193623|4.291849077895565|4.293108299685978|0.0012592217904137115|0|0|0|0.0
VALE3|1.02|2021-05-24|72.22648|71.055382|70.733001|72.463332|4.263459601146466|4.283080668400867|0.019621067254401048|0|0|0|0.0
VALE3|1.02|2021-05-25|70.430358|72.55544|70.25272|72.956772|4.2843509592896325|4.289867101366254|0.005516142076621655|0|0|0|0.0
VALE3|1.02|2021-05-26|72.502807|69.982972|69.75928|72.581757|4.248251955314684|4.284713609262656|0.036461653947972295|1|1|1|1.0
VALE3|1.02|2021-05-27|73.022564|72.897559|72.219901|73.746276|4.289055154229038|4.300630499029764|0.011575344800726306|0|0|0|0.0
VALE3|1.02|2021-05-28|73.417316|73.101514|71.989629|74.180503|4.291849077895565|4.306501352841907|0.014652274946342025|0|0|0|0.0
VALE3|1.02|2021-05-31|75.516081|74.016023|74.016023|75.588453|4.304281596792603|4.325303533424599|0.021021936631995253|1|0|1|1.0
VALE3|1.02|2021-06-01|74.476567|76.976664|74.476567|77.634584|4.34350231098516|4.352012998010842|0.008510687025681918|0|0|1|1.0
VALE3|1.02|2021-06-02|75.52924|75.147646|74.673943|76.121368|4.319454791689747|4.332329013890213|0.012874222200466079|0|0|1|1.0
VALE3|1.02|2021-06-04|74.279191|75.331864|73.943652|75.516081|4.321903205989184|4.324345626952593|0.0024424209634092975|0|0|0|0.0
VALE3|1.02|2021-06-07|73.555479|73.818647|72.831767|74.114711|4.301611369067589|4.305614041612609|0.004002672545019514|0|0|0|0.0
VALE3|1.02|2021-06-08|72.318589|74.002865|72.173847|74.193662|4.3041038086709325|4.30667872873527|0.0025749200643376824|0|0|0|0.0
VALE3|1.02|2021-06-09|73.818647|72.371223|71.844887|74.568676|4.281808748002898|4.311720526268671|0.02991177826577296|1|1|1|1.0
VALE3|1.02|2021-06-10|73.575217|73.831806|73.05546|74.588414|4.301789614372869|4.311985186837139|0.010195572464269276|0|0|1|1.0
VALE3|1.02|2021-06-11|75.226596|74.575255|74.358142|75.502923|4.311808749771433|4.324171370737352|0.012362620965919113|0|1|1|1.0
VALE3|1.02|2021-06-14|74.818686|75.601611|74.423934|75.845041|4.325477592482252|4.328692324619665|0.0032147321374127458|0|0|1|1.0
VALE3|1.02|2021-06-15|73.358103|74.851582|73.193623|74.910795|4.315507246246826|4.316298005638759|0.0007907593919336264|0|1|1|1.0
VALE3|1.02|2021-06-16|71.15407|73.358103|71.07512|73.443633|4.29535296883524|4.296518214042935|0.0011652452076953423|0|1|1|1.0
VALE3|1.02|2021-06-17|69.67375|70.844848|69.01583|71.81857|4.260492246484917|4.27414307771138|0.013650831226462934|0|1|1|1.0
VALE3|1.02|2021-06-18|71.772515|70.404041|70.08166|71.772515|4.2542506620848295|4.273501603324871|0.019250941240041897|0|1|1|1.0
VALE3|1.02|2021-06-21|72.443594|70.890902|70.489571|72.825188|4.261142103724474|4.288061884373234|0.026919780648760216|1|0|1|1.0
VALE3|1.02|2021-06-22|73.292311|72.825188|72.489648|73.739697|4.288061884373234|4.300541283765823|0.01247939939258913|0|1|1|1.0
VALE3|1.02|2021-06-23|74.391038|73.95681|73.79233|75.167384|4.303481274166347|4.319717413466337|0.01623613929999035|0|0|0|0.0
VALE3|1.02|2021-06-24|74.491483|74.954413|73.981589|75.088595|4.316880102068127|4.3186686830564645|0.0017885809883377846|0|0|1|1.0
VALE3|1.02|2021-06-25|75.410634|74.873903|74.73972|76.463967|4.315805405243143|4.336819610260066|0.021014205016922638|1|0|1|1.0
VALE3|1.02|2021-06-28|74.20299|75.974201|73.807151|76.282821|4.330393822130248|4.334447762219344|0.00405394008909532|0|0|1|1.0
VALE3|1.02|2021-06-29|75.484434|74.20299|74.20299|75.846727|4.306804445857409|4.328714553907678|0.021910108050268384|1|1|1|1.0
VALE3|1.02|2021-06-30|75.98091|75.028213|74.927576|76.67195|4.317864216134194|4.3395359309241694|0.021671714789975205|1|0|0|0.0
VALE3|1.02|2021-07-01|74.659211|76.088256|74.310336|76.725623|4.331893929699711|4.340235720381599|0.008341790681887673|0|0|0|1.0
VALE3|1.02|2021-07-02|76.202311|75.142268|74.860485|76.229148|4.3193832233474785|4.333743909235637|0.014360685888158642|0|0|0|0.0
VALE3|1.02|2021-07-05|75.927237|76.417003|75.330124|76.457258|4.336205223767394|4.3367318657366445|0.0005266419692508961|0|0|0|0.0
VALE3|1.02|2021-07-06|76.329785|76.148638|75.59178|76.718914|4.332687193429413|4.340148275104817|0.00746108167540438|0|0|0|0.0
VALE3|1.02|2021-07-07|76.551186|77.027534|76.484095|77.544137|4.344162942351198|4.35084728392763|0.00668434157643194|0|0|1|1.0
VALE3|1.02|2021-07-08|76.255984|75.155687|74.806812|76.82626|4.319561788651786|4.341546508793217|0.021984720141430714|1|0|0|0.0
VALE3|1.02|2021-07-12|77.201972|77.362991|77.155008|78.027195|4.348508513789563|4.3570574197701175|0.0085489059805548|0|0|1|1.0
VALE3|1.02|2021-07-13|77.658192|77.222099|77.054371|77.765539|4.346685672543846|4.35369838961119|0.007012717067343743|0|0|1|0.0
VALE3|1.02|2021-07-14|77.235517|78.000358|76.779296|78.114413|4.356713416422648|4.358174585273768|0.0014611688511196874|0|0|1|1.0
VALE3|1.02|2021-07-15|77.477046|77.148299|76.819551|77.933267|4.345729530607588|4.355852909214663|0.010123378607075573|0|0|1|0.0
VALE3|1.02|2021-07-16|76.081547|77.383118|75.813181|77.738702|4.34876864311034|4.35335322860344|0.00458458549310059|0|0|0|0.0
VALE3|1.02|2021-07-19|75.249614|75.142268|73.941334|75.249614|4.3193832233474785|4.320810774047723|0.00142755070024414|0|0|1|0.0
VALE3|1.02|2021-07-20|75.880273|75.249614|73.941334|75.893691|4.320810774047723|4.329333558417071|0.00852278436934828|0|0|1|1.0
VALE3|1.02|2021-07-21|76.75246|75.652162|75.477725|77.067789|4.326146018808148|4.34468541117286|0.018539392364711915|0|0|1|1.0
VALE3|1.02|2021-07-22|76.953734|76.269402|75.605198|76.953734|4.334271835579001|4.343204384123832|0.008932548544831498|0|0|0|1.0
VALE3|1.02|2021-07-23|76.564604|76.229148|75.678999|76.812842|4.333743909235637|4.341371839716667|0.007627930481030276|0|0|1|1.0
VALE3|1.02|2021-07-26|78.228469|76.779296|76.779296|78.396197|4.3409350204761745|4.361775418526767|0.020840398050592235|1|0|1|1.0
VALE3|1.02|2021-07-27|76.604859|77.624647|76.410294|77.859466|4.3518849927392775|4.354905483694881|0.0030204909556035275|0|0|0|0.0
VALE3|1.02|2021-07-28|78.698108|77.490464|77.322736|78.899382|4.350154883627334|4.368173395121533|0.01801851149419953|0|1|1|1.0
VALE3|1.02|2021-07-29|77.537428|78.074159|76.987279|78.872545|4.357659131417243|4.36783319517888|0.010174063761636987|0|0|0|0.0
VALE3|1.02|2021-07-30|72.96851|76.155347|72.96851|76.155347|4.332775293553706|4.332775293553706|0.0|0|0|0|0.0
VALE3|1.02|2021-08-02|73.082565|74.404264|73.082565|74.719593|4.309513252024743|4.313742346903611|0.004229094878867912|0|0|1|1.0
VALE3|1.02|2021-08-03|75.571653|73.652841|73.424731|75.833309|4.299362716502754|4.328537628843723|0.029174912340968362|1|1|1|1.0
VALE3|1.02|2021-08-04|75.491143|75.142268|74.887321|75.98091|4.3193832233474785|4.330482124523767|0.011098901176288756|0|0|1|1.0
VALE3|1.02|2021-08-05|73.183202|73.558913|72.391525|73.793733|4.298086622574193|4.301273809301443|0.0031871867272501575|0|0|1|1.0
VALE3|1.02|2021-08-06|73.599168|73.699805|73.464986|74.397555|4.300000153330189|4.309423078395823|0.009422925065633692|0|1|1|1.0
VALE3|1.02|2021-08-09|73.136238|72.592799|72.243924|73.43144|4.284865729583538|4.296352181784649|0.011486452201110886|0|0|1|1.0
VALE3|1.02|2021-08-10|73.840697|73.095983|73.022183|74.296918|4.291773413125426|4.308069470378852|0.016296057253425644|0|1|1|1.0
VALE3|1.02|2021-08-11|73.310676|73.927916|73.303966|74.135899|4.303090510344427|4.305899881922396|0.002809371577968456|0|0|1|0.0
VALE3|1.02|2021-08-12|73.263712|73.263712|73.015474|73.787024|4.294065424917714|4.30118288958886|0.007117464671146045|0|0|1|1.0
VALE3|1.02|2021-08-13|72.65989|73.599168|72.431779|73.733351|4.29863372132311|4.3004552205822115|0.0018214992591012447|0|0|1|0.0
VALE3|1.02|2021-08-16|72.995346|71.948722|71.063117|73.062438|4.27595367084067|4.2913143906433895|0.015360719802719913|0|0|1|1.0
VALE3|1.02|2021-08-17|71.787703|72.532416|70.888679|73.344221|4.28403357917488|4.29516371484576|0.011130135670880392|0|1|1|1.0
VALE3|1.02|2021-08-18|69.379125|70.942352|69.379125|70.942352|4.261867603574554|4.261867603574554|0.0|0|1|1|1.0
VALE3|1.02|2021-08-19|65.420737|66.192287|65.279846|67.279167|4.19256394558106|4.208850634494111|0.016286688913050185|0|0|1|1.0
VALE3|1.02|2021-08-20|65.447574|65.47441|65.373773|66.487489|4.181659379280247|4.19701379462379|0.015354415343542982|0|1|1|1.0
VALE3|1.02|2021-08-23|64.541841|65.454283|64.515005|65.702521|4.181351929481469|4.1851372961394855|0.0037853666580165424|0|0|1|1.0
VALE3|1.02|2021-08-24|66.896746|66.675345|66.487489|67.943371|4.199835244407897|4.218674578810931|0.01883933440303398|0|1|1|1.0
