ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
ITUB4|1.01|2022-07-15|16.789808|16.529212|16.395192|16.901492|2.805129239795248|2.8274019020558914|0.022272662260643283|1|1|1|1.0
ITUB4|1.01|2022-07-18|17.013176|16.886601|16.737689|17.12486|2.826520467228297|2.8405312089323904|0.014010741704093554|1|0|1|1.0
ITUB4|1.01|2022-07-19|17.586486|16.998285|16.998285|17.69817|2.833112456614308|2.873461244404178|0.040348787789870055|1|1|1|1.0
ITUB4|1.01|2022-07-20|17.363119|17.497139|17.303554|17.616269|2.8620373818499365|2.8688228500726365|0.006785468222699986|0|1|1|1.0
ITUB4|1.01|2022-07-21|17.504585|17.333336|17.087632|17.593932|2.8526315837594596|2.867554069869052|0.014922486109592459|1|0|1|1.0
ITUB4|1.01|2022-07-22|17.318445|17.571595|17.19187|17.646051|2.866283677816965|2.870512018969147|0.004228341152181958|0|1|1|1.0
ITUB4|1.01|2022-07-25|17.571595|17.422683|17.266326|17.690725|2.8577729779344354|2.8730404909384464|0.015267513004010969|1|1|1|1.0
ITUB4|1.01|2022-07-26|17.474803|17.593932|17.363119|17.794963|2.867554069869052|2.878915439724254|0.011361369855201975|1|1|1|1.0
ITUB4|1.01|2022-07-27|17.534367|17.586486|17.422683|17.720507|2.8671307661941965|2.874722556505776|0.007591790311579416|0|1|1|1.0
ITUB4|1.01|2022-07-28|17.646051|17.534367|17.340782|17.668388|2.8641627837104373|2.871777054099896|0.0076142703894586106|0|0|1|1.0
ITUB4|1.01|2022-07-29|17.586486|17.675833|17.474803|17.854528|2.872198339384985|2.882257145524776|0.010058806139790821|1|0|1|1.0
ITUB4|1.01|2022-08-01|17.487866|17.77101|17.316489|17.77101|2.877568477917726|2.877568477917726|0.0|0|1|1|1.0
ITUB4|1.01|2022-08-02|17.674145|17.607084|17.420806|17.763559|2.8683013210627104|2.877149111631944|0.00884779056923346|0|1|1|1.0
ITUB4|1.01|2022-08-03|17.800815|17.659243|17.540024|17.83807|2.8712593290249107|2.8813349374430657|0.010075608418155024|1|1|1|1.0
ITUB4|1.01|2022-08-04|18.232982|17.920033|17.860424|18.307493|2.885919249062946|2.9073104295960572|0.021391180533111065|1|1|1|1.0
ITUB4|1.01|2022-08-05|18.575735|18.247884|18.054154|18.724758|2.9040491281008562|2.9298466054212375|0.02579747732038129|1|1|1|1.0
ITUB4|1.01|2022-08-08|18.806721|18.687502|18.463968|18.843977|2.927854958174311|2.936193340289395|0.008338382115084197|0|1|1|1.0
ITUB4|1.01|2022-08-09|19.298497|19.402813|18.843977|19.581641|2.9654180555577985|2.974592443600716|0.009174388042917592|0|1|1|1.0
ITUB4|1.01|2022-08-10|19.656153|19.492227|19.298497|19.745567|2.9700157707168544|2.982929010456979|0.012913239740124371|1|0|1|0.0
ITUB4|1.01|2022-08-11|19.685957|19.842432|19.618897|19.954199|2.9878226749894945|2.993439597379343|0.0056169223898483445|0|0|0|0.0
ITUB4|1.01|2022-08-12|19.924394|19.812627|19.648702|19.96165|2.986319461711592|2.993812932797389|0.007493471085796788|0|0|1|0.0
ITUB4|1.01|2022-08-15|20.095771|19.626348|19.626348|20.200087|2.9768729492076558|3.0056869113285773|0.028813962120921577|1|0|1|1.0
ITUB4|1.01|2022-08-16|20.296952|20.073418|19.842432|20.378915|2.999396452244401|3.0145007879082737|0.015104335663872703|1|0|1|1.0
ITUB4|1.01|2022-08-17|20.378915|20.177734|20.118124|20.47578|3.0045797192250956|3.0192427242516233|0.014663005026527731|1|0|1|1.0
ITUB4|1.01|2022-08-18|20.319306|20.401268|20.200087|20.505585|3.015597055781258|3.020697288063981|0.0051002322827229385|0|0|1|1.0
ITUB4|1.01|2022-08-19|20.075511|20.196085|19.872043|20.271444|3.0054887737420213|3.00921319620976|0.0037244224677386306|0|0|1|1.0
ITUB4|1.01|2022-08-22|19.849436|19.894651|19.653504|19.924794|2.9904509016290235|2.991964885852444|0.001513984223420639|0|1|1|1.0
ITUB4|1.01|2022-08-23|19.902187|19.856972|19.804221|20.007689|2.988555179721814|2.996116649672025|0.007561469950210675|0|1|1|1.0
ITUB4|1.01|2022-08-24|19.985081|19.856972|19.856972|20.083047|2.988555179721814|2.9998760263396083|0.01132084661779409|1|0|0|0.0
ITUB4|1.01|2022-08-25|20.233764|20.052904|19.992617|20.248836|2.9983739811698187|3.0080973104189432|0.009723329249124557|0|0|1|0.0
ITUB4|1.01|2022-08-26|20.113191|20.271444|20.015225|20.452304|3.00921319620976|3.018095541179257|0.008882344969497247|0|0|1|1.0
ITUB4|1.01|2022-08-29|20.045368|20.000153|19.834364|20.181013|2.99573992352473|3.0047422118816303|0.009002288356900312|0|1|1|1.0
ITUB4|1.01|2022-08-30|19.954938|20.128262|19.887115|20.271444|3.0021248971264773|3.00921319620976|0.007088299083282568|0|1|1|1.0
ITUB4|1.01|2022-08-31|19.450036|20.090583|19.450036|20.090583|3.000251197818431|3.000251197818431|0.0|0|0|1|0.0
ITUB4|1.01|2022-09-01|19.749907|19.651874|19.259741|19.764989|2.978172702724683|2.983912140209157|0.005739437484473697|0|0|1|1.0
ITUB4|1.01|2022-09-02|20.021383|19.870563|19.855481|20.179745|2.9892393903344394|3.0046793785720864|0.015439988237647029|1|1|1|1.0
ITUB4|1.01|2022-09-05|20.345647|20.089253|20.059088|20.534172|3.0001849954576008|3.0220904251931087|0.02190542973550791|1|1|1|1.0
ITUB4|1.01|2022-09-06|20.157122|20.134499|20.021383|20.375811|3.002434711947666|3.0143484620157626|0.011913750068096363|1|1|1|1.0
ITUB4|1.01|2022-09-08|20.013842|20.285319|19.976137|20.360729|3.0098974224406017|3.013607996542303|0.0037105741017011695|0|1|1|1.0
ITUB4|1.01|2022-09-09|20.172204|20.134499|20.07417|20.390893|3.002434711947666|3.0150883796057686|0.012653667658102385|1|1|1|1.0
ITUB4|1.01|2022-09-12|20.413516|20.360729|20.262696|20.602041|3.013607996542303|3.02539014855757|0.011782152015267222|1|0|1|1.0
ITUB4|1.01|2022-09-13|20.209909|20.270237|20.134499|20.488926|3.0091536525514515|3.01988454506446|0.010730892513008516|1|1|1|1.0
ITUB4|1.01|2022-09-14|20.134499|20.164663|19.961055|20.277778|3.0039317160607135|3.009525606645231|0.005593890584517425|0|1|1|1.0
ITUB4|1.01|2022-09-15|20.187286|20.081712|20.066629|20.44368|2.999809550153333|3.017673788269346|0.01786423811601301|1|1|1|1.0
ITUB4|1.01|2022-09-16|20.119417|20.059088|19.953514|20.262696|2.9986823178911157|3.0087815600563435|0.010099242165227729|1|1|1|1.0
ITUB4|1.01|2022-09-19|20.873518|20.066629|20.044006|20.96401|2.999058186568492|3.0428071579480105|0.0437489713795185|1|0|1|1.0
ITUB4|1.01|2022-09-20|21.567291|20.979092|20.941387|21.612537|3.0435263227179425|3.073273562980182|0.029747240262239405|1|1|1|1.0
ITUB4|1.01|2022-09-21|21.34106|21.567291|21.250568|21.627619|3.0711778614150944|3.07397115531133|0.0027932938962353937|0|1|1|1.0
ITUB4|1.01|2022-09-22|21.770898|21.55975|21.348601|21.868931|3.070828150426258|3.0850669537500814|0.014238803323823657|1|1|1|1.0
ITUB4|1.01|2022-09-23|21.34106|21.41647|21.099748|21.529586|3.0641602521856792|3.0694280822085775|0.005267830022898323|0|1|1|1.0
ITUB4|1.01|2022-09-26|20.956469|21.212863|20.820731|21.250568|3.054607742965488|3.0563836244249662|0.001775881459478157|0|0|1|0.0
ITUB4|1.01|2022-09-27|20.760402|21.099748|20.654828|21.107289|3.049261097282739|3.0496184310647925|0.0003573337820532707|0|0|1|1.0
ITUB4|1.01|2022-09-28|20.752861|20.798108|20.5945|21.11483|3.034862021031559|3.0499756372050237|0.015113616173464628|1|1|1|1.0
