ativo,target,janela,tecnica,data,target_real,target_pred,resultado_real
ITUB4,1.015,90,Random Forest,2020-09-01,1,0,0.0472278966949555
ITUB4,1.015,90,SVC,2020-09-01,1,1,0.0472278966949555
ITUB4,1.015,90,RNA,2020-09-02,1,1,0.0537189746357746
ITUB4,1.015,90,Random Forest,2020-09-02,1,1,0.0537189746357746
ITUB4,1.015,90,SVC,2020-09-02,1,1,0.0537189746357746
ITUB4,1.015,90,RNA,2020-09-03,0,1,-0.049682071299363
ITUB4,1.015,90,Random Forest,2020-09-03,0,1,-0.049682071299363
ITUB4,1.015,90,SVC,2020-09-03,0,1,-0.049682071299363
ITUB4,1.015,90,RNA,2020-09-04,0,0,-0.0378664667573277
ITUB4,1.015,90,Random Forest,2020-09-04,0,1,-0.0378664667573277
ITUB4,1.015,90,SVC,2020-09-04,0,1,-0.0378664667573277
ITUB4,1.015,90,RNA,2020-09-08,0,1,-0.0223577098086357
ITUB4,1.015,90,Random Forest,2020-09-08,0,0,-0.0223577098086357
ITUB4,1.015,90,SVC,2020-09-08,0,1,-0.0223577098086357
ITUB4,1.015,90,RNA,2020-09-09,0,1,-0.0274590269393506
ITUB4,1.015,90,Random Forest,2020-09-09,0,1,-0.0274590269393506
ITUB4,1.015,90,SVC,2020-09-09,0,1,-0.0274590269393506
ITUB4,1.015,90,RNA,2020-09-10,0,1,-0.0121086080660095
ITUB4,1.015,90,Random Forest,2020-09-10,0,1,-0.0121086080660095
ITUB4,1.015,90,SVC,2020-09-10,0,1,-0.0121086080660095
ITUB4,1.015,90,RNA,2020-09-11,1,1,0.0184951403690551
ITUB4,1.015,90,Random Forest,2020-09-11,1,0,0.0184951403690551
ITUB4,1.015,90,SVC,2020-09-11,1,1,0.0184951403690551
ITUB4,1.015,90,RNA,2020-09-14,0,1,-0.0442697578550813
ITUB4,1.015,90,Random Forest,2020-09-14,0,1,-0.0442697578550813
ITUB4,1.015,90,SVC,2020-09-14,0,1,-0.0442697578550813
ITUB4,1.015,90,RNA,2020-09-15,1,0,0.0193602722823218
ITUB4,1.015,90,Random Forest,2020-09-15,1,0,0.0193602722823218
ITUB4,1.015,90,SVC,2020-09-15,1,1,0.0193602722823218
ITUB4,1.015,90,RNA,2020-09-16,0,1,-0.0170213372515174
ITUB4,1.015,90,Random Forest,2020-09-16,0,1,-0.0170213372515174
ITUB4,1.015,90,SVC,2020-09-16,0,1,-0.0170213372515174
ITUB4,1.015,90,RNA,2020-09-17,0,1,-0.0434042559897153
ITUB4,1.015,90,Random Forest,2020-09-17,0,1,-0.0434042559897153
ITUB4,1.015,90,SVC,2020-09-17,0,1,-0.0434042559897153
ITUB4,1.015,90,RNA,2020-09-18,1,0,0.0259341097752121
ITUB4,1.015,90,Random Forest,2020-09-18,1,1,0.0259341097752121
ITUB4,1.015,90,SVC,2020-09-18,1,1,0.0259341097752121
ITUB4,1.015,90,RNA,2020-09-21,1,0,0.0214442476082039
ITUB4,1.015,90,Random Forest,2020-09-21,1,0,0.0214442476082039
ITUB4,1.015,90,SVC,2020-09-21,1,1,0.0214442476082039
ITUB4,1.015,90,RNA,2020-09-22,1,1,0.0427574347903934
ITUB4,1.015,90,Random Forest,2020-09-22,1,0,0.0427574347903934
ITUB4,1.015,90,SVC,2020-09-22,1,1,0.0427574347903934
ITUB4,1.015,90,RNA,2020-09-23,1,1,0.0622222597945596
ITUB4,1.015,90,Random Forest,2020-09-23,1,1,0.0622222597945596
ITUB4,1.015,90,SVC,2020-09-23,1,1,0.0622222597945596
ITUB4,1.015,90,RNA,2020-09-24,1,1,0.0477860888660908
ITUB4,1.015,90,Random Forest,2020-09-24,1,1,0.0477860888660908
ITUB4,1.015,90,SVC,2020-09-24,1,1,0.0477860888660908
ITUB4,1.015,90,RNA,2020-09-25,1,0,0.0279570454537556
ITUB4,1.015,90,Random Forest,2020-09-25,1,1,0.0279570454537556
ITUB4,1.015,90,SVC,2020-09-25,1,1,0.0279570454537556
ITUB4,1.015,90,RNA,2020-09-28,1,1,0.0190203345378421
ITUB4,1.015,90,Random Forest,2020-09-28,1,1,0.0190203345378421
ITUB4,1.015,90,SVC,2020-09-28,1,1,0.0190203345378421
ITUB4,1.015,90,RNA,2020-09-29,1,1,0.0334616661951561
ITUB4,1.015,90,Random Forest,2020-09-29,1,1,0.0334616661951561
ITUB4,1.015,90,SVC,2020-09-29,1,1,0.0334616661951561
ITUB4,1.015,90,RNA,2020-09-30,1,0,0.0368070339132116
ITUB4,1.015,90,Random Forest,2020-09-30,1,1,0.0368070339132116
ITUB4,1.015,90,SVC,2020-09-30,1,1,0.0368070339132116
ITUB4,1.015,90,RNA,2020-10-01,1,1,0.0456171422342353
ITUB4,1.015,90,Random Forest,2020-10-01,1,1,0.0456171422342353
ITUB4,1.015,90,SVC,2020-10-01,1,1,0.0456171422342353
ITUB4,1.015,90,RNA,2020-10-02,1,0,0.0686619753504143
ITUB4,1.015,90,Random Forest,2020-10-02,1,1,0.0686619753504143
ITUB4,1.015,90,SVC,2020-10-02,1,1,0.0686619753504143
ITUB4,1.015,90,RNA,2020-10-05,1,1,0.0658293744983689
ITUB4,1.015,90,Random Forest,2020-10-05,1,1,0.0658293744983689
ITUB4,1.015,90,SVC,2020-10-05,1,1,0.0658293744983689
ITUB4,1.015,90,RNA,2020-10-06,1,1,0.073266450767367
ITUB4,1.015,90,Random Forest,2020-10-06,1,1,0.073266450767367
ITUB4,1.015,90,SVC,2020-10-06,1,1,0.073266450767367
ITUB4,1.015,90,RNA,2020-10-07,1,1,0.0831865955059465
ITUB4,1.015,90,Random Forest,2020-10-07,1,1,0.0831865955059465
ITUB4,1.015,90,SVC,2020-10-07,1,1,0.0831865955059465
ITUB4,1.015,90,RNA,2020-10-08,1,1,0.0297071430969475
ITUB4,1.015,90,Random Forest,2020-10-08,1,1,0.0297071430969475
ITUB4,1.015,90,SVC,2020-10-08,1,1,0.0297071430969475
ITUB4,1.015,90,RNA,2020-10-09,0,0,-0.0362802404900939
ITUB4,1.015,90,Random Forest,2020-10-09,0,0,-0.0362802404900939
ITUB4,1.015,90,SVC,2020-10-09,0,1,-0.0362802404900939
ITUB4,1.015,90,RNA,2020-10-13,0,1,-0.0221850319809396
ITUB4,1.015,90,Random Forest,2020-10-13,0,1,-0.0221850319809396
ITUB4,1.015,90,SVC,2020-10-13,0,1,-0.0221850319809396
ITUB4,1.015,90,RNA,2020-10-14,1,1,0.0400681808990803
ITUB4,1.015,90,Random Forest,2020-10-14,1,1,0.0400681808990803
ITUB4,1.015,90,SVC,2020-10-14,1,1,0.0400681808990803
ITUB4,1.015,90,RNA,2020-10-15,1,1,0.0653566390432678
ITUB4,1.015,90,Random Forest,2020-10-15,1,1,0.0653566390432678
ITUB4,1.015,90,SVC,2020-10-15,1,1,0.0653566390432678
ITUB4,1.015,90,RNA,2020-10-16,1,1,0.11483876634427
ITUB4,1.015,90,Random Forest,2020-10-16,1,1,0.11483876634427
ITUB4,1.015,90,SVC,2020-10-16,1,1,0.11483876634427
ITUB4,1.015,90,RNA,2020-10-19,1,1,0.118197300318922
ITUB4,1.015,90,Random Forest,2020-10-19,1,1,0.118197300318922
ITUB4,1.015,90,SVC,2020-10-19,1,1,0.118197300318922
ITUB4,1.015,90,RNA,2020-10-20,1,0,0.0840890475106483
ITUB4,1.015,90,Random Forest,2020-10-20,1,1,0.0840890475106483
ITUB4,1.015,90,SVC,2020-10-20,1,1,0.0840890475106483
ITUB4,1.015,90,RNA,2020-10-21,1,1,0.0704110699652349
ITUB4,1.015,90,Random Forest,2020-10-21,1,1,0.0704110699652349
ITUB4,1.015,90,SVC,2020-10-21,1,1,0.0704110699652349
ITUB4,1.015,90,RNA,2020-10-22,1,1,0.0154440317436874
ITUB4,1.015,90,Random Forest,2020-10-22,1,0,0.0154440317436874
ITUB4,1.015,90,SVC,2020-10-22,1,1,0.0154440317436874
ITUB4,1.015,90,RNA,2020-10-23,1,0,0.0343873595312316
ITUB4,1.015,90,Random Forest,2020-10-23,1,0,0.0343873595312316
ITUB4,1.015,90,SVC,2020-10-23,1,1,0.0343873595312316
ITUB4,1.015,90,RNA,2020-10-26,0,0,-0.1003831759877499
ITUB4,1.015,90,Random Forest,2020-10-26,0,1,-0.1003831759877499
ITUB4,1.015,90,SVC,2020-10-26,0,1,-0.1003831759877499
ITUB4,1.015,90,RNA,2020-10-27,0,0,-0.0080259077651153
ITUB4,1.015,90,Random Forest,2020-10-27,0,1,-0.0080259077651153
ITUB4,1.015,90,SVC,2020-10-27,0,1,-0.0080259077651153
ITUB4,1.015,90,RNA,2020-10-28,1,1,0.0923010194563827
ITUB4,1.015,90,Random Forest,2020-10-28,1,1,0.0923010194563827
ITUB4,1.015,90,SVC,2020-10-28,1,1,0.0923010194563827
ITUB4,1.015,90,RNA,2020-10-29,1,0,0.09753006142946
ITUB4,1.015,90,Random Forest,2020-10-29,1,1,0.09753006142946
ITUB4,1.015,90,SVC,2020-10-29,1,1,0.09753006142946
ITUB4,1.015,90,RNA,2020-10-30,1,1,0.0853556306420686
ITUB4,1.015,90,Random Forest,2020-10-30,1,1,0.0853556306420686
ITUB4,1.015,90,SVC,2020-10-30,1,1,0.0853556306420686
ITUB4,1.015,90,RNA,2020-11-03,1,0,0.098823556402056
ITUB4,1.015,90,Random Forest,2020-11-03,1,1,0.098823556402056
ITUB4,1.015,90,SVC,2020-11-03,1,1,0.098823556402056
ITUB4,1.015,90,RNA,2020-11-04,1,1,0.1426891105399597
ITUB4,1.015,90,Random Forest,2020-11-04,1,1,0.1426891105399597
ITUB4,1.015,90,SVC,2020-11-04,1,1,0.1426891105399597
ITUB4,1.015,90,RNA,2020-11-05,1,1,0.1499013403847908
ITUB4,1.015,90,Random Forest,2020-11-05,1,1,0.1499013403847908
ITUB4,1.015,90,SVC,2020-11-05,1,1,0.1499013403847908
ITUB4,1.015,90,RNA,2020-11-06,1,0,0.0901271280955002
ITUB4,1.015,90,Random Forest,2020-11-06,1,1,0.0901271280955002
ITUB4,1.015,90,SVC,2020-11-06,1,1,0.0901271280955002
ITUB4,1.015,90,RNA,2020-11-09,1,1,0.0542495176861386
ITUB4,1.015,90,Random Forest,2020-11-09,1,1,0.0542495176861386
ITUB4,1.015,90,SVC,2020-11-09,1,1,0.0542495176861386
ITUB4,1.015,90,RNA,2020-11-10,1,1,0.0288595095407218
ITUB4,1.015,90,Random Forest,2020-11-10,1,1,0.0288595095407218
ITUB4,1.015,90,SVC,2020-11-10,1,1,0.0288595095407218
ITUB4,1.015,90,RNA,2020-11-11,1,1,0.0418719310893587
ITUB4,1.015,90,Random Forest,2020-11-11,1,1,0.0418719310893587
ITUB4,1.015,90,SVC,2020-11-11,1,1,0.0418719310893587
ITUB4,1.015,90,RNA,2020-11-12,1,1,0.0511182678695223
ITUB4,1.015,90,Random Forest,2020-11-12,1,1,0.0511182678695223
ITUB4,1.015,90,SVC,2020-11-12,1,1,0.0511182678695223
