data,PETR4_esmble_jan_tot,PETR4_rend_decisao_esmble_jan_tot,PETR4_esmble_jan_par,PETR4_rend_decisao_esmble_jan_par,PETR4_in_precision,PETR4_rend_decisao_in_precision,VALE3_esmble_jan_tot,VALE3_rend_decisao_esmble_jan_tot,VALE3_esmble_jan_par,VALE3_rend_decisao_esmble_jan_par,VALE3_in_precision,VALE3_rend_decisao_in_precision,ITUB4_esmble_jan_tot,ITUB4_rend_decisao_esmble_jan_tot,ITUB4_esmble_jan_par,ITUB4_rend_decisao_esmble_jan_par,ITUB4_in_precision,ITUB4_rend_decisao_in_precision
2020-06-19,1,0.0099999785992081,1,0.0099999785992081,1.0,0.0099999785992081,0,0.0,0,0.005328590590155,0.0,0.0047931744913224,1,0.0049822028528361,1,0.0049822028528361,1.0,0.0049822028528361
2020-06-22,1,-0.0181818070645236,1,-0.0181818070645236,1.0,-0.0181818070645236,1,0.0,1,-0.016873875100957,1.0,-0.0173974666504073,1,0.0049822028528361,1,0.0049822028528361,1.0,0.0049822028528361
2020-06-23,1,0.0031818391657116,1,0.0031818391657116,1.0,0.0031818391657116,0,0.0185485534260842,1,0.0046181373185574,1.0,0.0040830995916548,0,-0.0124555372029659,1,-0.0124555372029659,0.0,-0.0124555372029659
2020-06-24,1,-0.0200001100612153,1,-0.0200001100612153,1.0,-0.0200001100612153,1,0.0,1,0.0001777785518224,1.0,-0.0012426824844165,0,-0.0419928955751547,1,-0.0419928955751547,1.0,-0.0419928955751547
2020-06-25,1,0.0267812986062202,1,0.0267812986062202,1.0,0.0267812986062202,1,0.0117117328787233,1,-0.0017777560993002,1.0,0.0117117328787233,1,0.0,1,0.0115251270571308,1.0,0.0115251270571308
2020-06-26,1,0.0122583144215156,1,0.0122583144215156,1.0,0.0122583144215156,1,0.0261261504090938,1,0.0124444692086401,1.0,0.0261261504090938,1,0.019836629698914,1,0.007299260121071,1.0,0.007299260121071
2020-06-29,1,0.0212164353883355,1,0.0212164353883355,1.0,0.0212164353883355,0,0.0084776405737095,1,-0.0060444413430361,1.0,0.0084776405737095,1,0.0239381881135323,1,0.0188243871782019,1.0,0.0188243871782019
2020-06-30,1,0.0215558629271275,1,0.0215558629271275,1.0,0.0215558629271275,1,0.0198412966103825,1,0.0198412966103825,1.0,0.0198412966103825,1,0.0034324964178092,1,0.0034324964178092,1.0,0.0034324964178092
2020-07-01,1,0.0229884151079052,1,0.0229884151079052,1.0,0.0229884151079052,1,0.0,1,0.0,1.0,0.0,1,0.0002077351601652,1,0.0002077351601652,1.0,0.0002077351601652
2020-07-02,0,0.0049773653061096,1,0.0049773653061096,1.0,0.0049773653061096,0,-0.0060627642653456,1,-0.0060627642653456,1.0,-0.0060627642653456,1,0.0398954633876609,1,0.0398954633876609,1.0,0.0398954633876609
2020-07-03,0,0.003619998876977,1,0.003619998876977,0.0,0.003619998876977,1,-0.0067760341210454,1,-0.0067760341210454,1.0,-0.0067760341210454,0,0.0113679957083452,1,0.0113679957083452,0.0,0.0113679957083452
2020-07-06,1,0.0343891523900986,1,0.0343891523900986,1.0,0.0343891523900986,0,0.0117688936028409,1,0.0117688936028409,1.0,0.0117688936028409,1,0.0553239855096487,1,0.0553239855096487,1.0,0.0553239855096487
2020-07-07,0,0.0058192835252721,1,0.0058192835252721,0.0,0.0058192835252721,0,0.0,0,0.0042298094487336,0.0,0.0042298094487336,0,0.0102078163129991,1,0.0102078163129991,0.0,0.0102078163129991
2020-07-08,1,0.0188004842453176,1,0.0188004842453176,1.0,0.0188004842453176,0,0.0,1,0.0172717826757965,1.0,0.0172717826757965,1,-0.0131243528522775,1,-0.0131243528522775,1.0,-0.0131243528522775
2020-07-09,1,0.0013168479325561,1,0.0013168479325561,1.0,0.0013168479325561,0,0.0,1,0.0027816532522267,1.0,0.0027816532522267,1,-0.0094787129654168,1,-0.0094787129654168,1.0,-0.0094787129654168
2020-07-10,1,-0.0057067347175884,1,-0.0057067347175884,1.0,-0.0057067347175884,1,0.0,1,-0.0038247444524375,1.0,-0.0038247444524375,0,-0.004374804808917,1,-0.004374804808917,0.0,-0.004374804808917
2020-07-13,0,-0.0057067347175884,1,-0.0057067347175884,0.0,-0.0057067347175884,1,0.0258098307213415,1,0.0295549507274119,1.0,0.0295549507274119,0,0.0,1,0.0036429837751949,1.0,0.0
2020-07-14,1,0.0079016781101047,1,0.0079016781101047,1.0,0.0079016781101047,1,0.0699240225338179,1,0.0699240225338179,1.0,0.0699240225338179,0,0.0,1,-0.0010928889795972,1.0,0.0250467107735576
2020-07-15,1,0.0099138380898263,1,0.0099138380898263,1.0,0.0099138380898263,0,0.0101123770397181,0,0.0101123770397181,0.0,0.0101123770397181,0,0.0,1,0.0127504739779883,0.0,0.0094407917170171
2020-07-16,0,0.0034482158802314,1,0.0034482158802314,0.0,0.0034482158802314,0,-0.009791321791919,0,-0.009791321791919,0.0,-0.009791321791919,0,0.0,1,-0.0047358727547922,0.0,-0.0079884093978864
2020-07-17,1,-0.0073276761796528,1,-0.0073276761796528,1.0,-0.0073276761796528,0,-0.0168539263168245,1,-0.0168539263168245,1.0,-0.0168539263168245,1,0.0,1,0.0106971931339247,1.0,-0.0050835221025581
2020-07-20,1,-0.0125,1,-0.0125,1.0,-0.0125,0,-0.0130015820875874,0,-0.0130015820875874,0.0,-0.0130015820875874,1,0.0102752442787784,1,0.0154924608279106,1.0,-0.0003631262440493
2020-07-21,1,0.0194384706524272,1,0.0194384706524272,1.0,0.0194384706524272,0,0.0,0,0.0,0.0,0.0,1,0.0289908412231793,1,0.0159420256153362,1.0,0.0159420256153362
2020-07-22,1,0.0047210204413011,1,0.0047210204413011,1.0,0.0047210204413011,0,0.0,1,0.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0
2020-07-23,1,-0.0029852598913886,1,-0.0029852598913886,1.0,-0.0029852598913886,1,0.0,1,0.0043405588128632,1.0,0.0,1,-0.0254937105669085,1,-0.0254937105669085,1.0,-0.0254937105669085
2020-07-24,0,-0.0102816316957439,1,-0.0102816316957439,0.0,-0.0102816316957439,1,0.0047806252056684,1,-0.0175292085100115,1.0,0.0047806252056684,1,-0.0348294167715587,1,-0.0348294167715587,1.0,-0.0348294167715587
2020-07-27,1,-0.0021269056596965,1,-0.0021269056596965,1.0,-0.0021269056596965,1,0.0522451780044338,1,0.028881456252136,1.0,0.0522451780044338,1,0.0025134686929265,1,0.0025134686929265,1.0,0.0025134686929265
2020-07-28,0,0.0121527739767365,1,0.0121527739767365,0.0,0.0121527739767365,0,0.0075782320317487,1,0.0075782320317487,0.0,0.0075782320317487,0,0.0194805131500987,1,0.0194805131500987,0.0,0.0194805131500987
2020-07-29,1,0.0091146169725476,1,0.0091146169725476,1.0,0.0091146169725476,1,0.0370675424078902,1,0.0370675424078902,1.0,0.0370675424078902,1,0.0,1,0.0120781527957368,1.0,0.0
2020-07-30,0,-0.005208290001464,0,-0.005208290001464,0.0,-0.005208290001464,0,0.0011236004001942,1,0.0011236004001942,0.0,0.0011236004001942,0,0.0129170904539339,0,0.00284187948163,0.0,0.0129170904539339
2020-07-31,0,0.0043402659945501,1,0.0043402659945501,0.0,0.0043402659945501,1,-0.0014446025239346,1,-0.0014446025239346,1.0,-0.0014446025239346,0,0.0039469106339993,0,-0.0060390763978684,0.0,0.0039469106339993
2020-08-03,1,0.0,1,0.0004435649733167,1.0,0.0,1,0.0059390306867405,1,0.0059390306867405,1.0,0.0059390306867405,0,-0.0051858653232498,1,-0.0150810111150997,1.0,-0.0051858653232498
2020-08-04,1,0.0274930293105093,1,-0.0217391596256508,1.0,0.0274930293105093,1,-0.0234349878130752,1,-0.0234349878130752,1.0,-0.0234349878130752,1,-0.0418047819748214,1,0.0167618724249269,1.0,-0.0418047819748214
2020-08-05,1,0.0472334895181496,1,0.0328305219251346,1.0,0.0472334895181496,1,0.0161550786173173,1,0.0161550786173173,1.0,0.0161550786173173,1,0.0057361265588598,1,0.0057361265588598,1.0,0.0057361265588598
2020-08-06,1,0.0107388018305367,1,0.0107388018305367,1.0,0.0107388018305367,1,0.0041520196742684,1,0.0041520196742684,1.0,0.0041520196742684,1,0.0057361265588598,1,0.0057361265588598,1.0,0.0057361265588598
2020-08-07,1,-0.0158935422733786,1,-0.0158935422733786,1.0,-0.0158935422733786,0,-0.0196422926583902,1,-0.0196422926583902,1.0,-0.0196422926583902,1,0.0114722531177197,1,0.0114722531177197,1.0,0.0114722531177197
2020-08-10,1,0.0073023563537189,1,0.0073023563537189,1.0,0.0073023563537189,0,-0.0067071249669208,1,-0.0067071249669208,1.0,-0.0067071249669208,0,-0.0026768590608012,1,-0.0026768590608012,1.0,-0.0026768590608012
2020-08-11,1,0.025773124393288,1,0.025773124393288,1.0,0.025773124393288,1,0.0031938551895238,1,0.0031938551895238,1.0,0.0031938551895238,1,0.0,1,0.0065084100461187,1.0,0.0065084100461187
2020-08-12,1,0.013698563086882,1,0.013698563086882,1.0,0.013698563086882,1,0.0231603345551994,1,0.0231603345551994,1.0,0.0231603345551994,0,0.0066173482311498,1,-0.0099541035206086,1.0,-0.0099541035206086
2020-08-13,0,0.009417753124699,1,0.009417753124699,1.0,0.009417753124699,1,0.0123778499697295,1,0.0123778499697295,1.0,0.0123778499697295,0,-0.005449580896241,0,-0.021822380663531,0.0,-0.021822380663531
2020-08-14,1,-0.016267106648399,1,-0.016267106648399,1.0,-0.016267106648399,1,0.0004886014686505,1,0.0004886014686505,1.0,0.0004886014686505,0,-0.0186842773585407,0,-0.0348392007557686,0.0,-0.0348392007557686
2020-08-17,1,-0.0222603269717659,1,-0.0222603269717659,1.0,-0.0222603269717659,1,0.0195439778918953,1,0.0195439778918953,1.0,0.0195439778918953,0,-0.0365901088687435,0,0.0,0.0,0.0
2020-08-18,1,0.0135192808254738,1,0.0135192808254738,1.0,0.0135192808254738,1,0.0063191166041306,1,0.0063191166041306,1.0,0.0063191166041306,0,0.0,0,0.0,0.0,0.0
2020-08-19,0,0.0170081795308165,1,0.0170081795308165,1.0,0.0170081795308165,0,0.0091627046976652,1,0.0091627046976652,1.0,0.0091627046976652,0,0.0,1,0.0,1.0,0.0
2020-08-20,1,0.0,1,0.0155416970429321,1.0,0.0155416970429321,1,0.0031595452308615,1,0.0031595452308615,1.0,0.0031595452308615,1,0.0,1,0.0227848067080499,1.0,0.0227848067080499
2020-08-21,1,0.0039928307487058,1,0.0039928307487058,1.0,0.0039928307487058,1,-0.0080568808594284,1,-0.0080568808594284,1.0,-0.0080568808594284,0,0.01380178230813,1,0.01380178230813,1.0,0.01380178230813
2020-08-24,1,0.0261757045454444,1,0.0261757045454444,1.0,0.0261757045454444,1,0.0030187348178863,1,0.0030187348178863,1.0,0.0030187348178863,0,0.0384776406294061,1,0.0384776406294061,1.0,0.0384776406294061
2020-08-25,1,0.0025985787192977,1,0.0025985787192977,1.0,0.0025985787192977,0,-0.0015888216367482,1,-0.0015888216367482,1.0,-0.0015888216367482,0,0.0,1,0.0024350569451417,1.0,0.0024350569451417
2020-08-26,1,-0.0082285898712522,1,-0.0082285898712522,1.0,-0.0082285898712522,1,-0.0093740213648791,1,-0.0093740213648791,1.0,-0.0093740213648791,0,0.0,1,-0.0113636674355601,1.0,-0.0113636674355601
2020-08-27,1,-0.026851348975781,1,-0.026851348975781,1.0,-0.026851348975781,1,-0.0120749918554157,1,-0.0120749918554157,1.0,-0.0120749918554157,0,0.0,1,-0.005681867896896,0.0,-0.005681867896896
2020-08-28,1,-0.0238197708992099,1,-0.0238197708992099,1.0,-0.0238197708992099,1,0.008499519608834,1,0.008499519608834,1.0,0.008499519608834,0,0.0,1,-0.0032468109517543,0.0,-0.0032468109517543
2020-08-31,1,0.0049283624623008,1,0.0049283624623008,1.0,0.0049283624623008,0,-0.000490358460988,1,-0.000490358460988,1.0,-0.000490358460988,0,0.0,1,0.0049648161755277,0.0,0.0
2020-09-01,1,0.0255376864539941,1,0.0255376864539941,1.0,0.0255376864539941,1,0.0099705949917978,1,0.0099705949917978,1.0,0.0099705949917978,0,0.0,1,0.0076753811348692,0.0,0.0
2020-09-02,1,0.0074138180862491,1,0.0074138180862491,1.0,0.0074138180862491,1,0.0189604460133293,1,0.0189604460133293,1.0,0.0189604460133293,0,0.0,1,0.012229389504059,1.0,0.0
2020-09-03,1,0.0082860060975431,1,0.0082860060975431,1.0,0.0082860060975431,1,0.0091666511987489,1,0.0091666511987489,1.0,0.0091666511987489,1,0.0,1,0.0556993363520099,1.0,0.0537189746357746
2020-09-04,1,0.0043610867166368,1,0.0043610867166368,1.0,0.0043610867166368,0,0.0083333142570007,1,0.0083333142570007,1.0,0.0083333142570007,1,0.0051669016961326,1,0.0051669016961326,1.0,0.0051669016961326
2020-09-08,1,-0.0187528488737379,1,-0.0187528488737379,1.0,-0.0187528488737379,1,-0.0040000173203905,1,-0.0040000173203905,1.0,-0.0040000173203905,0,-0.015500771991178,1,-0.015500771991178,0.0,-0.015500771991178
2020-09-09,1,0.0124499730473134,1,0.0124499730473134,1.0,0.0124499730473134,0,0.0054999962352973,1,0.0054999962352973,1.0,0.0054999962352973,0,-0.0139109612310433,1,-0.0139109612310433,1.0,-0.0139109612310433
2020-09-10,0,0.0040017076265261,0,0.0040017076265261,0.0,0.0040017076265261,1,0.0,1,0.0033333201867523,1.0,0.0033333201867523,0,-0.0198728017586332,1,-0.0198728017586332,0.0,-0.0198728017586332
2020-09-11,0,-0.0102267689149169,0,-0.0102267689149169,0.0,-0.0102267689149169,0,0.0374687738172368,1,0.0383333062587313,1.0,0.0383333062587313,0,0.0,1,0.0050103930743293,1.0,0.0
2020-09-14,1,-0.0226767419622303,1,-0.0226767419622303,1.0,-0.0226767419622303,0,0.0,0,0.0087579735111116,1.0,0.0087579735111116,1,0.0,1,0.0112734371293678,1.0,0.0180747817970375
2020-09-15,0,0.0045495778681457,1,0.0045495778681457,1.0,0.0045495778681457,0,0.0,1,0.0135350379941962,1.0,0.0135350379941962,0,0.0024824286948561,1,0.0116909874562709,0.0,0.0024824286948561
2020-09-16,0,0.0004548659874225,1,0.0004548659874225,1.0,0.0004548659874225,0,0.0,1,-0.0047770644830845,1.0,-0.0047770644830845,0,0.0020686789718615,1,0.0112734371293678,0.0,0.0020686789718615
2020-09-17,0,0.0086441367498822,1,0.0086441367498822,1.0,0.0086441367498822,1,0.0,1,-0.0060509553720532,1.0,-0.0060509553720532,1,-0.0140670030800361,1,0.0140425154873733,1.0,-0.0140670030800361
2020-09-18,1,0.0077342517760504,1,0.0077342517760504,1.0,0.0077342517760504,0,0.0099231655476539,0,0.0099231655476539,1.0,0.0099231655476539,0,-0.0227554686904768,0,0.0051063367096465,1.0,-0.0227554686904768
2020-09-21,0,0.007984915679063,1,0.007984915679063,1.0,0.007984915679063,0,-0.0174455789069431,1,-0.0174455789069431,1.0,-0.0174455789069431,0,0.0,0,-0.0204255617246151,0.0,0.0118681544391671
2020-09-22,0,0.0028181219091642,1,0.0028181219091642,0.0,0.0028181219091642,1,-0.0282294704223114,1,-0.0282294704223114,1.0,-0.0282294704223114,0,0.0,0,-0.0080851584737906,0.0,0.0246153848430463
2020-09-23,1,-0.0155002233520755,1,-0.0155002233520755,1.0,-0.0155002233520755,1,-0.0060528385840849,1,-0.0060528385840849,1.0,-0.0060528385840849,0,0.0,0,0.0,1.0,0.0
2020-09-24,0,-0.0272427928676447,1,-0.0272427928676447,0.0,-0.0272427928676447,0,0.0015077838342527,1,0.0015077838342527,1.0,0.0015077838342527,1,0.0,1,0.0,1.0,0.0373333708391711
2020-09-25,0,0.0,1,0.0054591092522807,1.0,0.0,1,-0.0040207746320612,1,-0.0040207746320612,1.0,-0.0040207746320612,0,0.0074528965558414,1,0.0074528965558414,1.0,0.0074528965558414
2020-09-28,1,0.0,1,0.0203474069648287,1.0,0.011313332820542,1,0.0092142729808836,1,0.0092142729808836,1.0,0.0092142729808836,0,0.0477860888660909,1,0.0477860888660909,1.0,0.0477860888660909
2020-09-29,0,0.0117167618065737,1,0.0117167618065737,1.0,-0.0231184489884366,1,0.004523378113839,1,0.004523378113839,1.0,0.004523378113839,0,0.0,1,0.0004366956670028,1.0,0.0004366956670028
2020-09-30,0,0.0208864089297715,1,0.0208864089297715,1.0,-0.0142645291542501,1,0.0179023886671966,1,0.0179023886671966,1.0,0.0179023886671966,0,0.0,1,-0.0091703149854018,1.0,-0.0091703149854018
2020-10-01,1,0.0,1,0.021385008576811,1.0,-0.0132807970430141,1,0.0053754239665601,1,0.0053754239665601,1.0,0.0053754239665601,1,0.0,1,-0.012441746959081,1.0,-0.012441746959081
2020-10-02,1,0.0005069091512782,1,0.0005069091512782,1.0,0.0005069091512782,0,-0.0015118630055359,1,-0.0015118630055359,1.0,-0.0015118630055359,0,0.0429338251795015,1,0.019020334537842,1.0,0.019020334537842
2020-10-05,0,0.0217941959072625,1,0.0217941959072625,1.0,0.0217941959072625,1,0.0052074569765696,1,0.0052074569765696,1.0,0.0052074569765696,1,0.0,1,0.012764062380266,1.0,0.012764062380266
2020-10-06,1,0.0,1,0.0112359569020808,1.0,0.0112359569020808,1,0.0125986716012407,1,0.0125986716012407,1.0,0.0125986716012407,0,0.0125595282283406,1,0.0290492403110646,1.0,0.0290492403110646
2020-10-07,0,0.0024999932741638,1,-0.0205179057712729,0.0,-0.0205179057712729,1,0.0273926185256294,1,0.0273926185256294,1.0,0.0273926185256294,0,-0.0038977971832673,1,0.0030527412718691,1.0,0.0030527412718691
2020-10-08,1,0.0295000215226754,1,0.0058621883838542,1.0,0.0058621883838542,0,0.0188898257951769,1,0.0188898257951769,1.0,0.0188898257951769,0,0.0515375000610135,1,0.0588748513995858,1.0,0.0588748513995858
2020-10-09,0,0.0024582036760957,1,-0.0039081803509657,1.0,-0.0039081803509657,0,0.0,1,0.0040525320832751,1.0,0.0040525320832751,0,0.0,1,0.0297071430969474,1.0,0.0297071430969474
2020-10-13,0,-0.0103245215736802,1,0.0110496593673389,1.0,0.0110496593673389,0,0.0,1,0.0153995961681003,1.0,0.0153995961681003,0,0.0,1,0.0062551751752089,1.0,0.0062551751752089
2020-10-14,0,0.0014749552726964,1,0.023103971418408,1.0,0.023103971418408,0,0.0,1,0.0194909932010038,1.0,0.0194909932010038,0,0.0,1,-0.0004170303845041,1.0,-0.0004170303845041
2020-10-15,0,-0.0280236541756479,1,0.0076452392342487,1.0,0.0076452392342487,0,0.0,1,0.0072103777967571,1.0,0.0072103777967571,0,0.0,1,-0.0104254088721619,1.0,-0.0104254088721619
2020-10-16,1,0.0,1,0.0045872463820778,1.0,0.0045872463820778,0,0.0,1,0.0110559160152004,1.0,0.0110559160152004,1,0.0,1,-0.0221017686016595,1.0,-0.0221017686016595
2020-10-19,0,0.0273056476753331,1,0.0163099808217689,1.0,0.0163099808217689,0,0.0,1,0.0123377705717804,1.0,0.0123377705717804,1,0.0301075411962462,1,0.0301075411962462,1.0,0.0301075411962462
2020-10-20,0,0.0,1,0.0305033930936572,1.0,0.0305033930936572,1,0.0,1,-0.0019227691092216,1.0,-0.0019227691092216,0,0.0374149912859988,1,0.0374149912859988,1.0,0.0374149912859988
2020-10-21,0,0.0,1,0.0084324832513011,1.0,0.0084324832513011,1,0.0253041403278062,1,0.0253041403278062,1.0,0.0253041403278062,0,0.0,1,0.028029659390727,0.0,0.028029659390727
2020-10-22,1,0.0,1,0.0337300998166075,1.0,0.0337300998166075,0,0.0060212295457852,1,0.0060212295457852,1.0,0.0060212295457852,0,0.0,1,0.0549450692396574,1.0,0.0
2020-10-23,0,0.0095510713799333,1,0.0095510713799333,1.0,0.0095510713799333,0,0.0123593619357174,0,0.0123593619357174,0.0,0.0123593619357174,0,0.0,1,0.0154440317436874,1.0,0.0154440317436874
2020-10-26,0,-0.0195797605679765,1,-0.0195797605679765,1.0,-0.0195797605679765,0,0.0053874238574911,0,0.0053874238574911,0.0,0.0053874238574911,1,0.0,1,0.0221343839353894,1.0,0.0221343839353894
2020-10-27,0,-0.0272206819110364,1,-0.0272206819110364,0.0,-0.0272206819110364,0,-0.0033275176170396,1,-0.0033275176170396,1.0,-0.0033275176170396,0,0.0026819676682813,1,0.0026819676682813,1.0,0.0026819676682813
2020-10-28,1,-0.0716333565450662,1,-0.0716333565450662,1.0,-0.0716333565450662,0,0.0,0,0.0019370463400908,0.0,0.0019370463400908,1,-0.0643678685411116,1,-0.0643678685411116,1.0,-0.0643678685411116
2020-10-29,1,0.0510037661759445,1,0.0510037661759445,1.0,0.0510037661759445,1,0.0,1,0.0046811974585763,1.0,0.0046811974585763,0,-0.0789272412907913,1,-0.0789272412907913,1.0,-0.0789272412907913
2020-10-30,1,0.0208985843064535,1,0.0208985843064535,1.0,0.0208985843064535,0,0.0098705366908664,0,0.0074253485770618,0.0,0.0074253485770618,0,-0.0831417711195528,1,-0.0831417711195528,1.0,-0.0831417711195528
2020-11-03,1,0.0199896233911515,1,0.0199896233911515,1.0,0.0199896233911515,1,0.0249190762752706,1,0.0224374513026956,1.0,0.0224374513026956,1,0.0,1,0.0175732263484166,1.0,0.0175732263484166
2020-11-04,1,0.0029985597098579,1,0.0029985597098579,1.0,0.0029985597098579,0,0.0,0,0.0,0.0,0.0,0,0.0094117861119756,1,0.0094117861119756,1.0,0.0094117861119756
2020-11-05,1,-0.0009994638826659,1,-0.0009994638826659,1.0,-0.0009994638826659,1,-0.0034766166199509,1,-0.0034766166199509,1.0,-0.0034766166199509,0,0.0172548972555802,1,0.0172548972555802,1.0,0.0172548972555802
2020-11-06,0,-0.0029985597098579,1,-0.0029985597098579,1.0,-0.0029985597098579,1,0.0107459013523243,1,0.0107459013523243,1.0,0.0107459013523243,0,0.0,1,0.0185404477896499,1.0,0.0185404477896499
2020-11-09,1,0.1339330340711809,1,0.1339330340711809,1.0,0.1339330340711809,0,0.0156447622390884,1,0.0156447622390884,1.0,0.0156447622390884,1,0.0,1,0.047868365060872,1.0,0.047868365060872
2020-11-10,1,0.057560589366358,1,0.057560589366358,1.0,0.057560589366358,0,0.0,1,0.0055344622217978,1.0,0.0055344622217978,1,0.0542495176861386,1,0.0542495176861386,1.0,0.0542495176861386
2020-11-11,0,0.000428321961582,0,0.000428321961582,0.0,0.000428321961582,0,0.0,0,0.0107526730476726,0.0,0.0107526730476726,1,0.0083449423655606,1,0.0083449423655606,1.0,0.0083449423655606
2020-11-12,0,-0.0226980394980826,0,-0.0226980394980826,0.0,-0.0226980394980826,0,0.0,1,0.008380749902363,0.0,0.008380749902363,1,0.003129338774113,1,0.003129338774113,1.0,0.003129338774113
2020-11-13,0,-0.0235545393990673,0,-0.0235545393990673,0.0,-0.0235545393990673,0,0.0,1,0.0049019594299517,1.0,0.0049019594299517,1,-0.0055632754264108,1,-0.0055632754264108,1.0,-0.0055632754264108
2020-11-16,0,0.0119914306803248,1,0.0119914306803248,1.0,0.0119914306803248,1,0.0,1,0.0289763740843847,1.0,0.0289763740843847,0,0.0288595095407219,1,0.0288595095407219,1.0,0.0288595095407219
2020-11-17,0,0.0,1,0.0472884597063361,1.0,0.0472884597063361,0,0.0509259469204999,0,0.0509259469204999,0.0,0.0509259469204999,1,0.0,1,0.008171622035436,1.0,0.008171622035436
2020-11-18,1,0.0,1,0.0058358329761079,1.0,0.0058358329761079,0,0.0,0,0.0,1.0,0.0,0,0.0047570519096154,0,0.0068096468709487,0.0,0.0068096468709487
2020-11-19,0,0.0165605503018986,1,-0.0020841960243273,1.0,-0.0020841960243273,0,0.0,0,0.0,0.0,0.0151401393833918,0,-0.0010193274655028,1,0.0010214670638976,0.0,0.0010214670638976
2020-11-20,0,0.0,1,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,1,-0.0152904831943487,1,-0.0132788428791792,1.0,-0.0132788428791792
2020-11-23,1,0.0,1,0.0462693479920479,1.0,0.0462693479920479,0,0.0,0,0.0364772524185303,0.0,0.0,1,-0.0074753346458637,1,0.0124783645184161,1.0,0.0124783645184161
2020-11-24,0,0.0401716557164163,1,0.0401716557164163,1.0,0.0401716557164163,1,0.0,1,0.0,1.0,0.0,1,0.0371134289809938,1,0.0461005322107046,1.0,0.0461005322107046
2020-11-25,0,0.0,1,0.0114504791708943,1.0,0.0114504791708943,0,0.0284552780783737,1,0.0284552780783737,1.0,0.0284552780783737,1,0.0057393829984499,1,0.0057393829984499,1.0,0.0057393829984499
2020-11-26,0,0.0,1,-0.0095419590127037,0.0,-0.0095419590127037,0,0.0,1,0.0156457232978671,1.0,0.0156457232978671,1,-0.0094530747010839,1,-0.0094530747010839,1.0,-0.0094530747010839
2020-11-27,0,0.0,1,-0.0053434457048542,1.0,-0.0053434457048542,0,0.0,1,0.0231168902110373,1.0,0.0231168902110373,1,0.0057393829984499,1,0.0057393829984499,1.0,0.0057393829984499
2020-11-30,0,0.0,1,-0.0122136818651308,0.0,-0.0122136818651308,0,0.0,1,0.0064679630513426,1.0,0.0064679630513426,0,-0.0141796120516258,1,-0.0141796120516258,1.0,-0.0141796120516258
