Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,Momentum,RSI,Parabolic_SAR,ATR,True_Range,Chaikin_AD,OBV,compra,maximo,venda,target,resultado_real
2022-01-21,62.884819,64.040164,62.462674,64.232722,32621000.0,0,1,-0.020977344955991042,-0.01715112774803832,0.021774875336849808,0.024156889302360113,0.003002320297712013,-0.023586796912712718,-0.01997668138905175,0.02510201268147256,0.0019125850532629542,0.005859833515025954,0.02683001116123718,-0.024941286686826544,-0.024625046673582795,-0.006804284985563796,-0.0011830191500665666,0.6739510000000024,66.58665230552468,56.952569,1.6716525714285702,1.7700479999999956,-36349540.673443146,96755800.0,61.988687,64.106819,64.106819,1,0.034169654214486034
2022-01-24,62.11459,61.988687,60.788906,62.181244,29040100.0,0,1,-0.012323878241329179,-0.020977344955991042,-0.01715112774803832,0.021774875336849808,0.003101510209526183,-0.029457038161254417,-0.056046155371679125,-0.052436039848018194,0.003002320297712013,0.0019125850532629542,0.005859833515025954,-0.019544595436181752,-0.024941286686826544,-0.024625046673582795,-0.006804284985563796,0.644326999999997,63.18906789356272,56.952569,1.701956887755101,2.095913000000003,-10089855.810284903,67715700.0,62.255305,64.106819,64.106819,1,0.029740662261633855
2022-01-25,62.255305,62.255305,61.507293,62.988504,22490500.0,0,1,0.0022628476134681223,-0.012323878241329179,-0.020977344955991042,-0.01715112774803832,0.011708480952992949,0.01600033289635846,-0.016558215474421968,-0.04314733268484667,0.003101510209526183,0.003002320297712013,0.0019125850532629542,-0.012087999449620817,-0.019544595436181752,-0.024941286686826544,-0.024625046673582795,-0.385114999999999,63.55493804442328,56.952569,1.6861893243440225,1.4812110000000018,-9864937.29664972,90206200.0,63.618019,64.106819,59.892773,0,-0.05855646023809702
2022-01-26,62.43305,63.618019,62.077559,64.106819,25806800.0,0,1,0.002851030000325445,0.0022628476134681223,-0.012323878241329179,-0.020977344955991042,0.007653991094545775,0.02930698632657208,0.0335988382699377,0.0010402898991572816,0.011708480952992949,0.003101510209526183,0.003002320297712013,-0.024512192959340172,-0.012087999449620817,-0.019544595436181752,-0.024941286686826544,-0.8887269999999958,64.0411190791722,56.952569,1.7106943726051635,2.0292600000000007,-26629933.743827496,116013000.0,62.951474,63.951291,63.181062,0,0.0036470631331047
2022-01-27,62.573765,62.951474,61.670226,63.292153,20994900.0,0,1,0.0022513182090706336,0.002851030000325445,0.0022628476134681223,-0.012323878241329179,0.0053971805956641045,-0.005135391608345454,0.016517603623680762,0.020809455567046546,0.007653991094545775,0.011708480952992949,0.003101510209526183,-0.0205629219618132,-0.024512192959340172,-0.012087999449620817,-0.019544595436181752,0.21477600000000052,64.44549164523407,56.952569,1.704353845990509,1.6219269999999995,-24233261.92697008,137007900.0,63.381025,63.951291,63.536552,0,0.0024538416663346663
2022-01-28,61.959062,63.381025,61.34436,63.951291,28453000.0,0,1,-0.00987222417180419,0.0022513182090706336,0.002851030000325445,0.0022628476134681223,0.008957189041579139,0.01575753984240831,0.0052249676383985715,0.02687796287042493,0.0053971805956641045,0.007653991094545775,0.011708480952992949,-0.0326612910354885,-0.0205629219618132,-0.024512192959340172,-0.012087999449620817,-0.7628239999999948,61.20740047415985,56.952569,1.7688236427054724,2.606930999999996,-39268096.270878635,108554900.0,61.425826,64.269752,63.195874,1,0.04629853898912151
2022-01-31,59.892773,61.425826,59.892773,61.425826,31397700.0,0,1,-0.03391802987751573,-0.00987222417180419,0.0022513182090706336,0.002851030000325445,0.0,-0.03133416081582757,-0.024533810014998464,-0.03506638221900811,0.008957189041579139,0.0053971805956641045,0.007653991094545775,-0.025274518852942022,-0.0326612910354885,-0.0205629219618132,-0.024512192959340172,-2.5032470000000018,51.787764674024785,56.952569,1.7900711682265105,2.0662890000000047,-70665796.27087864,77157200.0,60.359354,65.299194,63.195874,1,0.08184050478737714
2022-02-01,63.181062,60.359354,60.263076,63.195874,24131300.0,0,1,0.05344875759214242,-0.03391802987751573,-0.00987222417180419,0.0022513182090706336,0.04592308282111759,0.02840864860126316,-0.0029255122145644082,0.003874838586264608,0.0,0.008957189041579139,0.0053971805956641045,-0.001596353521410502,-0.025274518852942022,-0.0326612910354885,-0.0205629219618132,-0.7406050000000022,61.84988721546315,56.952569,1.898144727638903,3.303101000000005,-46778244.94746677,101288500.0,63.321777,66.832247,65.299194,1,0.05543858947609759
2022-02-02,63.536552,63.321777,62.744104,63.906855,17489000.0,0,1,0.0056107579895911175,0.05344875759214242,-0.03391802987751573,-0.00987222417180419,0.009197334203092782,0.057110701234607354,0.039596267014752905,0.008262106198925236,0.04592308282111759,0.0,0.008957189041579139,-0.009164684983937623,-0.001596353521410502,-0.025274518852942022,-0.0326612910354885,-1.792265999999998,62.754877330433835,56.952569,1.8456166042361242,1.162751,-40428739.417047955,118777500.0,63.914261,67.750598,65.299194,1,0.060023176987057614
2022-02-03,63.506928,63.914261,63.188468,64.269752,19179400.0,0,1,-0.0004663600294468551,0.0056107579895911175,0.05344875759214242,-0.03391802987751573,0.005546587332675473,0.014859802232793198,0.06277316926430751,0.045258735044453074,0.009197334203092782,0.04592308282111759,0.0,-0.011420697173048038,-0.009164684983937623,-0.001596353521410502,-0.025274518852942022,-0.7109810000000039,62.62156420361692,56.952569,1.7910214182192579,1.0812839999999966,-48310697.257541195,99598100.0,63.506928,67.987592,65.299194,1,0.07055394019373762
