Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,Momentum,RSI,Parabolic_SAR,ATR,True_Range,Chaikin_AD,OBV,compra,maximo,venda,target,resultado_real
2020-01-22,8.709533,8.840369,8.703586,8.864158,32491500.0,0,1,-0.011203624509486561,-0.012747576985545565,0.005012510841300921,0.011116816405954272,0.0026873368959898277,0.00033556475558076674,0.00369696717428025,0.003023691636312458,0.004687016538850683,0.013378230901813105,0.0043646004285030765,-0.015593493215691269,-0.008424673337111969,-0.001684834438664169,-0.006074950407496215,-0.3597999999999999,28.037346950107324,9.289375,0.14400478571428568,0.16057200000000016,-9659501.704771634,-161957200.0,8.650062,8.855237,8.84929,1,0.023719483166710242
2020-01-23,8.801713,8.650062,8.569776,8.84929,53752100.0,0,1,0.010528188737174485,-0.011203624509486561,-0.012747576985545565,0.005012510841300921,0.02277074126470234,0.0010086119530371156,-0.0013431601873720024,0.0020182422313277954,0.0026873368959898277,0.004687016538850683,0.013378230901813105,-0.00932489396968041,-0.015593493215691269,-0.008424673337111969,-0.001684834438664169,-0.2378840000000011,34.81655085280182,9.289375,0.1536840153061225,0.2795140000000007,25793953.778674513,-108205100.0,8.789819,8.855237,8.578697,0,-0.0240189246217698
2020-01-24,8.712506,8.789819,8.66493,8.855237,36898700.0,0,1,-0.010186896879332026,0.010528188737174485,-0.011203624509486561,-0.012747576985545565,0.0074149155127073985,0.023442546868282548,0.0016804175566174486,-0.0006713545837916684,0.02277074126470234,0.0026873368959898277,0.004687016538850683,-0.014310275245425467,-0.00932489396968041,-0.015593493215691269,-0.008424673337111969,-0.2884349999999998,31.70389526430007,9.289375,0.15629994278425663,0.19030700000000067,7344312.943076996,-145103800.0,8.513278,8.66493,8.66493,1,0.017813584849455166
2020-01-27,8.334865,8.513278,8.227817,8.516252,66105300.0,0,1,-0.04431214544117471,-0.010186896879332026,0.010528188737174485,-0.011203624509486561,0.00034927564415854196,-0.03161778195287143,-0.015590150597296232,-0.037352279908961415,0.0074149155127073985,0.02277074126470234,0.0026873368959898277,-0.034106331891186524,-0.014310275245425467,-0.00932489396968041,-0.015593493215691269,-0.6839169999999992,22.52372962131533,9.289375,0.17975630401395254,0.4846889999999995,-9693154.412479356,-211209100.0,8.453807,8.66493,8.66493,1,0.02497371894106415
2020-01-28,8.563829,8.453807,8.450834,8.66493,47259100.0,0,1,0.027100083912148767,-0.04431214544117471,-0.010186896879332026,0.010528188737174485,0.024666972204161218,0.017656782351604536,-0.014310275245425467,0.001717356110149717,0.00034927564415854196,0.0074149155127073985,0.02277074126470234,-0.00035173773056175695,-0.034106331891186524,-0.014310275245425467,-0.00932489396968041,-0.35682599999999987,34.84268352949262,9.289375,0.19049263944152733,0.3300649999999994,-7067697.9097890025,-163950000.0,8.6233,8.647088,8.379469,0,-0.028275834077441386
2020-01-29,8.578697,8.6233,8.525173,8.647088,42297500.0,0,1,0.0017346339422900038,0.027100083912148767,-0.04431214544117471,-0.010186896879332026,0.002754774825383043,0.022605744412340603,0.015595554559783991,-0.016371503037245955,0.024666972204161218,0.00034927564415854196,0.0074149155127073985,-0.011444525822297564,-0.00035173773056175695,-0.034106331891186524,-0.014310275245425467,-0.20814799999999956,35.55921615688057,9.289375,0.18559423662427535,0.12191499999999955,-12225692.680736212,-121652500.0,8.409204,8.635194,8.635194,1,0.026874125065820653
2020-01-30,8.605459,8.409204,8.379469,8.635194,44266800.0,0,1,0.0031147321563053942,0.0017346339422900038,0.027100083912148767,-0.04431214544117471,0.026519357773313105,0.001378336010433785,0.021229305597391557,0.014219115744834997,0.002754774825383043,0.024666972204161218,0.00034927564415854196,-0.0035422729470212812,-0.011444525822297564,-0.00035173773056175695,-0.034106331891186524,-0.172466,36.90422080963424,9.289375,0.19060357686539856,0.255725,21746663.69427583,-77385700.0,8.513278,8.688718,8.688718,1,0.020607808179176068
2020-01-31,8.459755,8.513278,8.418125,8.575723,55446700.0,0,1,-0.017076555933771144,0.0031147321563053942,0.0017346339422900038,0.027100083912148767,0.007308242059805771,0.019608484088284004,-0.005532537674595229,0.014318431912362414,0.026519357773313105,0.002754774825383043,0.024666972204161218,-0.011239942935761351,-0.0035422729470212812,-0.011444525822297564,-0.00035173773056175695,-0.41629700000000014,32.88040805883086,9.289375,0.19037003566072722,0.1873339999999999,-4407201.10477014,-132832400.0,8.480569,8.774951,8.635194,1,0.03471252931259694
2020-02-03,8.379469,8.480569,8.373522,8.543014,39452800.0,0,1,-0.00953566605670949,-0.017076555933771144,0.0031147321563053942,0.0017346339422900038,0.007336326327346738,0.003486810630017692,0.01578705265849575,-0.009353969104383545,0.007308242059805771,0.026519357773313105,0.002754774825383043,-0.012702962084190722,-0.011239942935761351,-0.0035422729470212812,-0.011444525822297564,-0.5411859999999997,30.882276585939017,9.289375,0.18887874739924668,0.16949199999999998,-41091424.39790454,-172285200.0,8.519226,8.774951,8.688718,1,0.030017398294164277
2020-02-04,8.513278,8.519226,8.492464,8.635194,57658400.0,0,1,0.015842514975499468,-0.00953566605670949,-0.017076555933771144,0.0031147321563053942,0.01352068640740006,0.018068631442164265,0.014219115744834997,0.026519357773313105,0.007336326327346738,0.007308242059805771,0.026519357773313105,-0.00314630963496338,-0.012702962084190722,-0.011239942935761351,-0.0035422729470212812,-0.2943820000000006,37.67973191334679,9.289375,0.19365347972787192,0.255725,-81933430.68109688,-114626800.0,8.638168,8.774951,8.774951,1,0.01583472328854918
