Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,Momentum,RSI,Parabolic_SAR,ATR,True_Range,Chaikin_AD,OBV,compra,maximo,venda,target,resultado_real
2022-01-21,11.62044,11.547286,11.532656,11.660674,60384100.0,0,1,0.001575018308082149,0.007277398549663203,-0.004752094340876382,0.004434555591623446,0.0097715527103391,0.011991245364331693,-0.0006272112487743655,0.010088300663426067,0.015748369173387445,0.009670954350550336,0.013220173883972387,-0.0012677676537911453,-0.012458286897333156,-0.01452502941772404,-0.018871506384094426,1.3131059999999994,73.84339966384755,10.139081,0.3129926428571431,0.12801800000000085,192591006.29312348,485183400.0,11.591179,12.670193,11.796009,1,0.09308923622005993
2022-01-24,11.686278,11.591179,11.35343,11.796009,79117100.0,0,1,0.00564971654311243,0.001575018308082149,0.007277398549663203,-0.004752094340876382,0.01751687611973814,0.02131082292215211,0.02353051557614466,0.010912058963038557,0.0097715527103391,0.015748369173387445,0.009670954350550336,-0.020724476886936797,-0.0012677676537911453,-0.012458286897333156,-0.01452502941772404,1.4411249999999995,74.71551446321027,10.139081,0.32224881122449006,0.4425790000000003,232476247.1217665,564300500.0,11.594836,12.670193,12.154461,1,0.09274447693783672
2022-01-25,12.066677,11.594836,11.550944,12.154461,98358500.0,0,1,0.032032353518142716,0.00564971654311243,0.001575018308082149,0.007277398549663203,0.04713643631359525,0.04745188508996542,0.05124583189237957,0.05346552454637207,0.01751687611973814,0.0097715527103391,0.015748369173387445,-0.0037926613501805687,-0.020724476886936797,-0.0012677676537911453,-0.012458286897333156,1.5179360000000006,79.05981858237867,10.139081,0.3423393961370265,0.6035170000000001,302221460.12570864,662659000.0,12.180065,12.670193,12.534859,1,0.040240179342228455
2022-01-26,12.388552,12.180065,12.180065,12.534859,98679900.0,0,1,0.026325133852270154,0.032032353518142716,0.00564971654311243,0.001575018308082149,0.028712884157886583,0.07795365646293433,0.07826910523930455,0.08206305204171858,0.04713643631359525,0.01751687611973814,0.0097715527103391,0.0,-0.0037926613501805687,-0.020724476886936797,-0.0012677676537911453,1.5179360000000006,81.89452780994507,10.139081,0.3513281535558104,0.46818200000000054,319515766.6303281,761338900.0,12.527544,12.670193,12.670193,1,0.011386828894793588
2022-01-27,12.39221,12.527544,12.132515,12.670193,90631000.0,0,1,0.0002952290189113887,0.026325133852270154,0.032032353518142716,0.00564971654311243,0.011322486931919932,0.03945162816557726,0.08869240047062488,0.08900784924699497,0.028712884157886583,0.04713643631359525,0.01751687611973814,-0.032040701473453906,0.0,-0.0037926613501805687,-0.020724476886936797,1.3021329999999995,81.92447527929302,10.139081,0.3646388568732525,0.5376779999999997,316433141.47549593,851969900.0,12.362948,12.564121,12.564121,1,0.0162722515697713
2022-01-28,11.902081,12.362948,11.77772,12.564121,117400500.0,0,1,-0.040354790609625026,0.0002952290189113887,0.026325133852270154,0.032032353518142716,0.01614127740378716,0.00291547220231392,0.031044613435971265,0.08028538574101877,0.011322486931919932,0.028712884157886583,0.04713643631359525,-0.048494323813663254,-0.032040701473453906,0.0,-0.0037926613501805687,0.3986870000000007,66.13895254905448,10.139081,0.3947647242394487,0.7864009999999997,236163936.01988244,734569400.0,11.88745,12.24956,12.070334,1,0.030461537167348895
2022-01-31,11.832585,11.88745,11.73017,12.070334,62450300.0,0,1,-0.005856092401453641,-0.040354790609625026,0.0002952290189113887,0.026325133852270154,0.01526748487659606,-0.023953228276685196,-0.0371790334781583,-0.009049892244501062,0.01614127740378716,0.011322486931919932,0.028712884157886583,-0.013319066449831373,-0.048494323813663254,-0.032040701473453906,0.0,0.31090200000000046,64.24859892968846,10.139081,0.3908646725080596,0.34016400000000147,211318129.58475122,672119100.0,11.832585,12.24956,12.18738,1,0.03523955247310706
2022-02-01,12.070334,11.832585,11.686278,12.18738,57315200.0,0,1,0.01989354026347259,-0.005856092401453641,-0.040354790609625026,0.0002952290189113887,0.029543823744702474,0.024917768357826064,-0.014302944795455248,-0.02752874999692839,0.01526748487659606,0.01614127740378716,0.011322486931919932,-0.012441833378245773,-0.013319066449831373,-0.048494323813663254,-0.032040701473453906,0.49744400000000155,67.6545791423111,10.139081,0.3987387673289125,0.5011019999999995,241858282.19240427,729434300.0,12.220299,12.24956,11.759432,0,-0.03771323434884866
2022-02-02,11.894766,12.220299,11.836243,12.24956,36271700.0,0,1,-0.014652235210141215,0.01989354026347259,-0.005856092401453641,-0.040354790609625026,0.0023915964490921937,0.03463285160136578,0.03000679621448947,-0.009213916938791835,0.029543823744702474,0.01526748487659606,0.01614127740378716,-0.03193215661734642,-0.012441833378245773,-0.013319066449831373,-0.048494323813663254,0.3767410000000009,62.88982203550083,10.139081,0.3997800696625617,0.41331700000000104,215858255.98806247,693162600.0,11.832585,12.154461,12.041073,1,0.02720250900373844
2022-02-03,11.73017,11.832585,11.565575,12.041073,51087800.0,0,1,-0.013934316116286259,-0.014652235210141215,0.01989354026347259,-0.005856092401453641,0.01746638913414494,-0.014774866018128814,0.01746638913414494,0.012840333747268586,0.0023915964490921937,0.029543823744702474,0.01526748487659606,-0.022824152949808038,-0.03193215661734642,-0.012441833378245773,-0.013319066449831373,0.12801799999999908,58.71488093786616,10.139081,0.405188493258093,0.475498,200138833.73518202,642074800.0,11.854531,12.154461,12.154461,1,0.025300874408274776
