Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,Momentum,RSI,Parabolic_SAR,ATR,True_Range,Chaikin_AD,OBV,compra,maximo,venda,target,resultado_real
2022-01-21,17.265818,17.176895,17.132434,17.525176,41332495.86675,0,1,0.000429263793707415,-0.008124898083280468,-0.00679116577772156,0.00593976512059016,0.02007330885531562,0.0046620448358649,-0.0071624047443588435,0.011054546881073888,0.005507328063473764,0.010856069171108188,0.024077211120318614,-0.002591774667941627,-0.015411264019450852,-0.017789522678986668,-0.005143622546628357,0.49648499999999984,73.00771948423912,15.628159,0.4721369999999999,0.39274199999999837,171311910.8676224,239280776.07192102,17.302869,18.466274,17.895687,1,0.06723769335593976
2022-01-24,17.243587,17.302869,16.947178,17.451073,43612905.638709,0,1,-0.0012884025717192504,0.000429263793707415,-0.008124898083280468,-0.00679116577772156,0.008528810824955673,0.015835969918436842,0.00042470589898616805,-0.011399743681237565,0.02007330885531562,0.005507328063473764,0.010856069171108188,-0.020770995614397898,-0.002591774667941627,-0.015411264019450852,-0.017789522678986668,0.318639000000001,72.40635249347615,15.628159,0.4744054285714285,0.503895,179008336.5279504,195667870.433212,17.087973,18.466274,17.895687,1,0.08065912791411822
2022-01-25,17.866046,17.087973,17.043511,17.895687,43286755.671324,0,1,0.03546173376074179,-0.0012884025717192504,0.000429263793707415,-0.008124898083280468,0.046184851372634825,0.03368740818859467,0.04099456728207586,0.025583303262625083,0.008528810824955673,0.02007330885531562,0.005507328063473764,-0.002605337942521208,-0.020770995614397898,-0.002591774667941627,-0.015411264019450852,0.5631769999999996,77.89634074895389,15.628159,0.5013890408163265,0.852176,219283829.91342354,238954626.104536,18.029071,18.903477,18.466274,1,0.04849978126992793
2022-01-26,18.058712,18.029071,17.643739,18.155045,61470523.852948,0,1,0.010726187616874428,0.03546173376074179,-0.0012884025717192504,0.000429263793707415,0.0069629728672078615,0.060573600798888634,0.048076157614848465,0.055383316708329654,0.046184851372634825,0.008528810824955673,0.02007330885531562,-0.021604521082799137,-0.002605337942521208,-0.020770995614397898,-0.002591774667941627,0.8299449999999986,79.27107305259514,15.628159,0.5020973950437319,0.5113060000000011,257591551.16156694,300425149.957484,18.147634,19.050139,18.466274,1,0.04973127626444307
2022-01-27,18.125404,18.147634,17.932738,18.466274,45699165.430083,0,1,0.003686262531355509,0.010726187616874428,0.03546173376074179,-0.0012884025717192504,0.017405847234370993,0.023960530669112995,0.07757115860079372,0.06507371541675351,0.0069629728672078615,0.046184851372634825,0.008528810824955673,-0.011912213164205598,-0.021604521082799137,-0.002605337942521208,-0.020770995614397898,0.5779980000000009,79.74078321513394,15.628159,0.5043430096834651,0.533535999999998,244897376.61027136,346124315.387567,17.903097,19.050139,18.384761,1,0.06406947356650106
2022-01-28,18.369941,17.903097,17.880866,18.384761,32389166.761083,0,1,0.013401197316074838,0.003686262531355509,0.010726187616874428,0.03546173376074179,0.026548400299886615,0.012981920853920057,0.019536604288661955,0.07314723222034275,0.017405847234370993,0.0069629728672078615,0.046184851372634825,-0.0012425120638584835,-0.011912213164205598,-0.021604521082799137,-0.002605337942521208,0.9559190000000015,81.40463052630507,15.628159,0.504311008991789,0.503895,275381354.98330027,378513482.14865,18.281018,19.050139,18.903477,1,0.04207210998862321
2022-01-31,18.770093,18.281018,18.169865,18.903477,48669275.133072,0,1,0.0215491178375385,0.013401197316074838,0.003686262531355509,0.010726187616874428,0.03348261964616773,0.05437215875866835,0.04080567931270179,0.047360362747443804,0.026548400299886615,0.017405847234370993,0.0069629728672078615,-0.0060988012022235106,-0.0012425120638584835,-0.011912213164205598,-0.021604521082799137,1.356071,83.75565957453904,15.628159,0.5206896512066611,0.7336119999999973,306352711.88616425,427182757.281722,18.753523,19.102047,19.050139,1,0.018584454771511272
2022-02-01,18.901831,18.753523,18.671954,19.050139,31649416.835058,0,1,0.006993990378961456,0.0215491178375385,0.013401197316074838,0.003686262531355509,0.015692770034004804,0.04121114438070352,0.062100683493204294,0.048534204047237565,0.03348261964616773,0.026548400299886615,0.017405847234370993,-0.004359016140679872,-0.0060988012022235106,-0.0012425120638584835,-0.011912213164205598,1.3840660000000007,84.45257858443911,15.628159,0.5105107475490426,0.378185000000002,313179030.43877447,458832174.11678,18.887,19.102047,19.102047,1,0.011385979774447996
2022-02-02,18.605215,18.887,18.479154,18.916662,37956706.204329,0,1,-0.015816877914935166,0.006993990378961456,0.0215491178375385,0.013401197316074838,0.0015692662836276345,0.008661492897324924,0.034179867244023644,0.05506940635652416,0.015692770034004804,0.03348261964616773,0.026548400299886615,-0.02183056876885058,-0.004359016140679872,-0.0060988012022235106,-0.0012425120638584835,1.2060130000000022,76.49499115392635,15.628159,0.5052962655812536,0.43750799999999757,297095571.5388328,420875467.91245097,18.686785,19.102047,18.931493,1,0.022222228168194746
2022-02-03,18.820262,18.686785,18.323431,18.931493,45885175.411482,0,1,0.01149213765544757,-0.015816877914935166,0.006993990378961456,0.0215491178375385,0.01301024208110175,0.002352976916766956,0.009445203530464264,0.034963577877162956,0.0015692662836276345,0.015692770034004804,0.03348261964616773,-0.01963596617902206,-0.02183056876885058,-0.004359016140679872,-0.0060988012022235106,1.5618540000000003,78.10572080755705,15.628159,0.5126366751825927,0.6080620000000003,326193465.56718427,466760643.32393295,18.716446,19.102047,19.102047,1,0.020602255364079225
2022-02-04,18.879585,18.716446,18.686785,19.102047,38053286.194671,0,1,0.0031471241229796385,0.01149213765544757,-0.015816877914935166,0.006993990378961456,0.020392899486639797,0.021978912535487477,0.0113216473711527,0.01841387398484996,0.01301024208110175,0.0015692662836276345,0.015692770034004804,-0.0015860130488477026,-0.01963596617902206,-0.02183056876885058,-0.004359016140679872,1.6137669999999993,78.54255304716419,15.628159,0.5056813412409789,0.41526199999999847,323475334.42321634,504813929.5186039,18.87217,19.072385,19.072385,1,0.010609007867139919
2022-02-07,18.775769,18.87217,18.709031,18.946323,25404827.459517,0,1,-0.00551402401044961,0.0031471241229796385,0.01149213765544757,-0.015816877914935166,0.003921525642457018,0.012207273163297007,0.013793286212144686,0.0031360210478099597,0.020392899486639797,0.01301024208110175,0.0015692662836276345,-0.008682001660608176,-0.0015860130488477026,-0.01963596617902206,-0.02183056876885058,1.5321819999999988,75.69623024109531,15.628159,0.48651067400948034,0.23729200000000006,312360642.11358446,479409102.0590869,18.746108,20.021555,19.072385,1,0.06803796286674535
2022-02-08,18.9834,18.746108,18.560723,19.072385,41067285.893271,0,1,0.010997757538299742,-0.00551402401044961,0.0031471241229796385,0.01149213765544757,0.017255319803504768,0.010553127221203374,0.018838874742043196,0.02042488779089095,0.003921525642457018,0.020392899486639797,0.01301024208110175,-0.00993847619604288,-0.008682001660608176,-0.0015860130488477026,-0.01963596617902206,1.1173539999999988,77.45587541125984,15.628159,0.48830719729451755,0.5116620000000012,339143605.79722196,520476387.9523579,18.5014,20.021555,18.842508,1,0.08216432269990381
2022-02-09,18.227031,18.5014,18.219615,18.842508,97982930.201707,0,1,-0.04065920105648938,0.010997757538299742,-0.00551402401044961,0.0031471241229796385,0.01826897641081329,0.005129223770748171,-0.0015729688115533036,0.006712778709286706,0.017255319803504768,0.003921525642457018,0.020392899486639797,-0.015347643913823861,-0.00993847619604288,-0.008682001660608176,-0.0015860130488477026,0.16831900000000033,60.32206772294712,15.628159,0.507984183202052,0.7637849999999986,243493793.51585048,422493457.7506509,18.204784,20.021555,18.768354,1,0.09979635023409217
2022-02-10,18.575554,18.204784,18.138046,18.768354,66343303.36567,0,1,0.018940703177784995,-0.04065920105648938,0.010997757538299742,-0.00551402401044961,0.030487736941098704,0.014325748729124196,0.0011859960890589357,-0.005516196493242487,0.01826897641081329,0.017255319803504768,0.003921525642457018,-0.003672695550530758,-0.015347643913823861,-0.00993847619604288,-0.008682001660608176,0.4501500000000007,64.24669258368151,15.628159,0.5167215986876197,0.6303079999999994,269250625.223534,488836761.1163209,19.539555,20.021555,20.021555,1,0.02466791080963704
2022-02-11,19.673032,19.539555,19.406078,20.021555,176736872.326313,0,1,0.05740234869491823,0.018940703177784995,-0.04065920105648938,0.010997757538299742,0.024368570640436644,0.09512502651368689,0.0789630383017125,0.06582328566164725,0.030487736941098704,0.01826897641081329,0.017255319803504768,-0.00685455658748999,-0.003672695550530758,-0.015347643913823861,-0.00993847619604288,1.3030909999999984,73.22706218127195,15.628159,0.5830986987813611,1.446000999999999,245827735.43433735,665573633.4426339,19.724939,19.947401,19.947401,1,0.011278209783056825
2022-02-14,19.628539,19.724939,19.480232,19.791678,41789435.821056,0,1,-0.0022641852666860445,0.05740234869491823,0.018940703177784995,-0.04065920105648938,0.003377772113134499,0.012820673760139545,0.08357712963338984,0.06741514142141523,0.024368570640436644,0.030487736941098704,0.01826897641081329,-0.01248356641058232,-0.00685455658748999,-0.003672695550530758,-0.015347643913823861,0.8584460000000007,72.43274585897898,15.628159,0.5636949345826925,0.3114460000000001,243837596.1739263,623784197.6215779,19.873247,19.947401,19.406078,0,-0.02350743187562654
