Exchange Date,Close,Open,Low,High,Volume,data_adicional,ibov_status,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,Momentum,RSI,Parabolic_SAR,ATR,True_Range,Chaikin_AD,OBV,compra,maximo,venda,target,resultado_real
2005-02-16,7.68,7.78,7.65,7.8,2161144.0,0,1.0,-0.006489315439749881,0.019595662945050416,0.015957785438610816,-0.004013383313458676,0.0025673955052457334,0.03125254350410453,0.0445683194798766,0.035228691883743814,0.027398974188114347,0.02253243108069606,0.009253205480483176,-0.016850690351855765,0.0,-0.004029555486001688,-0.016064602503806674,-0.1200000000000001,31.313131313131304,8.07,0.18857142857142836,0.14999999999999947,-1285009.4877638314,-5128796.0,7.83,8.9,8.1,1,0.13665389527458505
2005-02-17,7.86,7.83,7.68,7.94,1703176.0,0,1.0,0.02316705928153438,-0.006489315439749881,0.019595662945050416,0.015957785438610816,0.013950765256332593,0.020356937068744103,0.04904208506760291,0.062357861043374915,0.0025673955052457334,0.027398974188114347,0.02253243108069606,-0.019342962843130987,-0.016850690351855765,0.0,-0.004029555486001688,0.020000000000000462,42.56010396361274,8.07,0.19367346938775495,0.2600000000000007,-629941.7954561373,-3425620.0,7.88,8.9,8.1,1,0.12944162436548234
2005-02-18,8.0,7.88,7.83,8.1,579432.0,0,1.0,0.017654935238720745,0.02316705928153438,-0.006489315439749881,0.019595662945050416,0.02753615780860535,0.0339015516756812,0.04030772348809281,0.06899287148695142,0.013950765256332593,0.0025673955052457334,0.027398974188114347,-0.006365393867075959,-0.019342962843130987,-0.016850690351855765,0.0,0.2400000000000002,49.487934596281455,7.41,0.1991253644314867,0.2699999999999996,-479718.6843450253,-2846188.0,8.06,9.44,8.22,1,0.1712158808933002
2005-02-21,8.22,8.06,8.0,8.22,435432.0,0,1.0,0.027128667388252696,0.017654935238720745,0.02316705928153438,-0.006489315439749881,0.019656652549551592,0.04224230519830097,0.04860769906537679,0.055013870877788425,0.02753615780860535,0.013950765256332593,0.0025673955052457334,-0.007472014838701066,-0.006365393867075959,-0.019342962843130987,-0.016850690351855765,0.5600000000000005,58.050268019352416,7.41,0.2006164098292377,0.22000000000000064,-44286.68434502528,-2410756.0,8.71,9.5,8.9,1,0.09070034443168762
2005-02-22,8.53,8.71,8.5,8.9,5532668.0,0,1.0,0.0370191524354991,0.027128667388252696,0.017654935238720745,0.02316705928153438,0.02157948587368264,0.09913772021955712,0.12172337286830649,0.12808876673538253,0.019656652549551592,0.02753615780860535,0.013950765256332593,-0.024405627368140746,-0.007472014838701066,-0.006365393867075959,-0.019342962843130987,0.879999999999999,66.63319359399259,7.41,0.234858094841435,0.6799999999999997,-4747054.484345044,3121912.0,8.65,9.5,8.88,1,0.09826589595375723
2005-02-23,8.87,8.65,8.58,8.88,4433908.0,0,1.0,0.039085434817900354,0.0370191524354991,0.027128667388252696,0.017654935238720745,0.026242236060290892,0.019329766139667224,0.09688800048554173,0.11947365313429098,0.02157948587368264,0.019656652549551592,0.02753615780860535,-0.008125407443917092,-0.024405627368140746,-0.007472014838701066,-0.006365393867075959,1.339999999999999,73.12729959424841,7.41,0.24308251663847544,0.3500000000000014,-608740.3510117563,7555820.0,8.96,9.5,9.44,1,0.060267857142856984
2005-02-24,9.43,8.96,8.96,9.44,2512408.0,0,1.0,0.06122130032387813,0.039085434817900354,0.0370191524354991,0.027128667388252696,0.05218575317057004,0.08739665921362127,0.08048418929299772,0.15804242363887236,0.026242236060290892,0.02157948587368264,0.019656652549551592,0.0,-0.008125407443917092,-0.024405627368140746,-0.007472014838701066,1.9399999999999995,80.02359503270084,7.41,0.2664337654500129,0.5700000000000003,1798983.982321579,10068228.0,9.45,9.5,8.83,0,-0.06560846560846556
2005-02-25,9.11,9.45,8.91,9.5,2181500.0,0,1.0,-0.03452338537349917,0.06122130032387813,0.039085434817900354,0.0370191524354991,0.005277057100843819,0.0585215716196559,0.0937324776627072,0.08682000774208364,0.05218575317057004,0.026242236060290892,0.02157948587368264,-0.05884050002293335,0.0,-0.008125407443917092,-0.024405627368140746,1.6499999999999995,69.10947389802638,7.41,0.28954563934644056,0.5899999999999999,1096467.0331690318,7886728.0,9.25,9.25,9.11,0,-0.015135135135135203
2005-02-28,8.91,9.25,8.84,9.25,2010212.0,0,1.0,-0.022198469789148963,-0.03452338537349917,0.06122130032387813,0.039085434817900354,0.0,-0.021391189981317445,0.03185332453749469,0.06706423058054584,0.005277057100843819,0.05218575317057004,0.026242236060290892,-0.04533667487478175,-0.05884050002293335,0.0,-0.008125407443917092,1.33,63.29874624807579,7.41,0.2981495222502662,0.41000000000000014,-227331.11317242894,5876516.0,8.88,9.4,9.2,1,0.058558558558558405
2005-03-01,8.62,8.88,8.62,8.96,2934516.0,0,1.0,-0.03308915680711629,-0.022198469789148963,-0.03452338537349917,0.06122130032387813,0.008968669982760316,-0.03185332453749462,-0.053244514518812125,0.0,0.0,0.005277057100843819,0.05218575317057004,-0.029716472328477118,-0.04533667487478175,-0.05884050002293335,0.0,0.8899999999999988,55.95250548510967,7.41,0.301138842089533,0.34000000000000163,-3161847.113172429,2942000.0,8.63,9.55,8.87,1,0.10660486674391656
2005-03-02,8.83,8.63,8.49,8.87,3135432.0,0,1.0,0.02406992994026703,-0.03308915680711629,-0.022198469789148963,-0.03452338537349917,0.027430291226151298,-0.0011267606825907288,-0.04194875520284584,-0.0633399451841633,0.008968669982760316,0.0,0.005277057100843819,-0.016355504772080667,-0.029716472328477118,-0.04533667487478175,-0.05884050002293335,1.1500000000000004,59.60819490509402,7.41,0.3067717819402806,0.379999999999999,-686506.0605408379,6077432.0,9.15,9.55,9.4,1,0.04371584699453557
2005-03-03,9.11,9.15,9.01,9.2,1987732.0,0,1.0,0.03121769665599821,0.02406992994026703,-0.03308915680711629,-0.022198469789148963,0.0054496047675644645,0.06395897895965795,0.03540192705091579,-0.005420067469339256,0.027430291226151298,0.008968669982760316,0.0,-0.015418807667183508,-0.016355504772080667,-0.029716472328477118,-0.04533667487478175,1.2499999999999991,63.90918277593921,7.41,0.3112880832302605,0.3699999999999992,-581888.5868566294,8065164.0,9.21,9.55,9.4,1,0.036916395222584164
2005-03-04,9.4,9.21,9.17,9.4,2000836.0,0,1.0,0.03133697800409138,0.03121769665599821,0.02406992994026703,-0.03308915680711629,0.020419839008742745,0.026955809988528295,0.08546518418062161,0.05690813227187937,0.0054496047675644645,0.027430291226151298,0.008968669982760316,-0.004352563998842109,-0.015418807667183508,-0.016355504772080667,-0.029716472328477118,1.4000000000000004,67.74057195880391,7.41,0.30976750585667057,0.2900000000000009,1418947.4131433708,10066000.0,9.5,9.55,8.9,0,-0.06315789473684208
2005-03-07,9.34,9.5,9.28,9.55,2073064.0,0,1.0,-0.0064034370352070245,0.03133697800409138,0.03121769665599821,0.02406992994026703,0.005249355886143745,0.03625130422542342,0.04278727520520898,0.10129664939730229,0.020419839008742745,0.0054496047675644645,0.027430291226151298,-0.023430251808385996,-0.004352563998842109,-0.015418807667183508,-0.016355504772080667,1.1199999999999992,66.17528731703551,7.41,0.30692696972405137,0.27000000000000135,267245.1909211515,7992936.0,9.29,9.31,8.89,0,-0.04305705059203435
