ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
VALE3,1.01,60,2020-11-25,1,0.0806152201197938,1,1,1,1
VALE3,1.01,60,2020-11-26,1,0.0584415573699339,1,1,1,1
VALE3,1.01,60,2020-11-27,1,0.0336081100602456,1,1,1,1
VALE3,1.01,60,2020-11-30,1,0.035700864867614,1,1,1,1
VALE3,1.01,60,2020-12-01,1,0.02583436919027,1,1,1,1
VALE3,1.01,60,2020-12-02,1,0.0283950629146829,1,1,1,1
VALE3,1.01,60,2020-12-03,1,0.046566807622506,1,1,1,1
VALE3,1.01,60,2020-12-04,1,0.03397235544297,1,1,1,1
VALE3,1.01,60,2020-12-07,1,0.0278413783149651,1,1,1,1
VALE3,1.01,60,2020-12-08,1,0.0262334547467617,1,1,1,1
VALE3,1.01,60,2020-12-09,1,0.0206814155927821,1,1,1,1
VALE3,1.01,60,2020-12-10,1,0.0190262206424247,1,1,1,1
VALE3,1.01,60,2020-12-11,1,0.0322770115962343,1,1,1,1
VALE3,1.01,60,2020-12-14,1,0.0501425902921961,1,1,1,1
VALE3,1.01,60,2020-12-15,1,0.0409894058117743,1,1,1,1
VALE3,1.01,60,2020-12-16,1,0.0217341136927524,1,1,1,1
VALE3,1.01,60,2020-12-17,0,-0.0029673565221439,1,1,1,1
VALE3,1.01,60,2020-12-18,1,0.0282066069156969,1,1,1,1
VALE3,1.01,60,2020-12-21,1,0.0198019773010571,1,1,1,1
VALE3,1.01,60,2020-12-22,1,0.0236911983870085,1,1,1,1
VALE3,1.01,60,2020-12-23,1,0.0420321244941348,1,1,1,1
VALE3,1.01,60,2020-12-28,1,0.0571785849463142,1,1,1,1
VALE3,1.01,60,2020-12-29,1,0.1050579307984294,1,1,1,1
VALE3,1.01,60,2020-12-30,1,0.1475098019541973,1,1,1,1
VALE3,1.01,60,2021-01-04,1,0.1300021799464514,1,1,1,1
VALE3,1.01,60,2021-01-05,1,0.0881238086361801,1,1,1,1
VALE3,1.01,60,2021-01-06,1,0.0697650264862226,1,1,1,1
VALE3,1.01,60,2021-01-07,0,-0.065915924883139,1,1,1,1
VALE3,1.01,60,2021-01-08,1,0.0236408975090525,1,1,1,1
VALE3,1.01,60,2021-01-11,0,-0.087317070139419,1,1,1,1
VALE3,1.01,60,2021-01-12,0,-0.046121160864824,1,1,1,1
VALE3,1.01,60,2021-01-13,1,0.0168689652528979,1,1,1,1
