ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
PETR4,1.01,60,2020-10-21,1,0.0517414227184693,1,1,1,1
PETR4,1.01,60,2020-10-22,0,-0.108405109836036,1,1,1,1
PETR4,1.01,60,2020-10-23,0,-0.0511558893661155,1,1,1,1
PETR4,1.01,60,2020-10-26,0,-0.0651529662894865,1,1,1,1
PETR4,1.01,60,2020-10-27,1,0.0284236935716306,1,1,1,1
PETR4,1.01,60,2020-10-28,1,0.0889853951200285,1,1,1,1
PETR4,1.01,60,2020-10-29,1,0.0485894193537503,1,1,1,1
PETR4,1.01,60,2020-10-30,1,0.0287032169211118,1,1,1,1
PETR4,1.01,60,2020-11-03,1,0.1339330340711808,1,1,1,1
PETR4,1.01,60,2020-11-04,1,0.1604010755943514,1,1,1,1
PETR4,1.01,60,2020-11-05,1,0.1948849589672419,1,1,1,1
PETR4,1.01,60,2020-11-06,1,0.1065845802493974,1,1,1,1
PETR4,1.01,60,2020-11-09,1,0.0671540465320925,1,1,1,1
PETR4,1.01,60,2020-11-10,1,0.0119914306803248,1,1,1,1
PETR4,1.01,60,2020-11-11,1,0.0615655018459815,0,1,1,0
PETR4,1.01,60,2020-11-12,1,0.0962761258024538,1,1,1,1
PETR4,1.01,60,2020-11-13,1,0.0405172167622318,1,1,1,1
PETR4,1.01,60,2020-11-16,1,0.0472884597063361,1,1,1,1
PETR4,1.01,60,2020-11-17,1,0.0462693479920479,1,1,1,1
PETR4,1.01,60,2020-11-18,1,0.1324841168170603,1,1,1,1
PETR4,1.01,60,2020-11-19,1,0.1187080358218455,1,1,1,1
PETR4,1.01,60,2020-11-20,1,0.1089396559728215,1,1,1,1
PETR4,1.01,60,2020-11-23,1,0.0401716557164164,1,1,1,1
PETR4,1.01,60,2020-11-24,1,0.0114504791708942,1,1,1,1
PETR4,1.01,60,2020-11-25,0,-0.013107211474887,1,1,1,1
PETR4,1.01,60,2020-11-26,1,0.0223766385143375,1,1,1,1
PETR4,1.01,60,2020-11-27,1,0.0645288839505737,1,0,1,0
PETR4,1.01,60,2020-11-30,1,0.0854330716480216,1,1,1,1
PETR4,1.01,60,2020-12-01,1,0.085546849189031,1,1,1,1
PETR4,1.01,60,2020-12-02,1,0.062715141554414,1,1,1,1
PETR4,1.01,60,2020-12-03,1,0.0220668746917995,1,1,1,1
PETR4,1.01,60,2020-12-04,1,0.034103466641937,1,1,1,1
PETR4,1.01,60,2020-12-07,1,0.0518462555837477,1,1,1,1
PETR4,1.01,60,2020-12-08,1,0.0615845820517182,1,1,1,1
