Exchange Date,Close,Open,Low,High,Volume
29-abr.-2020,"13,981805","14,182727","13,686331","14,25364",34417236.558276
30-abr.-2020,"13,455862","13,349491","13,272668","13,786792",50697454.930255
4-mai.-2020,"12,944359","12,979839","12,879312","13,062626",34923566.507643
5-mai.-2020,"13,423342","13,127673","12,956186","13,819537",56793874.320613
6-mai.-2020,"13,151327","13,364208","13,009406","13,470648",31833446.816655
7-mai.-2020,"12,678257","13,234114","12,494943","13,293247",57243004.2757
8-mai.-2020,"13,198634","13,021233","12,950272","13,464735",39131946.086805
11-mai.-2020,"13,234114","13,109933","13,109933","13,618483",41694065.830593
12-mai.-2020,"12,778785","13,310988","12,766958","13,399688",47184605.281539
13-mai.-2020,"12,772871","12,855658","12,536337","12,973926",37981346.201865
14-mai.-2020,"13,334641","12,601384","12,258408","13,358295",67697733.230227
15-mai.-2020,"12,790611","13,305074","12,790611","13,464735",41384305.861569
18-mai.-2020,"13,405601","13,275507","13,015319","13,565262",54278614.572139
19-mai.-2020,"12,826092","13,381948","12,778785","13,435168",44426245.557375
20-mai.-2020,"12,772871","12,968012","12,63095","12,979839",45283695.47163
21-mai.-2020,"13,506129","12,843832","12,837918","13,506129",66692993.330701
22-mai.-2020,"13,577089","13,364208","13,133587","13,80771",55395664.460434
25-mai.-2020,"14,168426","14,138859","13,831364","14,304433",30637416.936258
26-mai.-2020,"13,606656","14,38722","13,517955","14,440441",57980004.202
27-mai.-2020,"14,032418","13,979198","13,695356","14,032418",39922186.007781
28-mai.-2020,"13,784057","13,890497","13,784057","14,221646",26169437.383056
29-mai.-2020,"13,624396","13,707183","13,429255","13,778144",59132804.08672
1-jun.-2020,"14,000139","13,50901","13,432086","14,112566",42878105.712189
2-jun.-2020,"14,940977","14,201324","14,100732","14,970563",63205443.679456
3-jun.-2020,"15,33743","15,562284","15,266424","15,840394",64167723.583228
4-jun.-2020,"15,781222","15,248672","15,077073","15,875897",48523855.147614
5-jun.-2020,"16,130337","16,662887","16,083","16,982417",70828992.917101
8-jun.-2020,"16,781231","16,33744","16,278268","16,852238",34767256.523274
9-jun.-2020,"16,449867","16,313771","16,130337","16,710225",56663084.333692
10-jun.-2020,"15,733884","16,633301","15,668794","16,668804",53949164.605084
12-jun.-2020,"15,420271","15,331513","15,159914","15,603705",59466324.053368
15-jun.-2020,"15,059321","14,852218","14,810798","15,378851",40931105.906889
16-jun.-2020,"15,491278","15,680629","15,207251","15,722049",41629165.837083
17-jun.-2020,"15,686546","15,491278","15,473526","15,940986",39279346.072065
18-jun.-2020,"16,301937","15,680629","15,574119","16,514957",59216624.078338
19-jun.-2020,"16,621467","16,627384","16,319688","16,710225",67774733.222527
22-jun.-2020,"16,106669","16,59188","15,923235","16,710225",32015606.798439
23-jun.-2020,"15,893649","16,390695","15,716132","16,420281",65380693.461931
24-jun.-2020,"15,290092","15,852228","15,148079","15,929152",62844643.715536
