Exchange Date,Close,Open,Low,High,Volume
11-mai.-2022,"13,386735","13,071706","13,035817","13,522317",108539800.0
12-mai.-2022,"13,490415","13,263116","13,263116","13,590108",114034500.0
13-mai.-2022,"13,665874","13,598083","13,518329","13,733665",66840400.0
16-mai.-2022,"13,801456","13,657899","13,562194","13,909125",91889700.0
17-mai.-2022,"13,62201","13,956977","13,614034","14,012805",90432500.0
18-mai.-2022,"13,398698","13,629985","13,330907","13,781518",80789700.0
19-mai.-2022,"13,625997","13,366796","13,29103","13,67385",63719600.0
20-mai.-2022,"13,889186","13,793481","13,657899","13,889186",77941500.0
23-mai.-2022,"14,435502","14,028756","14,016793","14,479367",93807400.0
24-mai.-2022,"14,042512","13,864758","13,647011","14,26026",153497100.0
25-mai.-2022,"14,242484","14,08695","13,891421","14,344692",69817000.0
26-mai.-2022,"14,278035","14,229153","14,198046","14,46912",78084400.0
27-mai.-2022,"13,598128","14,286923","13,584797","14,286923",117499600.0
30-mai.-2022,"13,327055","13,70478","12,940441","13,718112",97715000.0
31-mai.-2022,"13,358162","13,513696","13,247066","13,607016",83280400.0
1-jun.-2022,"13,340386","13,28706","13,264841","13,478145",46022100.0
2-jun.-2022,"13,224847","13,318167","13,131526","13,353718",50251300.0
3-jun.-2022,"13,455926","13,202627","13,122638","13,527027",60200400.0
6-jun.-2022,"13,464814","13,55369","13,291504","13,567022",38952200.0
7-jun.-2022,"13,624791","13,415931","13,4026","13,909197",79944300.0
8-jun.-2022,"13,558134","13,518139","13,478145","13,842539",65723800.0
9-jun.-2022,"13,362605","13,558134","13,322611","13,624791",53700900.0
10-jun.-2022,"13,175964","13,335942","12,913778","13,335942",62632100.0
13-jun.-2022,"13,007099","12,896003","12,740469","13,144858",64360500.0
14-jun.-2022,"13,153745","13,180408","12,993767","13,442594",68566500.0
15-jun.-2022,"12,922666","13,331499","12,816014","13,340386",72192000.0
17-jun.-2022,"12,136107","12,518277","11,611735","12,642704",183265500.0
20-jun.-2022,"12,273866","11,562853","11,513971","12,553828",92328100.0
21-jun.-2022,"12,029455","12,353855","11,86059","12,513833",84684300.0
22-jun.-2022,"11,993905","11,811708","11,727275","12,242759",57649700.0
23-jun.-2022,"11,771713","11,989461","11,607291","12,167214",68918000.0
