ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
PETR4,1.01,60,2021-09-16,0,-0.0046206987245774,1,1,1,1
PETR4,1.01,60,2021-09-17,1,0.01,0,0,1,0
PETR4,1.01,60,2021-09-20,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-21,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-22,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-23,1,0.01,0,1,1,0
PETR4,1.01,60,2021-09-24,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-27,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-28,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-29,1,0.01,1,1,1,1
PETR4,1.01,60,2021-09-30,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-01,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-04,1,0.01,0,1,1,0
PETR4,1.01,60,2021-10-05,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-06,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-07,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-08,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-11,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-13,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-14,0,-0.0466443235575446,1,1,1,1
PETR4,1.01,60,2021-10-15,0,-0.0663265876410538,1,1,1,1
PETR4,1.01,60,2021-10-18,0,-0.0704513800629793,1,1,1,1
PETR4,1.01,60,2021-10-19,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-20,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-21,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-22,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-25,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-26,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-27,1,0.01,1,1,1,1
PETR4,1.01,60,2021-10-28,0,-0.1074493788142753,1,1,1,1
PETR4,1.01,60,2021-10-29,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-01,0,-0.057380012657372,1,1,1,1
PETR4,1.01,60,2021-11-03,0,-0.0140637158654046,1,1,1,1
PETR4,1.01,60,2021-11-04,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-05,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-08,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-09,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-10,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-11,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-12,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-16,0,-0.03760493407988,1,1,1,1
PETR4,1.01,60,2021-11-17,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-18,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-19,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-22,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-23,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-24,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-25,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-26,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-29,1,0.01,1,1,1,1
PETR4,1.01,60,2021-11-30,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-01,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-02,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-03,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-06,1,0.01,1,0,1,0
PETR4,1.01,60,2021-12-07,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-08,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-09,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-10,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-13,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-14,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-15,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-16,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-17,0,-0.0038678447755591,1,1,1,1
PETR4,1.01,60,2021-12-20,0,0.0070052978798138,1,1,1,1
PETR4,1.01,60,2021-12-21,1,0.01,1,1,1,1
PETR4,1.01,60,2021-12-22,1,0.01,1,1,1,1
