ativo,target,data,RNA_60,RNA_75,RNA_90,RandomForest_60,RandomForest_75,RandomForest_90,SVC_60,SVC_75,SVC_90,melhor_precision
VALE3,1.01,2022-01-12,0.8235294117647058,0.7361111111111112,0.7666666666666667,1.0,0.8870967741935484,1.0,0.7833333333333333,0.7333333333333333,0.918918918918919,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-01-13,0.7833333333333333,0.7333333333333333,0.8395061728395061,0.8703703703703703,0.9166666666666666,1.0,0.7833333333333333,0.7333333333333333,0.8214285714285714,RandomForest_90
VALE3,1.01,2022-01-14,0.7666666666666667,0.7894736842105263,0.7666666666666667,1.0,0.9821428571428572,1.0,0.7666666666666667,0.7333333333333333,0.7666666666666667,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-01-17,0.7627118644067796,0.7361111111111112,0.7666666666666667,0.8823529411764706,1.0,1.0,0.75,0.7333333333333333,0.7666666666666667,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-01-18,0.7333333333333333,0.8412698412698413,0.7666666666666667,0.8958333333333334,0.9821428571428572,0.971830985915493,0.7333333333333333,0.7333333333333333,0.7666666666666667,RandomForest_75
VALE3,1.01,2022-01-19,0.7333333333333333,0.7466666666666667,0.7777777777777778,1.0,0.918032786885246,1.0,0.7333333333333333,0.7466666666666667,0.7777777777777778,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-01-20,0.7288135593220338,0.7534246575342466,0.8255813953488372,1.0,1.0,1.0,0.7333333333333333,0.8571428571428571,0.7888888888888889,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-01-21,0.7948717948717948,0.7733333333333333,0.7888888888888889,1.0,0.9830508474576272,0.9861111111111112,0.7333333333333333,0.8405797101449275,0.7888888888888889,RandomForest_60
VALE3,1.01,2022-01-24,0.7166666666666667,0.8484848484848485,0.7888888888888889,0.8775510204081632,0.9666666666666668,0.9466666666666668,0.7166666666666667,0.7733333333333333,0.7888888888888889,RandomForest_75
VALE3,1.01,2022-01-25,0.7166666666666667,0.7733333333333333,0.7888888888888889,0.9148936170212766,1.0,1.0,0.7166666666666667,0.7733333333333333,0.7888888888888889,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-01-26,0.7058823529411765,0.7794117647058824,0.8,0.8979591836734694,1.0,0.96,0.7333333333333333,0.7733333333333333,0.8,RandomForest_75
VALE3,1.01,2022-01-27,0.7241379310344828,0.7611940298507462,0.8395061728395061,0.8979591836734694,1.0,1.0,0.7333333333333333,0.7733333333333333,0.7888888888888889,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-01-28,0.7678571428571429,0.7945205479452054,0.7888888888888889,0.9574468085106383,1.0,0.9342105263157896,0.75,0.7866666666666666,0.7888888888888889,RandomForest_75
VALE3,1.01,2022-01-31,0.75,0.7866666666666666,0.7888888888888889,1.0,1.0,0.9342105263157896,0.8571428571428571,0.7866666666666666,0.7888888888888889,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-02-01,0.782608695652174,0.7866666666666666,0.7875,1.0,0.9672131147540984,0.9342105263157896,0.8571428571428571,0.7866666666666666,0.7888888888888889,RandomForest_60
VALE3,1.01,2022-02-02,0.75,0.7866666666666666,0.7888888888888889,0.9,0.9516129032258064,0.9594594594594594,0.75,0.7866666666666666,0.7888888888888889,RandomForest_90
VALE3,1.01,2022-02-03,0.8372093023255814,0.8285714285714286,0.7764705882352941,0.9574468085106383,0.9365079365079364,1.0,0.75,0.7866666666666666,0.7888888888888889,RandomForest_90
VALE3,1.01,2022-02-04,0.7291666666666666,0.7866666666666666,0.788235294117647,1.0,0.921875,0.9210526315789472,0.75,0.8636363636363636,0.7777777777777778,RandomForest_60
VALE3,1.01,2022-02-07,0.75,0.7866666666666666,0.7840909090909091,0.9375,1.0,0.9859154929577464,0.75,0.8636363636363636,0.7777777777777778,RandomForest_75
VALE3,1.01,2022-02-08,0.7368421052631579,0.7972972972972973,0.7777777777777778,0.9,1.0,0.9210526315789472,0.75,0.8636363636363636,0.7777777777777778,RandomForest_75
VALE3,1.01,2022-02-09,0.75,0.8253968253968254,0.7945205479452054,1.0,1.0,1.0,0.75,0.8529411764705882,0.7777777777777778,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-02-10,0.7457627118644068,0.7837837837837838,0.7777777777777778,0.9574468085106383,1.0,1.0,0.75,0.855072463768116,0.7777777777777778,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-02-11,0.7666666666666667,0.7972972972972973,0.7888888888888889,1.0,1.0,1.0,0.7666666666666667,0.8529411764705882,0.7888888888888889,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-02-14,0.7857142857142857,0.7866666666666666,0.7837837837837838,0.9787234042553192,0.9076923076923076,0.8987341772151899,0.8627450980392157,0.8529411764705882,0.7888888888888889,RandomForest_60
VALE3,1.01,2022-02-15,0.7666666666666667,0.7972972972972973,0.8125,1.0,0.9076923076923076,0.9078947368421052,0.7666666666666667,0.8529411764705882,0.7777777777777778,RandomForest_60
VALE3,1.01,2022-02-16,0.75,0.8793103448275862,0.7666666666666667,0.9375,1.0,0.9857142857142858,0.75,0.8529411764705882,0.7666666666666667,RandomForest_75
VALE3,1.01,2022-02-17,0.7666666666666667,0.8082191780821918,0.7777777777777778,0.92,0.9833333333333332,1.0,0.7666666666666667,0.8656716417910447,0.7777777777777778,RandomForest_90
VALE3,1.01,2022-02-18,0.7796610169491526,0.7733333333333333,0.7777777777777778,1.0,0.9206349206349206,0.9090909090909092,0.8979591836734694,0.873015873015873,0.7777777777777778,RandomForest_60
VALE3,1.01,2022-02-21,0.7666666666666667,0.7808219178082192,0.8481012658227848,1.0,0.9666666666666668,0.9210526315789472,0.8979591836734694,0.7733333333333333,0.7777777777777778,RandomForest_60
VALE3,1.01,2022-02-22,0.8333333333333334,0.8615384615384616,0.7777777777777778,1.0,1.0,0.958904109589041,0.8979591836734694,0.7733333333333333,0.7777777777777778,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-02-23,0.8148148148148148,0.8360655737704918,0.7752808988764045,1.0,1.0,1.0,0.9574468085106383,0.7733333333333333,0.7777777777777778,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-02-24,0.8723404255319149,0.7733333333333333,0.7752808988764045,1.0,0.90625,0.9090909090909092,0.9565217391304348,0.7733333333333333,0.7777777777777778,RandomForest_60
VALE3,1.01,2022-02-25,0.8461538461538461,0.7702702702702703,0.7777777777777778,0.9019607843137256,1.0,1.0,0.9565217391304348,0.76,0.7777777777777778,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-02,0.8979591836734694,0.76,0.7701149425287356,1.0,0.9193548387096774,1.0,0.9565217391304348,0.76,0.7666666666666667,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-03-03,0.84,0.7567567567567568,0.8125,0.9787234042553192,1.0,0.9078947368421052,0.9565217391304348,0.76,0.7666666666666667,RandomForest_75
VALE3,1.01,2022-03-04,0.7666666666666667,0.7761194029850746,0.7555555555555555,0.8846153846153846,1.0,1.0,0.9565217391304348,0.76,0.7555555555555555,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-07,0.7666666666666667,0.8666666666666667,0.8076923076923077,1.0,1.0,1.0,0.7666666666666667,0.76,0.7444444444444445,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-08,0.8979591836734694,0.7916666666666666,0.7555555555555555,0.92,0.90625,0.8831168831168831,0.9565217391304348,0.7733333333333333,0.7555555555555555,SVC_60
VALE3,1.01,2022-03-09,0.7666666666666667,0.8055555555555556,0.8181818181818182,1.0,0.935483870967742,0.9178082191780822,0.7666666666666667,0.7733333333333333,0.7444444444444445,RandomForest_60
VALE3,1.01,2022-03-10,0.7666666666666667,0.76,0.7528089887640449,1.0,0.9193548387096774,0.9178082191780822,0.7666666666666667,0.76,0.9142857142857144,RandomForest_60
VALE3,1.01,2022-03-11,0.7666666666666667,0.7466666666666667,0.7529411764705882,1.0,1.0,0.9054054054054054,0.7666666666666667,0.7466666666666667,0.7444444444444445,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-03-14,0.7627118644067796,0.7910447761194029,0.7528089887640449,0.92,1.0,0.9855072463768116,0.7666666666666667,0.76,0.7555555555555555,RandomForest_75
VALE3,1.01,2022-03-15,0.75,0.76,0.7555555555555555,0.9375,1.0,1.0,0.75,0.76,0.8904109589041096,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-16,0.9130434782608696,0.75,0.75,0.9183673469387756,1.0,0.9066666666666666,0.9333333333333332,0.76,0.8904109589041096,RandomForest_75
VALE3,1.01,2022-03-17,0.86,0.8095238095238095,0.7674418604651163,0.9375,1.0,0.8701298701298701,0.75,0.76,0.8767123287671232,RandomForest_75
VALE3,1.01,2022-03-18,0.75,0.8709677419354839,0.7692307692307693,1.0,0.9047619047619048,0.881578947368421,0.75,0.76,0.7444444444444445,RandomForest_60
VALE3,1.01,2022-03-21,0.9148936170212766,0.8709677419354839,0.84,1.0,0.890625,0.9041095890410958,0.75,0.8235294117647058,0.7333333333333333,RandomForest_60
VALE3,1.01,2022-03-22,0.85,0.7733333333333333,0.7444444444444445,1.0,1.0,0.8933333333333333,0.75,0.8382352941176471,0.7976190476190477,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-03-23,0.75,0.7567567567567568,0.7444444444444445,0.9574468085106383,0.9193548387096774,0.8933333333333333,0.75,0.9310344827586208,0.7976190476190477,RandomForest_60
VALE3,1.01,2022-03-24,0.8431372549019608,0.76,0.7444444444444445,1.0,0.9344262295081968,1.0,0.75,0.76,0.7444444444444445,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-03-25,0.7857142857142857,0.7719298245614035,0.75,0.9787234042553192,0.890625,1.0,0.7666666666666667,0.76,0.7444444444444445,RandomForest_90
VALE3,1.01,2022-03-28,0.8518518518518519,0.7466666666666667,0.7415730337078652,1.0,1.0,1.0,0.7666666666666667,0.7466666666666667,0.7444444444444445,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-29,0.7666666666666667,0.7466666666666667,0.7444444444444445,0.9387755102040816,1.0,1.0,0.7666666666666667,0.7466666666666667,0.7444444444444445,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-30,0.7666666666666667,0.7924528301886793,0.7444444444444445,1.0,1.0,1.0,0.7666666666666667,0.7333333333333333,0.7444444444444445,RandomForest_60 | RandomForest_75 | RandomForest_90
VALE3,1.01,2022-03-31,0.7692307692307693,0.7391304347826086,0.7415730337078652,1.0,0.9821428571428572,1.0,0.86,0.7333333333333333,0.7444444444444445,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-04-01,0.7735849056603774,0.7761194029850746,0.7444444444444445,0.8979591836734694,1.0,1.0,0.8571428571428571,0.7333333333333333,0.7444444444444445,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-04-04,0.7735849056603774,0.8253968253968254,0.7066666666666667,1.0,0.9322033898305084,1.0,0.8541666666666666,0.7333333333333333,0.7444444444444445,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-04-05,0.7719298245614035,0.7466666666666667,0.8051948051948052,1.0,1.0,0.8717948717948718,0.9361702127659576,0.7466666666666667,0.7555555555555555,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-04-06,0.8958333333333334,0.7466666666666667,0.7555555555555555,0.8958333333333334,0.918032786885246,1.0,0.9361702127659576,0.7466666666666667,0.7555555555555555,RandomForest_90
VALE3,1.01,2022-04-07,0.88,0.7285714285714285,0.7916666666666666,0.8979591836734694,1.0,0.9041095890410958,0.8627450980392157,0.8181818181818182,0.7555555555555555,RandomForest_75
VALE3,1.01,2022-04-08,0.7666666666666667,0.8208955223880597,0.8170731707317073,1.0,1.0,0.9714285714285714,0.8653846153846154,0.8208955223880597,0.7555555555555555,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-04-11,0.9,0.7413793103448276,0.8,0.9019607843137256,1.0,0.9714285714285714,0.8679245283018868,0.7333333333333333,0.7555555555555555,RandomForest_75
VALE3,1.01,2022-04-12,0.8545454545454545,0.7466666666666667,0.7837837837837838,1.0,0.9824561403508772,1.0,0.8703703703703703,0.7466666666666667,0.7666666666666667,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-04-13,0.8679245283018868,0.7536231884057971,0.7682926829268293,0.8867924528301887,0.9047619047619048,0.9078947368421052,0.7833333333333333,0.76,0.7777777777777778,RandomForest_90
VALE3,1.01,2022-04-14,0.8867924528301887,0.7733333333333333,0.7888888888888889,1.0,0.90625,0.8987341772151899,0.8,0.7733333333333333,0.7888888888888889,RandomForest_60
VALE3,1.01,2022-04-18,0.8703703703703703,0.7733333333333333,0.8461538461538461,0.9230769230769232,0.90625,0.8987341772151899,0.8,0.7733333333333333,0.8,RandomForest_60
VALE3,1.01,2022-04-19,0.8103448275862069,0.7794117647058824,0.8089887640449438,0.8888888888888888,0.8939393939393939,0.8902439024390244,0.8,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-04-20,0.8166666666666667,0.8253968253968254,0.8222222222222222,0.9074074074074074,0.8823529411764706,0.8690476190476191,0.8166666666666667,0.8,0.8222222222222222,RandomForest_60
VALE3,1.01,2022-04-22,0.8166666666666667,0.8133333333333334,0.8222222222222222,0.9245283018867924,0.8970588235294118,1.0,0.8166666666666667,0.8133333333333334,0.8222222222222222,RandomForest_90
VALE3,1.01,2022-04-25,0.8166666666666667,0.8133333333333334,0.8243243243243243,0.8909090909090909,0.8840579710144928,0.8795180722891566,0.8166666666666667,0.8133333333333334,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-04-26,0.8166666666666667,0.8133333333333334,0.8089887640449438,0.9074074074074074,0.8840579710144928,0.8690476190476191,0.8166666666666667,0.8133333333333334,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-04-27,0.8305084745762712,0.8108108108108109,0.8111111111111111,1.0,0.8356164383561644,0.8390804597701149,0.8166666666666667,0.8133333333333334,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-04-28,0.8166666666666667,0.8108108108108109,0.8111111111111111,0.98,0.8591549295774648,0.8488372093023255,0.8166666666666667,0.8133333333333334,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-04-29,0.8166666666666667,0.8133333333333334,0.8023255813953488,0.8596491228070176,0.8840579710144928,0.9012345679012346,0.8166666666666667,0.8133333333333334,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-02,0.8,0.8243243243243243,0.8068181818181818,0.8571428571428571,0.8591549295774648,1.0,0.8,0.8133333333333334,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-03,0.8,0.8,0.7866666666666666,0.8571428571428571,0.8450704225352113,1.0,0.8,0.8,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-04,0.7796610169491526,0.8,0.8111111111111111,1.0,0.8571428571428571,1.0,0.7833333333333333,0.8,0.8111111111111111,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-05-05,0.7833333333333333,0.8,0.8111111111111111,0.9791666666666666,0.8695652173913043,0.8795180722891566,0.7833333333333333,0.8,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-05-06,0.7758620689655172,0.7945205479452054,0.8111111111111111,0.8545454545454545,0.8571428571428571,0.9733333333333334,0.7833333333333333,0.8,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-09,0.7796610169491526,0.8,0.8111111111111111,0.8545454545454545,0.8823529411764706,0.8488372093023255,0.7833333333333333,0.8,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-05-10,0.7666666666666667,0.8,0.8111111111111111,0.8846153846153846,0.8333333333333334,0.8571428571428571,0.7666666666666667,0.8,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-05-11,0.7627118644067796,0.8,0.8111111111111111,0.8846153846153846,1.0,1.0,0.7666666666666667,0.8,0.8111111111111111,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-05-12,0.7666666666666667,0.7972972972972973,0.8111111111111111,0.8846153846153846,1.0,1.0,0.7666666666666667,0.8,0.8111111111111111,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-05-13,0.7666666666666667,0.7972972972972973,0.810126582278481,0.8679245283018868,0.8309859154929577,0.9733333333333334,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-16,0.7818181818181819,0.7714285714285715,0.8111111111111111,0.9183673469387756,1.0,1.0,0.7666666666666667,0.7733333333333333,0.8111111111111111,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-05-17,0.7833333333333333,0.7866666666666666,0.8111111111111111,1.0,0.8285714285714286,1.0,0.7833333333333333,0.7866666666666666,0.8111111111111111,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-05-18,0.7833333333333333,0.7866666666666666,0.835820895522388,0.9591836734693876,0.9833333333333332,1.0,0.7833333333333333,0.7866666666666666,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-19,0.7833333333333333,0.7866666666666666,0.8111111111111111,1.0,0.90625,0.9,0.7833333333333333,0.7866666666666666,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-05-20,0.8181818181818182,0.7972972972972973,0.8111111111111111,1.0,0.8805970149253731,0.8888888888888888,0.7833333333333333,0.7866666666666666,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-05-23,0.7833333333333333,0.7866666666666666,0.8111111111111111,0.903846153846154,1.0,0.9125,0.7833333333333333,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-05-24,0.7627118644067796,0.7777777777777778,0.8111111111111111,0.9019607843137256,0.9833333333333332,1.0,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_90
VALE3,1.01,2022-05-25,0.7666666666666667,0.7866666666666666,0.8111111111111111,0.8518518518518519,1.0,0.8888888888888888,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-05-26,0.7666666666666667,0.7866666666666666,0.8111111111111111,0.8679245283018868,1.0,0.9605263157894736,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-05-27,0.7666666666666667,0.7866666666666666,0.8068181818181818,0.8679245283018868,0.9833333333333332,0.8888888888888888,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-05-30,0.7666666666666667,0.7866666666666666,0.8089887640449438,0.8679245283018868,1.0,0.8690476190476191,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-05-31,0.7666666666666667,0.7916666666666666,0.8111111111111111,0.92,0.9833333333333332,0.8690476190476191,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-06-01,0.7666666666666667,0.7866666666666666,0.8111111111111111,0.9787234042553192,1.0,0.8902439024390244,0.7666666666666667,0.7866666666666666,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-06-02,0.7966101694915254,0.7972972972972973,0.8045977011494253,1.0,0.9230769230769232,0.8795180722891566,0.7833333333333333,0.8,0.8111111111111111,RandomForest_60
VALE3,1.01,2022-06-03,0.7666666666666667,0.8,0.813953488372093,0.8846153846153846,1.0,0.8902439024390244,0.7666666666666667,0.8,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-06-06,0.7586206896551724,0.8,0.8111111111111111,0.9375,1.0,0.8588235294117647,0.75,0.8,0.8111111111111111,RandomForest_75
VALE3,1.01,2022-06-07,0.7627118644067796,0.7972972972972973,0.8111111111111111,1.0,1.0,0.8795180722891566,0.75,0.7866666666666666,0.8111111111111111,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-06-08,0.7666666666666667,0.8,0.8222222222222222,1.0,0.9090909090909092,0.902439024390244,0.7666666666666667,0.8,0.8222222222222222,RandomForest_60
VALE3,1.01,2022-06-09,0.7796610169491526,0.8133333333333334,0.8333333333333334,1.0,1.0,0.872093023255814,0.7833333333333333,0.8133333333333334,0.8333333333333334,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-06-10,0.7833333333333333,0.8133333333333334,0.8333333333333334,1.0,0.8472222222222222,0.872093023255814,0.7833333333333333,0.8133333333333334,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-13,0.7297297297297297,0.8133333333333334,0.8295454545454546,1.0,0.8970588235294118,0.8823529411764706,0.7833333333333333,0.8133333333333334,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-14,0.7833333333333333,0.8133333333333334,0.8333333333333334,1.0,0.8356164383561644,0.8823529411764706,0.7833333333333333,0.8133333333333334,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-15,0.7966101694915254,0.8243243243243243,0.8314606741573034,0.9791666666666666,0.8840579710144928,0.8823529411764706,0.7833333333333333,0.8133333333333334,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-17,0.8269230769230769,0.8450704225352113,0.8444444444444444,0.8888888888888888,0.8732394366197183,0.8837209302325582,0.8,0.8266666666666667,0.8444444444444444,RandomForest_60
VALE3,1.01,2022-06-20,0.8070175438596491,0.8266666666666667,0.8444444444444444,1.0,0.8611111111111112,0.8539325842696629,0.8,0.8266666666666667,0.8444444444444444,RandomForest_60
VALE3,1.01,2022-06-21,0.7931034482758621,0.8266666666666667,0.8333333333333334,0.8727272727272727,0.8732394366197183,0.8620689655172413,0.8,0.8266666666666667,0.8333333333333334,RandomForest_75
VALE3,1.01,2022-06-22,0.7931034482758621,0.8266666666666667,0.8409090909090909,1.0,0.8857142857142857,0.8522727272727273,0.8,0.8266666666666667,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-23,0.8,0.8266666666666667,0.8426966292134831,1.0,0.8732394366197183,0.872093023255814,0.8,0.8266666666666667,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-24,0.8,0.8133333333333334,0.8333333333333334,0.8888888888888888,0.8591549295774648,0.8620689655172413,0.8,0.8133333333333334,0.8333333333333334,RandomForest_60
VALE3,1.01,2022-06-27,0.8,0.8133333333333334,0.8522727272727273,0.8888888888888888,1.0,0.8823529411764706,0.8,0.8133333333333334,0.8333333333333334,RandomForest_75
VALE3,1.01,2022-06-28,0.8166666666666667,0.8266666666666667,0.8444444444444444,0.875,0.8493150684931506,0.8735632183908046,0.8166666666666667,0.8266666666666667,0.8444444444444444,RandomForest_60
VALE3,1.01,2022-06-29,0.8166666666666667,0.84,0.8555555555555555,0.9074074074074074,0.875,0.8850574712643678,0.8166666666666667,0.84,0.8555555555555555,RandomForest_60
VALE3,1.01,2022-06-30,0.8166666666666667,0.8695652173913043,0.8555555555555555,0.8596491228070176,0.875,0.875,0.8166666666666667,0.84,0.8555555555555555,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-07-01,0.8166666666666667,0.84,0.8555555555555555,0.8596491228070176,0.9,0.875,0.8166666666666667,0.84,0.8555555555555555,RandomForest_75
VALE3,1.01,2022-07-04,0.8166666666666667,0.84,0.8555555555555555,0.8596491228070176,0.875,0.8850574712643678,0.8166666666666667,0.84,0.8555555555555555,RandomForest_90
VALE3,1.01,2022-07-05,0.8166666666666667,0.84,0.8555555555555555,0.875,0.875,0.8953488372093024,0.8166666666666667,0.84,0.8555555555555555,RandomForest_90
VALE3,1.01,2022-07-06,0.8166666666666667,0.84,0.8555555555555555,0.8909090909090909,0.8873239436619719,0.9625,0.8166666666666667,0.84,0.8555555555555555,RandomForest_90
VALE3,1.01,2022-07-07,0.8166666666666667,0.84,0.8555555555555555,0.8909090909090909,0.8873239436619719,0.9746835443037974,0.8166666666666667,0.84,0.8555555555555555,RandomForest_90
VALE3,1.01,2022-07-08,0.8166666666666667,0.84,0.8539325842696629,1.0,0.8873239436619719,1.0,0.8166666666666667,0.84,0.8555555555555555,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-07-11,0.8333333333333334,0.8533333333333334,0.8604651162790697,0.9090909090909092,0.8888888888888888,0.8850574712643678,0.8333333333333334,0.8533333333333334,0.8555555555555555,RandomForest_60
VALE3,1.01,2022-07-12,0.8333333333333334,0.84,0.8555555555555555,0.9803921568627452,0.9692307692307692,1.0,0.8333333333333334,0.84,0.8555555555555555,RandomForest_90
VALE3,1.01,2022-07-13,0.85,0.8513513513513513,0.8666666666666667,0.8793103448275862,1.0,0.8863636363636364,0.85,0.8533333333333334,0.8666666666666667,RandomForest_75
VALE3,1.01,2022-07-14,0.8666666666666667,0.8666666666666667,0.8777777777777778,0.9629629629629628,0.8783783783783784,1.0,0.8666666666666667,0.8666666666666667,0.8777777777777778,RandomForest_90
VALE3,1.01,2022-07-15,0.85,0.8666666666666667,0.8777777777777778,0.9807692307692308,1.0,0.9634146341463414,0.85,0.8666666666666667,0.8777777777777778,RandomForest_75
VALE3,1.01,2022-07-18,0.8653846153846154,0.8783783783783784,0.8888888888888888,0.8813559322033898,0.9850746268656716,0.8888888888888888,0.8666666666666667,0.88,0.8888888888888888,RandomForest_75
VALE3,1.01,2022-07-19,0.9130434782608696,0.88,0.8888888888888888,0.8666666666666667,0.9295774647887324,0.8888888888888888,0.8666666666666667,0.88,0.8888888888888888,RandomForest_75
VALE3,1.01,2022-07-20,0.8666666666666667,0.88,0.8888888888888888,0.8813559322033898,1.0,0.8888888888888888,0.8666666666666667,0.88,0.8888888888888888,RandomForest_75
VALE3,1.01,2022-07-21,0.8666666666666667,0.88,0.8888888888888888,0.9629629629629628,1.0,1.0,0.8666666666666667,0.88,0.8888888888888888,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-07-22,0.8666666666666667,0.8904109589041096,0.8888888888888888,0.9629629629629628,0.8918918918918919,0.8888888888888888,0.8666666666666667,0.88,0.8888888888888888,RandomForest_60
VALE3,1.01,2022-07-25,0.8666666666666667,0.88,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8666666666666667,0.88,0.8888888888888888,RandomForest_60 | RandomForest_75
VALE3,1.01,2022-07-26,0.8958333333333334,0.8933333333333333,0.9058823529411764,0.9464285714285714,1.0,1.0,0.8833333333333333,0.8933333333333333,0.9,RandomForest_75 | RandomForest_90
VALE3,1.01,2022-07-27,0.8833333333333333,0.8933333333333333,0.9,1.0,0.9571428571428572,1.0,0.8833333333333333,0.8933333333333333,0.9,RandomForest_60 | RandomForest_90
VALE3,1.01,2022-07-28,0.9,0.9066666666666666,0.9111111111111112,0.9310344827586208,0.9066666666666666,0.9534883720930232,0.9,0.9066666666666666,0.9111111111111112,RandomForest_90
VALE3,1.01,2022-07-29,0.9,0.9066666666666666,0.9204545454545454,0.9,0.9577464788732394,0.9879518072289156,0.9,0.9066666666666666,0.9111111111111112,RandomForest_90
VALE3,1.01,2022-08-01,0.9,0.8933333333333333,0.9111111111111112,0.9,0.8933333333333333,1.0,0.9,0.8933333333333333,0.9111111111111112,RandomForest_90
VALE3,1.01,2022-08-02,0.913793103448276,0.8933333333333333,0.9,0.8983050847457628,0.8933333333333333,0.9529411764705882,0.8833333333333333,0.8933333333333333,0.9,RandomForest_90
VALE3,1.01,2022-08-03,0.9,0.9066666666666666,0.9111111111111112,1.0,0.9066666666666666,0.9647058823529412,0.9,0.9066666666666666,0.9111111111111112,RandomForest_60
VALE3,1.01,2022-08-04,0.9,0.9066666666666666,0.9111111111111112,0.9,0.9066666666666666,0.942528735632184,0.9,0.9066666666666666,0.9111111111111112,RandomForest_90
VALE3,1.01,2022-08-05,0.9,0.9027777777777778,0.9,0.9,1.0,0.9,0.9,0.9066666666666666,0.9,RandomForest_75
VALE3,1.01,2022-08-08,0.9152542372881356,0.9027777777777778,0.8888888888888888,0.9310344827586208,1.0,0.9411764705882352,0.9,0.9066666666666666,0.8888888888888888,RandomForest_75
