ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
VALE3|1.01|2020-08-25|37.236804|37.949875|36.892355|37.974047|3.6362662100285728|3.6369029527094026|0.0006367426808298|0|0|1|1.0|38.034477|-0.0015888216367482|2.0|0.0|38.034477|-0.0015888216367482|2.0|0.0|38.034477|-0.0015888216367482|2.0|0.0|0.0|982.5603794761581|25.833413707152015|982.5603794761581|0.0|997.3772582621378|26.222978122247817|997.3772582621378|0.0|987.5022359031067|25.963344675492884|987.5022359031067
VALE3|1.01|2020-08-26|37.315363|37.260976|37.007171|37.677941|3.6179465591406297|3.629074803841431|0.0111282447008012|1|1|1|1.0|38.034477|-0.0093740213648791|3.0|0.0|38.034477|-0.0093740213648791|3.0|0.0|38.034477|-0.0093740213648791|3.0|0.0|0.0|982.5603794761581|25.833413707152015|982.5603794761581|0.0|997.3772582621378|26.222978122247817|997.3772582621378|0.0|987.5022359031067|25.963344675492884|987.5022359031067
VALE3|1.01|2020-08-27|36.735237|37.279105|36.457261|37.575211|3.618432982018476|3.626344551059067|0.007911569040591|0|1|1|1.0|38.034477|-0.0120749918554157|4.0|36.735237|38.034477|-0.0120749918554157|4.0|36.735237|38.034477|-0.0120749918554157|4.0|36.735237|0.0|982.5603794761581|25.833413707152015|982.5603794761581|0.0|997.3772582621378|26.222978122247817|997.3772582621378|0.0|987.5022359031067|25.963344675492884|987.5022359031067
VALE3|1.01|2020-08-28|36.92257|36.970913|36.63855|37.285148|3.6101314683428223|3.6185950704125815|0.0084636020697592|0|1|1|1.0|36.970913|0.008499519608834|1.0|0.0|36.970913|0.008499519608834|1.0|0.0|36.970913|0.008499519608834|1.0|0.0|0.0|948.9965750512778|25.668735177064136|948.9965750512778|0.0|963.3073161665884|26.05581626200544|963.3073161665884|0.0|953.7696199669191|25.7978378831737|953.7696199669191
VALE3|1.01|2020-08-31|36.064467|36.92257|36.064467|36.952784|3.6088230171794873|3.6096409896168073|0.00081797243732|0|0|1|1.0|36.970913|-0.000490358460988|2.0|0.0|36.970913|-0.000490358460988|2.0|0.0|36.970913|-0.000490358460988|2.0|0.0|0.0|948.9965750512778|25.668735177064136|948.9965750512778|0.0|963.3073161665884|26.05581626200544|963.3073161665884|0.0|953.7696199669191|25.7978378831737|953.7696199669191
VALE3|1.01|2020-09-01|37.321406|36.433089|36.378702|37.339535|3.5954774001789955|3.6200526849026664|0.0245752847236708|1|1|1|1.0|36.970913|0.0099705949917978|3.0|0.0|36.970913|0.0099705949917978|3.0|0.0|36.970913|0.0099705949917978|3.0|0.0|0.0|948.9965750512778|25.668735177064136|948.9965750512778|0.0|963.3073161665884|26.05581626200544|963.3073161665884|0.0|953.7696199669191|25.7978378831737|953.7696199669191
VALE3|1.01|2020-09-02|37.055515|37.406008|36.451218|37.671898|3.6218313332302183|3.628914405356361|0.0070830721261421|0|1|1|1.0|36.970913|0.0189604460133293|0.0|37.34062213|36.970913|0.0189604460133293|0.0|37.34062213|36.970913|0.0189604460133293|0.0|37.34062213|0.0|948.9965750512778|25.668735177064136|948.9965750512778|0.0|963.3073161665884|26.05581626200544|963.3073161665884|0.0|953.7696199669191|25.7978378831737|953.7696199669191
VALE3|1.01|2020-09-03|35.84692|36.257843|35.562901|36.590206|3.5906557165192226|3.5997806089688065|0.0091248924495839|0|1|1|1.0|36.257843|0.0091666511987489|1.0|0.0|36.257843|0.0091666511987489|1.0|0.0|36.257843|0.0091666511987489|1.0|0.0|0.0|958.4865408017905|26.435288519556735|958.4865408017905|0.0|972.9403893282542|26.833929126127394|972.9403893282542|0.0|963.3073161665882|26.56824665953207|963.3073161665882
VALE3|1.01|2020-09-04|36.553948|36.082596|35.472256|36.559991|3.58581064382557|3.5989545004152403|0.0131438565896702|1|1|1|1.0|36.257843|0.0083333142570007|2.0|0.0|36.257843|0.0083333142570007|2.0|0.0|36.257843|0.0083333142570007|2.0|0.0|0.0|958.4865408017905|26.435288519556735|958.4865408017905|0.0|972.9403893282542|26.833929126127394|972.9403893282542|0.0|963.3073161665882|26.56824665953207|963.3073161665882
VALE3|1.01|2020-09-08|35.816705|36.010081|35.599158|36.112811|3.5837989270334276|3.586647677731733|0.0028487506983054|0|1|1|1.0|36.257843|-0.0040000173203905|3.0|0.0|36.257843|-0.0040000173203905|3.0|0.0|36.257843|-0.0040000173203905|3.0|0.0|0.0|958.4865408017905|26.435288519556735|958.4865408017905|0.0|972.9403893282542|26.833929126127394|972.9403893282542|0.0|963.3073161665882|26.56824665953207|963.3073161665882
