ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
ITUB4|1.01|2021-04-12|16.466584|16.164998|16.146903|16.466584|2.7828482874532936|2.8013331152702508|0.0184848278169571|1|1|1|1.0|16.164998|0.0186567298059672|0.0|16.32664798|16.291664|0.0107367792510329|0.0|16.45458064|16.291664|0.0107367792510329|0.0|16.45458064|0.0|866.7572649116277|53.6193858428951|866.7572649116277|0.0|1036.7695144571207|63.63803687929733|1036.7695144571207|0.0|996.3151251522867|61.15490260247736|996.3151251522867
ITUB4|1.01|2021-04-13|16.460552|16.388172|16.213252|16.551028|2.7965598551140483|2.8064482146976526|0.0098883595836043|0|1|1|1.0|16.388172|0.0099374109571218|1.0|0.0|16.388172|0.0099374109571218|1.0|0.0|16.388172|0.0099374109571218|1.0|0.0|0.0|875.4248375607439|53.41808943430322|875.4248375607439|0.0|1047.137209601692|63.895912832846264|1047.137209601692|0.0|1006.2782764038095|61.402716325152646|1006.2782764038095
ITUB4|1.01|2021-04-14|16.671662|16.502774|16.315791|16.94309|2.803528487987869|2.829860081090091|0.0263315931022223|1|1|1|1.0|16.388172|0.0338608845452684|0.0|16.55205372|16.388172|0.0338608845452684|0.0|16.55205372|16.388172|0.0338608845452684|0.0|16.55205372|0.0|875.4248375607439|53.41808943430322|875.4248375607439|0.0|1047.137209601692|63.895912832846264|1047.137209601692|0.0|1006.2782764038095|61.402716325152646|1006.2782764038095
ITUB4|1.01|2021-04-15|16.671662|16.683726|16.52087|16.937058|2.8144337532796784|2.8295040023584552|0.0150702490787768|1|1|1|1.0|16.683726|0.015184377878179|0.0|16.85056326|16.683726|0.015184377878179|0.0|16.85056326|16.683726|0.015184377878179|0.0|16.85056326|0.0|884.1790859363513|52.99650005858111|884.1790859363513|0.0|1057.6085816977088|63.39162976529996|1057.6085816977088|0.0|1016.3410591678476|60.91811020918514|1016.3410591678476
ITUB4|1.01|2021-04-16|16.858646|16.581187|16.581187|16.949121|2.808268739424399|2.830215974074686|0.0219472346502871|1|1|1|1.0|16.581187|0.0221898468426899|0.0|16.74699887|16.581187|0.0221898468426899|0.0|16.74699887|16.581187|0.0221898468426899|0.0|16.74699887|0.0|893.0208767957148|53.857475752231416|893.0208767957148|0.0|1068.184667514686|64.42148366788734|1068.184667514686|0.0|1026.504469759526|61.90777956726054|1026.504469759526
ITUB4|1.01|2021-04-19|16.605314|16.816424|16.55706|16.864677|2.8223560278985524|2.8252213162400825|0.0028652883415301|0|1|1|1.0|16.816424|0.0028693972035909|1.0|0.0|16.816424|0.0028693972035909|1.0|0.0|16.816424|0.0028693972035909|1.0|0.0|0.0|901.9510855636719|53.635129892281014|901.9510855636719|0.0|1078.8665141898327|64.15552522877829|1078.8665141898327|0.0|1036.7695144571212|61.6521987348274|1036.7695144571212
ITUB4|1.01|2021-04-20|16.52087|16.532933|16.448489|16.756106|2.805354331059938|2.818762729156925|0.013408398096987|1|0|1|1.0|16.816424|-0.0035868505694196|2.0|0.0|16.816424|-0.0035868505694196|2.0|0.0|16.816424|-0.0035868505694196|2.0|0.0|0.0|901.9510855636719|53.635129892281014|901.9510855636719|0.0|1078.8665141898327|64.15552522877829|1078.8665141898327|0.0|1036.7695144571212|61.6521987348274|1036.7695144571212
ITUB4|1.01|2021-04-22|16.526901|16.605314|16.424362|16.719916|2.8097227646167964|2.816600583720491|0.0068778191036944|0|1|1|1.0|16.816424|-0.0057389133385314|3.0|0.0|16.816424|-0.0057389133385314|3.0|0.0|16.816424|-0.0057389133385314|3.0|0.0|0.0|901.9510855636719|53.635129892281014|901.9510855636719|0.0|1078.8665141898327|64.15552522877829|1078.8665141898327|0.0|1036.7695144571212|61.6521987348274|1036.7695144571212
ITUB4|1.01|2021-04-23|16.605314|16.55706|16.526901|16.828487|2.806812596963807|2.8230731051716593|0.0162605082078521|1|1|1|1.0|16.816424|0.0007173344344789|4.0|16.605314|16.816424|0.0007173344344789|4.0|16.605314|16.816424|0.0007173344344789|4.0|16.605314|0.0|901.9510855636719|53.635129892281014|901.9510855636719|0.0|1078.8665141898327|64.15552522877829|1078.8665141898327|0.0|1036.7695144571212|61.6521987348274|1036.7695144571212
ITUB4|1.01|2021-04-26|16.59325|16.689758|16.454521|16.798328|2.814795237868202|2.8212793576468664|0.0064841197786638|0|1|1|1.0|16.689758|0.0065051871932475|1.0|0.0|16.689758|0.0065051871932475|1.0|0.0|16.689758|0.0065051871932475|1.0|0.0|0.0|890.6281732921124|53.36375598089033|890.6281732921124|0.0|1065.3226412587853|63.83092200970111|1065.3226412587853|0.0|1023.7541187822118|61.340261421538386|1023.7541187822118
