ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision|dinheiro_esmble_jan_tot|investido_esmble_jan_tot|qtde_ativos_esmble_jan_tot|capital_teorico_esmble_jan_tot|dinheiro_esmble_jan_par|investido_esmble_jan_par|qtde_ativos_esmble_jan_par|capital_teorico_esmble_jan_par|dinheiro_in_precision|investido_in_precision|qtde_ativos_in_precision|capital_teorico_in_precision
PETR4|1.01|2021-04-09|7.032583|6.987979|6.949322|7.07124|1.944191387115606|1.9560358534971027|0.0118444663814967|1|1|1|1.0|6.987979|0.0119148898415407|0.0|7.05785879|7.130712|-0.0083402611127752|2.0|0.0|6.987979|0.0119148898415407|0.0|7.05785879|0.0|1149.9789941019214|164.56531911471419|1149.9789941019214|0.0|1076.867165693647|151.01818243306516|1076.867165693647|0.0|1076.867165693647|154.10280507334767|1076.867165693647
PETR4|1.01|2021-04-12|7.10395|7.124765|7.07124|7.246683|1.9635767431546407|1.9805438469322572|0.0169671037776164|1|1|1|1.0|7.124765|0.0171118626368729|0.0|7.19601265|7.130712|0.0162635933129819|0.0|7.20201912|7.124765|0.0171118626368729|0.0|7.19601265|0.0|1161.4787840429406|163.01994297958467|1161.4787840429406|0.0|1076.867165693647|151.01818243306516|1076.867165693647|0.0|1087.6358373505834|152.6556787979089|1087.6358373505834
PETR4|1.01|2021-04-13|7.127739|7.130712|7.044478|7.169369|1.9644110891880977|1.9698176451600105|0.0054065559719127|0|1|1|1.0|7.130712|0.0054211977709939|1.0|0.0|7.130712|0.0054211977709939|1.0|0.0|7.130712|0.0054211977709939|1.0|0.0|0.0|1173.09357188337|164.5128245094417|1173.09357188337|0.0|1087.6358373505834|152.52836425739582|1087.6358373505834|0.0|1098.5121957240892|154.05364789996977|1098.5121957240892
PETR4|1.01|2021-04-14|7.240736|7.196132|7.130712|7.309129|1.9735436594442264|1.9891241148157568|0.0155804553715304|1|1|1|1.0|7.130712|0.0250209235767761|0.0|7.20201912|7.130712|0.0250209235767761|0.0|7.20201912|7.130712|0.0250209235767761|0.0|7.20201912|0.0|1173.09357188337|164.5128245094417|1173.09357188337|0.0|1087.6358373505834|152.52836425739582|1087.6358373505834|0.0|1098.5121957240892|154.05364789996977|1098.5121957240892
PETR4|1.01|2021-04-15|7.095523|7.282976|7.074012|7.322924|1.9855395698850236|1.9910097017648023|0.0054701318797787|0|1|1|1.0|7.282976|0.0054851203683769|1.0|0.0|7.282976|0.0054851203683769|1.0|0.0|7.282976|0.0054851203683769|1.0|0.0|0.0|1184.8245076022038|162.68411533996596|1184.8245076022038|0.0|1098.5121957240892|150.83287322711064|1098.5121957240892|0.0|1109.4973176813303|152.34120195938175|1109.4973176813303
PETR4|1.01|2021-04-16|7.052502|7.107815|7.00948|7.141618|1.9611948829418788|1.965939361323437|0.0047444783815582|0|1|1|1.0|7.282976|-0.0194093733111298|2.0|0.0|7.282976|-0.0194093733111298|2.0|0.0|7.282976|-0.0194093733111298|2.0|0.0|0.0|1184.8245076022038|162.68411533996596|1184.8245076022038|0.0|1098.5121957240892|150.83287322711064|1098.5121957240892|0.0|1109.4973176813303|152.34120195938175|1109.4973176813303
PETR4|1.01|2021-04-19|7.461209|7.052502|6.997188|7.648661|1.9533824474813544|2.034530599838699|0.0811481523573445|1|1|1|1.0|7.282976|0.0502109302570817|0.0|7.35580576|7.282976|0.0502109302570817|0.0|7.35580576|7.282976|0.0502109302570817|0.0|7.35580576|0.0|1184.8245076022038|162.68411533996596|1184.8245076022038|0.0|1098.5121957240892|150.83287322711064|1098.5121957240892|0.0|1109.4973176813303|152.34120195938175|1109.4973176813303
PETR4|1.01|2021-04-20|7.319851|7.476574|7.301413|7.556471|2.011774665672175|2.0224042822650996|0.0106296165929244|1|1|1|1.0|7.476574|0.0106863116716292|0.0|7.55133974|7.476574|0.0106863116716292|0.0|7.55133974|7.476574|0.0106863116716292|0.0|7.55133974|0.0|1196.6727526782258|160.05629753390065|1196.6727526782258|0.0|1109.4973176813303|148.39648717197613|1109.4973176813303|0.0|1120.5922908581435|149.8804520436959|1120.5922908581435
PETR4|1.01|2021-04-22|7.286048|7.418187|7.267611|7.433552|2.0039346877008586|2.0060038064056496|0.0020691187047909|0|1|1|1.0|7.418187|0.0020712608080653|1.0|0.0|7.418187|0.0020712608080653|1.0|0.0|7.418187|0.0020712608080653|1.0|0.0|0.0|1208.639480205008|162.92922788344487|1208.639480205008|0.0|1120.5922908581435|151.06012976730617|1120.5922908581435|0.0|1131.7982137667252|152.57073106497924|1131.7982137667252
PETR4|1.01|2021-04-23|7.279903|7.338289|7.224589|7.356727|1.9931057091859057|1.9956151327449756|0.0025094235590701|0|1|1|1.0|7.418187|-0.0082850432322613|2.0|0.0|7.418187|-0.0082850432322613|2.0|0.0|7.418187|-0.0082850432322613|2.0|0.0|0.0|1208.639480205008|162.92922788344487|1208.639480205008|0.0|1120.5922908581435|151.06012976730617|1120.5922908581435|0.0|1131.7982137667252|152.57073106497924|1131.7982137667252
PETR4|1.01|2021-04-26|7.307559|7.32907|7.255319|7.39053|1.991848631996478|2.0001994509270244|0.0083508189305465|0|1|1|1.0|7.418187|-0.0037282694545176|3.0|0.0|7.418187|-0.0037282694545176|3.0|0.0|7.418187|-0.0037282694545176|3.0|0.0|0.0|1208.639480205008|162.92922788344487|1208.639480205008|0.0|1120.5922908581435|151.06012976730617|1120.5922908581435|0.0|1131.7982137667252|152.57073106497924|1131.7982137667252
PETR4|1.01|2021-04-27|7.098596|7.319851|7.098596|7.427406|1.9905899725747935|2.005176672603051|0.0145867000282575|1|1|1|1.0|7.418187|0.0012427564848393|4.0|7.098596|7.418187|0.0012427564848393|4.0|7.098596|7.418187|0.0012427564848393|4.0|7.098596|0.0|1208.639480205008|162.92922788344487|1208.639480205008|0.0|1120.5922908581435|151.06012976730617|1120.5922908581435|0.0|1131.7982137667252|152.57073106497924|1131.7982137667252
PETR4|1.01|2021-04-28|7.356727|7.190786|7.178494|7.402822|1.9728004842560376|2.00186127886553|0.0290607946094925|1|1|1|1.0|7.190786|0.029487179843761|0.0|7.262693860000001|7.190786|0.029487179843761|0.0|7.262693860000001|7.190786|0.029487179843761|0.0|7.262693860000001|0.0|1156.56876533651|160.8403817519406|1156.56876533651|0.0|1072.3148329256803|149.1234522798593|1072.3148329256803|0.0|1083.0379812549374|150.61468680265793|1083.0379812549374
